Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE
69,22 Rue Philippe de Lassalle,Lyon,69004,1.81 €,,1.93 €,1.90 €
69,AVENUE TONY GARNIER,LYON,69007,1.80 €,,1.91 €,1.89 €
69,69 AVENUE DU 25EME RTS,Lyon,69009,1.80 €,,1.92 €,1.89 €
69,111 RUE MARIETTON,LYON,69009,1.89 €,,2.00 €,1.99 €
69,283 RTE DE GENAS,VILLEURBANNE,69100,1.79 €,,1.91 €,1.89 €
69,Avenue du Bon Pasteur,ÉCULLY,69130,1.79 €,0.87 €,1.88 €,1.88 €
69,28 Avenue Édouard Aynard,Écully,69130,1.81 €,,1.92 €,1.89 €
69,328 Avenue Jean Jaurès,Décines-Charpieu,69150,1.82 €,,1.91 €,1.90 €
69,50 Avenue du 11 Novembre 1918,Tassin-la-Demi-Lune,69160,1.80 €,0.90 €,2.04 €,1.91 €
69,47 COURS EMILE ZOLA,VILLEURBANNE,69100,1.93 €,,2.05 €,2.02 €
69,110 BD DU 11 NOVEMBRE 1918,VILLEURBANNE,69100,1.90 €,,2.02 €,2.00 €
69,130 Boulevard Yves Farges,Saint Fons,69190,1.93 €,0.87 €,2.03 €,1.97 €
69,112 Boulevard Irène Joliot-Curie,Vénissieux,69200,1.85 €,,2.02 €,1.89 €
69,RTE DE CORBAS - RD 57,VENISSIEUX,69200,1.89 €,,2.00 €,1.99 €
69,30 QUAI DE LA BREVENNE,Sain-Bel,69210,1.89 €,0.91 €,1.97 €,1.95 €
69,Route de Lyon,Fleurieu-sur-Saône,69250,1.90 €,,2.00 €,2.00 €
69,66 RUE GEORGES CLEMENCEAU,Saint-Genis-Laval,69230,1.92 €,0.91 €,2.04 €,2.05 €
69,61 Avenue de la République,VéNISSIEUX,69200,1.94 €,,2.06 €,2.04 €
69,15 Avenue Édouard Millaud,Craponne,69290,1.81 €,,1.89 €,1.93 €
69,49 Avenue de Verdun,Meyzieu,69330,1.81 €,,1.93 €,1.91 €
69,145 Boulevard de l'Europe,Pierre-Bénite,69310,1.81 €,,1.93 €,1.91 €
69,42 Avenue du Chater,Francheville,69340,1.80 €,,1.92 €,1.89 €
69,66 RUE STEPHANE DECHANT,LA MULATIERE,69350,1.89 €,,2.00 €,1.99 €
69,705 Rue d'Anse,Villefranche-sur-Saône,69400,1.80 €,,1.92 €,1.89 €
69,145 Boulevard Roger Salengro,Villefranche-sur-Saône,69400,1.86 €,,2.03 €,1.89 €
69,3 AVE GENERAL DE GAULLE,CHAMPAGNE-AU-MONT-D'OR,69410,1.88 €,,1.98 €,1.92 €
69,La Croisette,Pontcharra-sur-Turdine,69490,,,1.93 €,1.97 €
69,16 AV F ROOSEVELT,BRON,69500,1.78 €,,1.89 €,1.88 €
69,104 ROUTE DES MONTS DU LYONNAIS,MESSIMY,69510,,,,
69,AIRE PORTE DE LYON,DARDILLY,69570,1.80 €,0.89 €,1.91 €,1.88 €
69,boulevard du 11 Novembre 1918,Saint-Symphorien-sur-Coise,69590,,,2.22 €,2.12 €
69,A 47 - Aire de St Romain,GIVORS,69700,,,,
69,RN 6,Saint-Laurent-de-Mure,69720,1.79 €,,1.91 €,1.89 €
69,119 Route d'Heyrieux,Saint-Priest,69800,1.91 €,0.89 €,2.03 €,1.98 €
69,248 ROUTE DE GRENOBLE,Saint-Priest,69800,1.78 €,,1.90 €,1.88 €
69,91 RTE DE GRENOBLE,Saint-Priest,69800,1.78 €,,1.90 €,1.88 €
69,RN 6- ROUTE DE GRENOBLE,Saint-Priest,69800,1.78 €,,,1.88 €
69,32 ROUTE DE LYON,Saint-Priest,69800,1.78 €,0.88 €,1.90 €,1.88 €
69,403 Route de Bellevue,LIMONEST,69760,,,,2.23 €
69,1 Rue de la république,Quincieux,69650,1.91 €,,2.02 €,1.99 €
69,7 Avenue Édouard Herriot,Tarare,69170,1.90 €,,2.00 €,1.96 €
69,22 ROUTE DE LYON,Genas,69740,1.91 €,,2.09 €,1.99 €
69,Route d'Heyrieux,Saint-Pierre-de-Chandieu,69780,1.87 €,,1.97 €,1.97 €
69,AVENUE TONY GARNIER,LYON,69007,1.80 €,0.88 €,1.91 €,1.89 €
69,72 COURS TOLSTOI,VILLEURBANNE,69100,1.93 €,,2.05 €,2.04 €
69,131 RUE MARIUS BERLIET,LYON,69008,1.79 €,0.88 €,1.90 €,1.88 €
69,33 RUE DE PARIS  RN7,L'Arbresle,69210,1.92 €,0.87 €,,2.01 €
69,Z.i. la Gaité,AMPLEPUIS,69550,1.98 €,,2.09 €,2.05 €
69,RN 6-RTE D'ANSE,Villefranche-sur-Saône,69400,1.80 €,0.86 €,1.92 €,1.89 €
69,Le Pré de la Cloche,Belleville,69220,1.80 €,0.85 €,1.94 €,1.94 €
69,LA CHEVALIERE,Beaujeu,69430,1.99 €,,2.11 €,2.08 €
69,19 avenue Edouard Hérriot,Limas,69651,1.89 €,0.87 €,2.00 €,2.00 €
69,85  Avenue de Chaponnay - Parc d'activité de la vallée de l'Ozon,CHAPONNAY,69970,1.80 €,0.85 €,1.88 €,1.90 €
69,44 AVENUE LECLERC,LYON 7,69007,,,2.00 €,1.98 €
69,38 Rue de l'Abbaye,Villefranche-sur-Saône,69400,,,,
69,A6 Aire des Cheres Est,Les Cheres,69380,1.91 €,0.91 €,2.00 €,2.03 €
69,A6 Aire des Cheres Ouest,Les Cheres,69380,1.92 €,,2.01 €,2.04 €
69,3710 ROUTE DE SAINT VINCENT,Quincié-en-Beaujolais,69430,,0.99 €,2.09 €,2.10 €
69,Route de Roanne,Amplepuis,69550,1.95 €,0.88 €,2.03 €,2.00 €
69,84 QUAI PERRACHE,LYON,69002,1.96 €,,2.08 €,2.02 €
69,Rue Commandant Charcot,SAINTE-FOY-LèS-LYON,69110,1.83 €,,1.91 €,2.00 €
69,AUTOROUTE A47 - AIRE DE SAINT ROMAIN EN GIER,SAINT ROMAIN EN GIER,69700,1.92 €,,2.04 €,2.05 €
69,AUTOROUTE A43  AIRE DE MANISSIEUX,Saint-Priest,69800,1.99 €,,2.11 €,2.12 €
69,38 rue du moulin à vent,VéNISSIEUX,69200,,0.87 €,2.02 €,1.97 €
69,213 Rue Général de Gaulle,Brignais,69530,,,1.97 €,1.96 €
69,260 rue du parc st Jean,Saint-Jean-d'Ardières,69220,1.79 €,,,1.93 €
69,100 rue du tacot beaujolais,Gleizé,69400,1.86 €,0.88 €,1.98 €,1.93 €
69,AUTOROUTE A46 - AIRE COMMUNAY SUD,COMMUNAY,69360,1.82 €,0.87 €,1.93 €,1.92 €
69,27 route de la taquière,Ampuis,69420,1.91 €,0.90 €,,1.94 €
69,Avenue Emmanuel Clément,SAINT-SYMPHORIEN-SUR-COISE,69590,1.95 €,0.83 €,,2.00 €
69,80 Rue Joseph Desbois,MEYZIEU,69330,1.74 €,0.85 €,1.93 €,1.88 €
69,258 rue Garibaldi,LYON,69003,1.98 €,,,2.02 €
69,13 Bd Edouard HERRIOT,SAINT-PRIEST,69800,,,2.03 €,2.00 €
69,72 ROUTE D'HEYRIEUX,Saint-Priest,69800,1.78 €,,1.90 €,1.88 €
69,112B  RUE LEON BLUM,Villeurbanne,69100,1.94 €,,2.04 €,1.99 €
69,1193 Avenue de l'Europe,VILLEFRANCHE-SUR-SAôNE,69400,1.88 €,,2.02 €,1.97 €
69,236 avenue Franklin Roosevelt,Vaulx-en-Velin,69120,1.78 €,,1.89 €,1.88 €
69,15 ROUTE DE JONS,PUSIGNAN,69330,1.79 €,0.85 €,1.93 €,1.91 €
69,Z.A. les Martinets,L'Arbresle,69210,1.87 €,,1.97 €,1.94 €
69,6 Route Nationale,SAINT-BONNET-DE-MURE,69720,1.80 €,,1.94 €,1.90 €
69,BD LAURENT BONNEVAY,BRON,69500,1.78 €,0.88 €,1.90 €,1.88 €
69,AVENUE DE VERDUN,BELLEVILLE,69220,,,1.94 €,1.94 €
69,71 BOULEVARD DES CANUTS,LYON,69004,1.92 €,,2.04 €,1.99 €
69,1293 Route de Beaucaire (Ex.45 R.N. 86),LOIRE-SUR-RHôNE,69700,,,,2.10 €
69,2395  route de Tarare,Porte des Pierres Dorées,69400,1.93 €,0.86 €,2.03 €,1.98 €
69,344 RUE GARIBALDI,LYON,69007,1.89 €,0.86 €,2.00 €,2.00 €
69,48 rue Jean Ligonnet,Givors,69700,1.90 €,0.85 €,2.10 €,1.95 €
69,ZAC Bellevue,SOUZY,69610,,0.88 €,1.87 €,1.93 €
69,369 Route Neuve,Brindas,69126,1.93 €,,2.00 €,1.99 €
69,27 Avenue de l'Aqueduc de Beaunant,SAINTE-FOY-LèS-LYON,69110,,,2.08 €,
69,RTE DE LYON,Saint-Martin-en-Haut,69850,1.93 €,0.86 €,,2.01 €
69,Route Nationale 6,BELLEVILLE,69220,2.02 €,,2.21 €,2.09 €
69,296 Route de Genas,Bron,69500,1.92 €,,2.04 €,1.99 €
69,11 Avenue Guy de Collongue,ECULLY,69130,,,,1.99 €
69,LIEU DIT LA FEUILLETIERE,Lamure-sur-Azergues,69870,1.81 €,,1.90 €,1.93 €
69,250 ROUTE DE GENAS,Bron,69500,1.95 €,,,1.99 €
69,CENTRE COMMERCIAL GIVORS 2 VALLEES,Givors,69700,1.80 €,,,1.95 €
69,1 BOULEVARD DE COUBERTIN,Cours-la-Ville,69470,,,,1.98 €
69,57 Avenue de Bohlen,Vaulx-en-Velin,69120,1.89 €,0.86 €,2.00 €,1.99 €
69,Avenue Benoît Launay,Grézieu-la-Varenne,69290,1.80 €,,1.87 €,1.93 €
69,CD 12,FEYZIN,69320,1.80 €,,1.92 €,1.90 €
69,RD 342,MORNANT,69440,1.88 €,0.87 €,2.07 €,1.96 €
69,55 BIS QUAI GILLET,LYON,69004,1.93 €,,2.00 €,2.00 €
69,107 ROUTE DE ST CYR,Saint-Didier-au-Mont-d'Or,69370,1.89 €,0.86 €,2.00 €,2.00 €
69,BD JOLIOT CURIE,VéNISSIEUX,69200,1.78 €,,1.89 €,1.88 €
69,RN 7,Saint-Loup,69490,1.86 €,,,1.90 €
69,AV. DU GENERAL DE GAULLE - D 30,Champagne-au-Mont-d'Or,69410,1.80 €,0.87 €,1.91 €,1.88 €
69,831 route de villefranche,ANSE,69480,1.90 €,,2.00 €,2.00 €
69,28 Route de Lyon,CHASSIEU,69680,1.83 €,,1.96 €,1.94 €
69,20 RN.6,Belleville,69220,1.98 €,,2.09 €,2.04 €
69,zac du garet,VILLEFRANCHE-SUR-SAôNE,69400,1.80 €,,2.02 €,1.99 €
69,87-89 BD STALINGRAD,VILLEURBANNE,69100,1.84 €,,1.96 €,2.00 €
69,34 Rue Pasteur,CALUIRE-ET-CUIRE,69300,1.89 €,,2.00 €,1.99 €
69,AUTOROUTE A43  AIRE DE SAINT PRIEST,Saint-Priest,69800,2.01 €,,2.13 €,2.09 €
69,Boulevard Louis Pradel,JONAGE,69330,,,1.98 €,1.93 €
69,Aire de Taponas - A 6,Taponas,69220,1.99 €,,2.11 €,2.06 €
69,CD 12 E,Ternay,69360,2.18 €,,,2.15 €
69,23 Avenue de la Porte de Lyon,Dardilly,69570,1.74 €,,1.83 €,1.90 €
69,Rue de la République,MEYZIEU,69330,1.81 €,,1.93 €,1.90 €
69,46  AV.DES MARRONNIERS,Fontaines-sur-Saône,69270,1.79 €,,1.91 €,1.90 €
69,RN 86 - LES SEPT CHEMINS,Vourles,69390,1.93 €,,2.03 €,1.96 €
69,Rue Charles BAUDELAIRE,Vénissieux,69200,1.80 €,,,1.90 €
69,ROUTE DE CORBAS CD 148,Saint-Symphorien-d'Ozon,69360,1.81 €,0.90 €,1.93 €,1.88 €
69,RN 7 - 60 RUE EDOUARD HERRIOT,TARARE,69170,1.82 €,0.89 €,1.92 €,1.88 €
69,165 RUE JOLIOT CURIE,LYON 5EME,69005,,,2.00 €,1.99 €
69,51 avenue Gabriel Péri,Corbas,69960,1.93 €,0.86 €,2.04 €,2.01 €
69,142 Avenue Franklin Roosevelt,Bron,69500,1.91 €,,2.03 €,1.97 €
69,35 AVENUE GENERAL BROSSET,TASSIN-LA-DEMI-LUNE,69160,1.75 €,,1.83 €,1.91 €
69,2315 Route de Longsard,ARNAS,69400,,0.97 €,,2.08 €
69,131 Rue Joliot-Curie,LYON,69005,1.90 €,,2.00 €,1.97 €
69,Chemin de Montluzin,LISSIEU,69380,1.97 €,,2.06 €,1.98 €
69,26 Avenue Édouard Millaud,CRAPONNE,69290,1.78 €,,1.87 €,1.92 €
69,Route de Roanne ,BOURG-DE-THIZY,69240,1.90 €,,2.04 €,1.98 €
69,BP 132,LYON ST EXUPERY AEROPORT,69125,1.93 €,0.87 €,2.04 €,2.03 €
69,49 AVENUE VICTOR HUGO,TASSIN LA DEMI LUNE,69160,,0.94 €,2.02 €,2.00 €
69,AVENUE DU CHATER,FRANCHEVILLE,69340,1.74 €,,1.87 €,1.89 €
69,126 BOULEVARD DE L EUROPE,Pierre-Bénite,69310,1.89 €,0.86 €,2.00 €,1.99 €
69,44 Route de Genas,CHASSIEU,69680,,,2.08 €,1.96 €
69,50-51 ROUTE DE PARIS,CHARBONNIERES,69260,1.90 €,,2.00 €,2.00 €
69,Z.i. la Gaité,Amplepuis,69550,,,2.09 €,2.00 €
69,36 Rue Paul Cézanne,Meyzieu,69330,1.74 €,,,1.87 €
69,61 Route de Bordeaux,VAUGNERAY,69670,1.91 €,0.90 €,2.05 €,2.10 €
69,RUE FRANCIS NORGELET,BEAUJEU,69430,,,2.19 €,2.00 €
69,420 Rue Philippe Héron,Villefranche-sur-Saône,69400,1.76 €,,,1.91 €
69,641 route de Givors,Vernaison,69390,1.75 €,,1.84 €,1.92 €
69,86 AVENUE JEAN MERMOZ,LYON,69008,1.79 €,,1.90 €,1.88 €
69,112/116 RUE DE GERLAND,LYON,69007,1.89 €,0.87 €,2.00 €,1.99 €
69,AUTOROUTE A 46 - AIRE COMMUNAY NORD,COMMUNAY,69360,1.82 €,0.87 €,1.93 €,1.92 €
69,477 Rue Jules Ferry,VILLEFRANCHE-SUR-SAôNE,69400,1.83 €,0.85 €,1.98 €,1.95 €
69,Place Maréchal Foch - Montée des soldats,Caluire-et-Cuire,69300,1.89 €,,2.00 €,1.99 €
69,80 ROUTE DE PARIS,Charbonnières-les-Bains,69260,1.90 €,,2.00 €,2.00 €
69,Centre Commercial du Jayon,GRIGNY,69520,1.90 €,0.85 €,,1.96 €
69,140 Rue du Companet,Rillieux-la-Pape,69140,1.95 €,,,1.93 €
69,les plaines,Saint-Laurent-d'Oingt,69620,2.05 €,,2.11 €,2.05 €
69,Les basses barolles,SAINT-GENIS-LAVAL,69230,1.76 €,,1.85 €,1.92 €
69,AUTOROUTE A6 - AIRE DE BRUYÈRES PAISY,DARDILLY,69570,1.84 €,,1.95 €,1.96 €
69,Le Bourg  Rue du Commerce,Le Perréon,69460,,,1.96 €,2.00 €
69,913 route du beaujolais,Blacé,69460,2.09 €,0.88 €,2.17 €,2.19 €
69,A7 AIRE DE SEREZIN DU RHONE,SEREZIN DU RHONE,69360,1.97 €,1.10 €,2.05 €,2.01 €
69,LES PONTS TARRETS 118 RD 385,LEGNY,69620,1.89 €,1.90 €,1.98 €,1.91 €
69,CD 12,FEYZIN,69320,1.80 €,,1.92 €,1.90 €
69, Route des Monts du Lyonnais,MESSIMY,69510,1.89 €,0.86 €,2.03 €,1.99 €
69,Route de Villefranche,ANSE,69480,,0.85 €,1.97 €,1.90 €
69,55 Avenue Garibaldi,VAULX-EN-VELIN,69120,,,1.99 €,2.03 €
69,RN 7 LE GRAND CHEMIN,LENTILLY,69210,,,,2.07 €
69,17 Avenue Jean Moulin,SAINT-LAURENT-DE-MURE,69720,1.95 €,0.87 €,,2.00 €
69,21 Grande Rue d'Oullins,Oullins,69600,1.89 €,,1.98 €,1.96 €
69,104 ROUTE DES MONTS DU LYONNAIS,Messimy,69510,1.93 €,0.86 €,2.04 €,2.01 €
69,10 Chemin Jean Petit,Caluire-et-Cuire,69300,1.76 €,,1.85 €,1.92 €
69,1139 RUE DE TARARE,GLEIZE,69400,,0.84 €,1.98 €,1.95 €
69, Route de Strasbourg,RILLIEUX-LA-PAPE,69140,,,1.91 €,1.96 €
69,261 Quai Pierre Dupont,Rochetaillée-sur-Saône,69270,1.78 €,,1.87 €,1.89 €
69,BLD. André Boulloche BP 341,Saint-Priest,69800,1.80 €,,1.90 €,1.90 €
69,145  Rue Anatole France,VILLEURBANNE,69100,1.80 €,,1.93 €,1.90 €
69,LIEU DIT LES HAUTS MARTINETS,L'Arbresle,69210,1.87 €,,1.97 €,1.94 €
69,Autoroute A6 382 Chemin de l'emprunt,Dracé,69220,1.88 €,,1.93 €,1.98 €
69,695 Avenue Théodore Braun,Villefranche-sur-Saône,69400,1.89 €,,,2.00 €
69,2 AVENUE DU DAUPHINE,SEREZIN DU RHONE,69360,1.75 €,,1.84 €,1.92 €
69,397 avenue jean jaures,Décines-Charpieu,69150,1.88 €,0.86 €,1.99 €,1.97 €
69,473 Route de la Vallée,CIVRIEUX-D'AZERGUES,69380,1.89 €,,1.97 €,1.88 €
69,Rue Ampère,GENAY,69730,1.75 €,,1.89 €,1.89 €
69,2 place des 4 chemins,SAINT-FONS,69190,1.84 €,,2.04 €,1.95 €
