Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE
67,16 Faubourg de Niederbronn,REICHSHOFFEN,67110,2.03 €,,2.14 €,2.07 €
67,zac de l ungersberg,Villé,67220,1.79 €,,1.88 €,1.96 €
67,Route de la Wantzenau,STRASBOURG,67000,1.94 €,,2.04 €,1.98 €
67,Rue de l'Ancien Sanatorium,SCHIRMECK,67130,1.89 €,,1.98 €,1.95 €
67,67 Boulevard de l'Europe,OBERNAI,67210,1.85 €,,1.94 €,1.94 €
67,29 RUE DE LA GARE,TRUCHTERSHEIM,67370,1.81 €,,1.95 €,1.95 €
67,5  Allée des Forgerons,ENTZHEIM,67960,,,1.96 €,1.96 €
67,2 Rue de Wittisheim,Sundhouse,67920,,,1.98 €,1.96 €
67,RUE DU FORT,GEISPOLSHEIM,67118,,0.78 €,1.90 €,1.90 €
67,39 ROUTE DE PARIS RN4,SAVERNE,67700,1.81 €,0.86 €,1.91 €,1.92 €
67,Rue de Strasbourg,Benfeld,67230,1.93 €,0.88 €,2.04 €,2.00 €
67,1 rue Paul Paray,DIEMERINGEN,67430,1.87 €,,1.95 €,1.96 €
67,12 Rue Principale,SAINT-BLAISE-LA-ROCHE,67420,1.95 €,,2.03 €,2.05 €
67,CHEMIN DEPARTEMENTAL 468,KILSTETT,67840,1.94 €,,2.05 €,2.03 €
67,9 RUE DU WITTHOLZ,INGWILLER,67340,1.79 €,,1.88 €,1.95 €
67, Rue du 14 Juillet,HOCHFELDEN,67270,2.02 €,,2.08 €,2.04 €
67,AUTOROUTE A4 AIRE DE SAVERNE,ECKARTSWILLER,67700,2.02 €,,2.10 €,2.07 €
67,AUTOROUTE A4,KESKASTEL,67260,2.03 €,,2.13 €,2.04 €
67,Route de Strasbourg,Sélestat,67600,1.89 €,0.88 €,2.03 €,1.93 €
67,10 Rue du Landsberg,STRASBOURG,67100,1.93 €,0.95 €,2.03 €,2.00 €
67,25  rue du Tramway,ESCHAU,67114,1.83 €,,1.91 €,1.93 €
67,1  PARC ACTIVITE UFRIED nord,ROESCHWOOG,67480,,,,1.94 €
67,13 Route de la Wantzenau,HOENHEIM,67800,,,2.01 €,1.98 €
67,15 rue de la Gare,DUTTLENHEIM,67120,,,1.88 €,1.99 €
67,68  Rue du Général Rampont,BISCHWILLER,67240,,,,
67,AV PIERRE MENDES FRANCE,SCHILTIGHEIM,67300,1.80 €,,1.87 €,1.90 €
67,209 AVENUE DE STRASBOURG,BRUMATH,67170,1.83 €,0.87 €,1.91 €,1.90 €
67,AIRE DU HAUT KOENISGBOURG A35,Orschwiller,67600,1.86 €,,1.97 €,1.95 €
67,1 rue du chene,SOULTZ-SOUS-FORêTS,67250,1.88 €,,1.98 €,1.95 €
67,Rue de la Robertsau,Bischheim,67800,1.89 €,,1.89 €,1.94 €
67,61 Rue de Dettwiller,SAVERNE,67700,1.81 €,,1.90 €,1.98 €
67,45 Rue du Printemps,ERSTEIN,67150,1.83 €,0.78 €,1.90 €,1.90 €
67,Rue de Griesmatt,Marlenheim,67520,1.82 €,,1.91 €,1.96 €
67,20 RUE DES CLES,SAVERNE,67700,1.93 €,,2.04 €,2.01 €
67,37 AVENUE DU PROFESSEUR LERICHE,HAGUENAU,67500,1.86 €,,1.99 €,1.97 €
67,aire de la Bruche,Duttlenheim,67120,1.86 €,1.00 €,1.97 €,1.95 €
67,1A RUE HANS ARP,WOLFISHEIM,67202,1.81 €,,1.90 €,1.94 €
67, Route de Hatten,SELTZ,67470,1.84 €,,1.90 €,1.98 €
67,Rue de la Creuse Fontaine,Russ,67130,1.85 €,,1.94 €,1.94 €
67,Aire de Brumath Ouest - Autoroute A4,Brumath,67170,1.94 €,0.87 €,2.03 €,2.01 €
67,90 ROUTE DU GENERAL DE GAULLE,SCHILTIGHEIM,67300,1.84 €,,1.89 €,1.90 €
67,Route de Villé,SAINT-MAURICE,67220,1.93 €,,,2.00 €
67,1 RUE MERCURE,MOLSHEIM,67120,1.90 €,0.83 €,2.05 €,2.00 €
67,rue des vignes,ILLKIRCH-GRAFFENSTADEN,67400,1.86 €,,1.96 €,1.95 €
67,15 Rue de Sessenheim,SOUFFLENHEIM,67620,,,,2.08 €
67,1 rue du postillon,HAGUENAU,67500,,,2.03 €,1.99 €
67,2 RUE PRINCIPALE,BREUSCHWICKERSHEIM,67112,1.90 €,,2.01 €,1.99 €
67,54 Rue du Général Leclerc,Ostwald,67540,,,2.08 €,2.04 €
67,Route de Drusenheim,SOUFFLENHEIM,67620,,,,1.94 €
67,Route du rhin,HAGUENAU,67500,1.89 €,,1.99 €,1.96 €
67,120A ROUTE NATIONALE,GAMBSHEIM,67760,1.80 €,0.70 €,,1.92 €
67,Lieudit Stotzenweg,EPFIG,67680,,,1.97 €,1.96 €
67,2 BIS RUE DE LA PAIX,Seebach,67160,1.88 €,,1.98 €,1.95 €
67,2b rue du collège,Herrlisheim,67850,2.10 €,,2.20 €,2.14 €
67,7 Rue de Niederbronn,SCHWEIGHOUSE-SUR-MODER,67590,1.79 €,,1.88 €,1.95 €
67,Route de Strasbourg (RD85),Schweighouse-sur-Moder,67590,1.91 €,,2.02 €,2.00 €
67,ROUTE DE SAVERNE,MARMOUTIER,67440,,,,1.92 €
67,6a Allée des Peupliers,WISSEMBOURG,67160,1.89 €,,1.98 €,1.99 €
67,RD 468,SCHEIBENHARD,67630,,0.70 €,1.98 €,1.95 €
67,88 Route de Bischwiller,HAGUENAU,67500,1.80 €,,1.89 €,1.96 €
67,6 Avenue de Strasbourg,ILLKIRCH-GRAFFENSTADEN,67400,1.81 €,0.78 €,1.90 €,1.94 €
67,RUE WALTER SCHMITT,SARRE-UNION,67260,1.90 €,,2.09 €,1.96 €
67,1 grand Rue,Niedermodern,67350,1.86 €,,1.97 €,1.96 €
67,route de brumath,BERNOLSHEIM,67170,1.83 €,0.87 €,1.91 €,1.90 €
67,RN 422,MOLSHEIM,67120,1.91 €,,2.02 €,2.00 €
67,20 Rue Joseph Graff,HOLTZHEIM,67810,1.79 €,,1.90 €,1.94 €
67,ALLEE DE LA LOHMULE,Sélestat,67600,,,1.96 €,1.88 €
67,Allée Westrich,Sélestat,67600,1.80 €,,,1.88 €
67,rue des tisserands,Hilsenheim,67600,,,1.91 €,1.92 €
67,Rue du Mattfeld,MUTZIG,67190,1.91 €,,2.00 €,1.96 €
67,19 Route de Strasbourg,HOCHFELDEN,67270,1.85 €,,1.95 €,1.96 €
67,10 Rue du Haut Koenigsbourg,VILLé,67220,1.90 €,,2.01 €,1.99 €
67,2 Route de Bourgheim,GERTWILLER,67140,1.92 €,,1.93 €,1.93 €
67,186 Avenue de Strasbourg,BRUMATH,67170,1.82 €,0.85 €,1.90 €,1.89 €
67,4 Boulevard Maréchal de Lattre de Tassigny,Haguenau,67500,1.94 €,,2.03 €,1.99 €
67,1 Rue Principale,Roeschwoog,67480,1.99 €,,,2.10 €
