Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
12,Z.A. Bel air,Camarès,12360,1.83 €,,,1.88 €,4383200,287300
12,AUTOROUTE A75 - AIRE DE L'AVEYRON,Sévérac-le-Château,12150,1.87 €,0.88 €,1.98 €,1.94 €,4433042.8713435,308156.17808555
12,59 Avenue Étienne Soulié,Villefranche-de-Rouergue,12200,1.88 €,,2.03 €,1.94 €,4436000,204000
12,32 Rue Gambetta,Decazeville,12300,1.89 €,,2.02 €,1.93 €,4456200,224900
12,3 AVENUE DU SEGALA,RIEUPEYROUX,12240,1.80 €,,,1.88 €,4430812.1642119,224202.33682987
12,144 Avenue Jean Jaurès,Millau,12100,1.89 €,,2.00 €,1.97 €,4411000,308200
12,AV DE LA REPUBLIQUE,SAINT ROME DE CERNON,12490,,,2.04 €,1.94 €,4401173.43716,296353.2162
12,616 AVENUE DE DECAZEVILLE,RODEZ,12000,,,,1.96 €,4437000,254800
12,2 Avenue Paul Ramadier,DECAZEVILLE,12300,1.88 €,,2.04 €,1.95 €,4455500,225900
12,9 Avenue des Croates,VILLEFRANCHE-DE-ROUERGUE,12200,1.84 €,,1.95 €,1.94 €,4436100,204100
12,Route de Saint-Affrique,Vabres-l'Abbaye,12400,1.71 €,0.80 €,,1.85 €,4395400,285000
12,Espace Les Cayres,Laguiole,12210,,,1.99 €,1.96 €,4468300,285100
12,82 Avenue Jean Jaurès,MILLAU,12100,1.88 €,,2.00 €,1.90 €,4410700,308100
12,LE MOULIN DE GARY,Sévérac d'Aveyron,12150,,,,2.00 €,4432989.0067081,305290.5638624
12,150 Boulevard Georges Brassens,Millau,12100,1.93 €,,2.05 €,1.94 €,4411714,306997
12,Avenue de Rodez,LUC-LA-PRIMAUBE,12450,1.61 €,0.80 €,1.75 €,1.77 €,4429682,255795
12,37 Boulevard Paul Ramadier,CAPDENAC-GARE,12700,1.87 €,,2.00 €,1.94 €,4457100,207500
12,Avenue du rouergue,LANUEJOULS,12350,1.93 €,,2.03 €,2.04 €,4442400,215600
12,241 Avenue de Marengo,Baraqueville,12160,,,,1.97 €,4427800,243000
12,Chemin de la Cassagne,Rignac,12390,,,1.94 €,1.90 €,4440500,229600
12,Rue du General de Gaulle,Sévérac-le-Château,12150,,,2.00 €,1.97 €,4431970,306825
12,D840,NUCES,12330,,,,2.07 €,4444100,244100
12,18 AVENUE DU SÉGALA,RODEZ,12000,,,,2.05 €,4434513.578907,256769.57284615
12,Boulevard de Guizard,ESPALION,12500,,,,2.03 €,4452400,276500
12,41ter Avenue Adam Grange,Viviez,12110,1.97 €,,2.09 €,2.07 €,4456086,223115
12,28 Avenue de la Vallée du Tarn,REQUISTA,12170,1.75 €,,,1.87 €,4402900,253400
12,LE BOURG,Saint-Laurent d'Olt,12560,,,,2.02 €,4444500,310900
12,10 bis Avenue de la Gineste,Rodez,12000,,,1.73 €,1.75 €,4436200,257200
12,600 Avenue de Rodez,Baraqueville,12160,1.96 €,0.88 €,,1.90 €,4427700,244400
12,Avenue d'Espalion,Saint-Geniez-d'Olt,12130,1.89 €,,1.94 €,1.87 €,4446000,296500
12,Place Frédéric Mistral,NAUCELLE,12800,,,1.97 €,1.90 €,4419842,234030
12,Route de Rodez,SAINT-CHRISTOPHE-VALLON,12330,1.83 €,,2.00 €,1.93 €,4446900,241400
12,Avenue de l'Europe,Millau,12100,1.64 €,0.73 €,,1.75 €,4408900,305400
12,ZA LE LAURADOUST SATURNIN DE LENNE,ST SATURNIN DE LENNE,12560,2.06 €,,2.10 €,1.91 €,4442315.860942,301259.16032708
12,ZA LE LAC,La Fouillade,12270,1.78 €,,1.90 €,1.90 €,4424024.1001506,203283.20468272
12,La Méridienne,La Cavalerie,12230,,,2.05 €,1.94 €,4397400,320400
12,25 AV EDOUARD ALFRED MARTEL,MILLAU,12100,,,2.05 €,1.94 €,4411354,308262
12,RUE ANTOINE FANGUIN,ESPALION,12500,1.80 €,,1.91 €,1.90 €,4452400,276600
12,LE MOULINET,ENTRAYGUES SUR TRUYERE,12140,,,2.16 €,2.03 €,4464900,256800
12,ROUTE D'ESPALION,RODEZ,12000,1.95 €,,2.06 €,2.00 €,4437700,259300
12,RN 99,Nant,12230,,,,1.98 €,4401406,330473
12,Avenue de Saint Affrique,CREISSELS,12100,1.64 €,,1.73 €,1.75 €,4408100,304200
12,D 911 LE BOIS DU FOUR,SAINT LéONS,12780,,,2.10 €,1.91 €,4423609.94618,298684.312288
12,ZA de l'Issart,NAUCELLE,12800,,,2.13 €,2.00 €,4418774.86215,236088.684937
12,664 Avenue Docteur Lucien Galtier,SAINT-AFFRIQUE,12400,2.15 €,1.08 €,2.23 €,2.05 €,4395700,286800
12,33 AVENUE DU LAC,VILLEFRANCHE-DE-PANAT,12430,,,,2.02 €,4409000,270100
12,15 route du rouergue,La Fouillade,12270,,,2.07 €,2.00 €,4422926.327,203836.845
12,ZA les Pradades - Salles la Source,MARCILLAC-VALLON,12330,1.76 €,,1.84 €,1.92 €,4445500,247300
12,AVENUE DU ROUERGUE,Villeneuve,12260,,,2.03 €,2.00 €,4443191.9246165,203145.65531871
12,Route de Rodez,Rieupeyroux,12240,1.77 €,,1.88 €,1.87 €,4430600,224900
12,Avenue de Rodez,Pont-de-Salars,12290,,,,1.90 €,4428900,271400
12, Avenue Marie Curie,SéVéRAC-LE-CHâTEAU,12150,1.88 €,,2.00 €,1.92 €,4432524,306544
12,Avenue du 19 Mars 1962,CRANSAC,12110,1.83 €,,1.91 €,1.90 €,4452600,226900
12,45 route d' Argent,NAUCELLE,12800,,,,2.05 €,4418300,236300
12,33 Bd Paul ramadier,Rodez,12000,,2.00 €,,1.97 €,4435921.9211413,256985.24525378
12,PARC D’ACTIVITÉ SAINT PIERRE,Rebourguil,12400,,,2.05 €,1.94 €,4387581.338,277828.401
12,125 Avenue du Quercy,VILLEFRANCHE-DE-ROUERGUE,12200,,0.85 €,1.98 €,2.00 €,4435769,202390
12,111 ROUTE DE RODEZ,BOZOULS,12340,1.90 €,,2.01 €,1.96 €,4446900,272900
12,Les Rebels - A75 - Sortie 41,Campagnac,12560,,,,2.04 €,4441759.6130231,308849.71173364
12,80 Avenue d'Albi,Réquista,12170,1.75 €,,1.84 €,1.87 €,4403700,252300
12,BOULEVARD DE LA CAPELLE,SAINT-AFFRIQUE,12400,1.76 €,,1.97 €,1.88 €,4395500,289100
12,7 ROUTE DU QUILLODROME,CAMPUAC,12580,2.02 €,,,1.99 €,4457000,259200
12,LE FOIRAIL,LAISSAC,12310,,,,1.90 €,4438353.55899,282285.354974
12,mas de souyri,Villefranche-de-Rouergue,12200,,,,1.99 €,4434896.63407,203189.362119
12,AVENUE D'ESPALION,Saint-Geniez-d'Olt,12130,,,,2.00 €,4446200,297000
12,37 AVENUE DE PARIS,Sévérac d'Aveyron,12150,,,,2.01 €,4432932.8023609,306931.6338544
12,le fargal haut,Montbazens,12220,,0.89 €,,2.00 €,4446138.9568938,222235.07921239
12,Route de Lacroix Barrez,MUR-DE-BARREZ,12600,,,2.12 €,1.99 €,4483700,266300
12,30 Avenue du Rouergue,BERTHOLèNE,12310,,,2.05 €,1.97 €,4439367,277776
12,131 Avenue Docteur Lucien Galtier,Saint-Affrique,12400,1.89 €,,2.00 €,1.96 €,4395700,287500
12,AVENUE DU PONT LEROUGE,Millau,12100,,,2.00 €,1.89 €,4409065,307745
12,Avenue de Rodez,PONT-DE-SALARS,12290,1.74 €,,1.88 €,1.85 €,4428800,271500
12,Z.A. PLAISANCE,Cassagnes-Bégonhès,12120,1.85 €,,,1.99 €,4417642.425,252119.462
12,ZA le Plâ d'Aveyron RN88,Recoules-Prévinquières,12150,,1.00 €,,1.91 €,4435100,297200
12,PARC ARTISANAL COMMUNAL ST FERREOL,Saint-Rome-de-Tarn,12490,,,2.05 €,1.96 €,4404300,290500
12,route d#039;estaing,Espalion,12500,1.70 €,0.80 €,1.80 €,1.80 €,4452300,276300
12,14 ROUTE DE SEVERAC LES QUATRES SAISONS,Onet-le-Château,12850,1.60 €,,1.73 €,1.75 €,4436400,258800
12,l'Estréniol - Pôle Comtal Sud,Onet-le-Château,12850,1.60 €,,,1.75 €,4439400,260300
12,FOISSAC,Villeneuve,12260,1.90 €,,2.22 €,2.09 €,4443900,202800
12,Zone de Laubarède,Viviez,12110,1.83 €,0.80 €,,1.90 €,4456000,222400
12,Avenue de Bamberg,Rodez,12000,1.69 €,0.80 €,,1.81 €,4436135.1370221,258846.17569915
12,Route de Rodez,BOZOULS,12340,1.80 €,,1.91 €,1.90 €,4446300,272700
12,Route d'Espalion,ONET-LE-CHâTEAU,12850,1.60 €,0.80 €,1.73 €,1.75 €,4437300,259200
12,24 Avenue de la Gineste,RODEZ,12000,2.07 €,,2.17 €,2.05 €,4436200,256700
12,10 AV.DE TOULOUSE,Luc-la-Primaube,12450,,,2.04 €,1.96 €,4429202,255855
12,Lotissement de Vaxergues,SAINT-AFFRIQUE,12400,,,1.96 €,1.85 €,4395800,287000
12,le lachet,Olemps,12510,1.60 €,0.80 €,1.73 €,1.75 €,4432500,255800
12,LIEU DIT BERNUSSOU,VILLEFRANCHE-DE-ROUERGUE,12200,1.64 €,,1.73 €,1.75 €,4435900,199700
12,Avenue de Toulouse,VILLEFRANCHE-DE-ROUERGUE,12200,1.74 €,,1.82 €,1.82 €,4436100,203400
12,Avenue de Brommat,Mur-de-Barrez,12600,,,2.12 €,1.99 €,4484071,266470
12,RD 963 LIEU DIT LA PLANQUE,Flagnac,12300,,,,1.90 €,4460421.1987517,224754.63212208
