Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
15,route de murat  station-service BAR,Riom-es-Montagnes,15400,,,1.93 €,1.92 €,4528000,266500
15,AVENUE DU DOCTEUR MALLET,Chaudes-Aigues,15110,,,,,4485651,300700
15,Route de Riom Es Montagne,Murat,15300,,,,,4510839,287932
15,34 avenue de Verdun,Saint-Flour,15100,,,,1.85 €,4503000,309300
15,Rue de la République,Ydes,15210,1.78 €,0.80 €,1.87 €,1.80 €,4534000,243400
15,15 Grand'Rue,Thiézac,15800,,,,1.97 €,4501500,266400
15,Route d'Aurillac,SAINT-FLOUR,15100,1.69 €,0.77 €,1.80 €,1.80 €,4503800,306500
15,8 AVENUE D'AURILLAC,Saint-Étienne-de-Maurs,15600,1.65 €,0.80 €,1.75 €,1.76 €,4471400,220300
15,ROUTE DE SANSAC,AURILLAC,15000,1.68 €,,1.79 €,1.74 €,4490800,242100
15,29 Avenue des Estourocs,PLEAUX,15700,1.91 €,,2.02 €,1.97 €,4513300,222000
15,35 bis Avenue du 15 Septembre 1945,Le Rouget,15290,1.90 €,,2.00 €,1.88 €,4485500,223300
15,le bourg,Saint-Cernin,15310,,,2.19 €,1.99 €,4505731.00874,242245.284693
15, Avenue de la Plaine,JUSSAC,15250,1.69 €,,,1.75 €,4499661,242166
15,route du Cezallier,Marcenat,15190,1.99 €,0.81 €,2.06 €,2.00 €,4530314.1500363,283274.25989775
15,15 BD JEAN JAURES,AURILLAC,15000,,,,1.96 €,4493338.44678,245007.665476
15,63 AVENUE GENERAL DE GAULLE,MASSIAC,15500,,,1.91 €,1.80 €,4525400,319700
15,ZA DU COMBLAT,Vic-sur-Cère,15800,1.69 €,0.80 €,1.80 €,1.75 €,4496700,260600
15,87 Avenue Charles de Gaulle,AURILLAC,15000,1.75 €,,1.87 €,1.84 €,4490915.21744,242441.831845
15,149 Avenue du Général Leclerc,AURILLAC,15000,,,1.96 €,1.87 €,4490940,244629
15,ROUTE DU STADE,Condat,15190,,,2.24 €,2.00 €,4533826,276036
15, Avenue de Bagnac,MAURS,15600,1.79 €,,1.90 €,1.90 €,4470650,219514
15,31 avenue de la republique,Saint-Flour,15100,1.77 €,,1.85 €,1.82 €,4503354.63,309315.4
15,1 route de brive,Saint-Paul-des-Landes,15250,,,1.81 €,1.78 €,4494448.371,231132.819
15,Avenue de la Gare,Mauriac,15200,1.74 €,,1.82 €,1.77 €,4522200,234000
15,86 BLD LOUIS DAUZIER,AURILLAC,15000,,,,1.85 €,4492297.528,242765.388
15,Avenue du Docteur Louis Mallet,Chaudes-Aigues,15110,,,,1.89 €,4485700,300800
15,Avenue du Général de Gaulle,MASSIAC,15500,1.77 €,,,1.82 €,4525800,319900
15,La Croix Jolie,Murat,15300,,,1.90 €,1.84 €,4510616,286291
15,ZAC du Crozatier,Saint Georges,15100,1.68 €,0.77 €,,1.76 €,4503203.5,313041.2
15,LE BOURG,Ruynes-en-Margeride,15320,,,1.85 €,1.82 €,4500148.03,322367.76
15,Le Bourg,Ussel,15300,,,,2.09 €,4507900,293700
15,66 Rue de Firminy,AURILLAC,15000,1.69 €,0.88 €,1.96 €,1.75 €,4491572,243189
15,16 Avenue du 4 Septembre 1870,AURILLAC,15000,,,1.96 €,1.85 €,4492300,243500
15,1 rue germain prat,LAFEUILLADE-EN-VéZIE,15130,1.90 €,,2.00 €,2.00 €,4478758.39813,245602.00536
15,Route d'Aurillac,Saint-Paul-des-Landes,15250,,,,,4493800,232400
15,Rue de la Jordanne,AURILLAC,15000,1.69 €,0.74 €,,1.75 €,4491400,244100
15,Allée des Tilleuls,Vic-sur-Cère,15800,,,,,4498100,262800
15,Chemin de la Croix Jolie,Murat,15300,,,,1.87 €,4510704,286345
15,PRE CHAMBON,MASSIAC,15500,,,1.85 €,1.82 €,4526200,319900
15,RN122 La Croix Blanche,Saint-Mamet-la-Salvetat,15220,,,1.98 €,1.92 €,4485900,229200
15,ZAC de la Sablière,Aurillac,15000,1.67 €,0.73 €,1.78 €,1.74 €,4492821.246828,244352.43209313
15,41 Avenue de la République,SAINT-FLOUR,15100,,,,,4503400,310700
15,AVENUE HECTOR PESCHAUD,Murat,15300,,,,1.89 €,4510800,286300
15,10  Avenue de la Fontlong,SAINT-FLOUR,15100,,0.99 €,,1.82 €,4503800,308700
15,120 Avenue du Général Leclerc,Aurillac,15000,1.69 €,,,1.75 €,4490916,244627
15,5 RUE DE VEZOU,PIERREFORT,15230,,,1.96 €,1.89 €,4492100,283900
15,Rue de la Montade,AURILLAC,15000,1.78 €,,1.96 €,1.87 €,4491600,243700
15,PLACE DU MONUMENT,Riom-Ès-Montagnes,15400,,,,1.94 €,4528327,265993
15,RUE DU BOURNAT,PLEAUX,15700,1.73 €,,,1.77 €,4513346.491,222264.433
15,AVENUE D'AURILLAC MARSALOU,MAURIAC,15200,1.79 €,0.90 €,1.86 €,1.80 €,4521400,234600
15,AV.DE LA PRADE,Jussac,15250,,,,2.10 €,4498584,241672
15,6  avenue Léon Bélard,SAINT-FLOUR,15100,,,1.80 €,1.76 €,4503500,308900
15,zac du crozatier,Saint-Georges,15100,1.68 €,,,1.76 €,4503200,313500
15, Avenue de Conthe,AURILLAC,15000,,0.79 €,1.96 €,1.87 €,4491394,242741
15,AV. DU MALLET,Chaudes-Aigues,15110,,,,1.94 €,4485600,300700
15,LA SOUCHAYRE,Condat,15190,,,2.06 €,2.00 €,4533928,276682
15,zi du Sedour,Riom-Ès-Montagnes,15400,1.78 €,,1.87 €,1.80 €,4528800,266900
