Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
52,Avenue Léon Blum,SAINT-DIZIER,52100,1.85 €,,2.00 €,1.92 €,4864300,496900
52,Route de Saint-Dizier,MONTIER-EN-DER,52220,1.94 €,,2.05 €,1.97 €,4849100,477800
52,1 Avenue Pierre Burello,Chaumont,52000,1.81 €,,1.91 €,1.89 €,4811800,514300
52,ROUTE DE VITRY,Saint-Dizier,52100,1.85 €,,2.00 €,1.91 €,4864100,490800
52,ROUTE NATIONALE 4 - LIEU DIT 'LA BOBOTTE',HALLIGNICOURT,52100,1.95 €,,2.06 €,1.98 €,4864761.005902,486741.03692652
52, Rue du Maréchal de Lattre de Tassigny,FRONCLES,52320,,,,,4829340,515146
52,Rue de la Gare,BAYARD-SUR-MARNE,52170,1.82 €,,1.93 €,1.90 €,4855100,507500
52,24 AVENUE TURENNE,LANGRES,52200,1.95 €,0.90 €,2.00 €,1.97 €,4785500,533300
52,2 route nationale 19,JUZENNECOURT,52330,,,,1.99 €,4818200,498200
52,ROUTE DE BAR LE DUC,SAINT-DIZIER,52100,1.89 €,,2.12 €,1.94 €,4864900,495900
52,Faubourg du Moulin Neuf,Chaumont,52000,1.81 €,,1.89 €,1.89 €,4812276,514906
52,AV. DU PIEMONT,Valcourt,52100,2.17 €,,,1.98 €,4861700,491200
52,39 Route de Vesoul,FAYL-BILLOT,52500,,,2.00 €,1.99 €,4778400,561500
52,Avenue de la Marne,JOINVILLE,52300,1.84 €,,1.93 €,1.89 €,4845000,514600
52,Avenue de Lorraine,JOINVILLE,52300,1.85 €,0.80 €,1.95 €,1.90 €,4844500,515000
52,AIRE DE MONTIGNY LE ROI A31,Val-de-Meuse,52140,1.93 €,,2.01 €,2.02 €,4797666.9951581,549884.45503445
52,Rue de la Madeleine,WASSY,52130,,,2.00 €,1.98 €,4850400,494400
52,RN4 sens nancy-paris,Hallignicourt,52100,,,,2.14 €,4864243.5001388,490265.66657231
52,RN4 SENS VITRY NANCY,HALLIGNICOURT,52100,,,,2.14 €,4864205.4454094,490146.66700679
52,2 route de Vittel,BOURBONNE-LES-BAINS,52400,,,2.00 €,1.99 €,4795822.281,575465.051617
52,15 Rue Camille Perfetti,HORTES,52600,,,2.00 €,1.99 €,4784100,554900
52,Grande rue,Foulain,52800,,0.90 €,,1.99 €,4804001.8214029,521015.85649123
52,AIRE DE CHATEAUVILLAIN SUR ORGE,Châteauvillain,52120,1.91 €,,2.03 €,2.05 €,4805600,495700
52,FAUBOURG DE LA COLLINIERE,LANGRES,52200,,0.87 €,,,4787000,533000
52,A31 aide de Langres Noidant,Perrogney-les-Fontaines,52160,1.93 €,,2.01 €,2.02 €,4781604.1214475,522281.6771347
52,46 Rue de Langres,CHALINDREY,52600,,,2.00 €,1.97 €,4780400,542600
52,Rue Carnot,SAINT-THIéBAULT,52150,,,,1.99 €,4820154.29189,558106.596982
52,13 Rue de Mandres,Nogent,52800,,,2.00 €,1.99 €,4803543,534692
52,ZI LES PATIS,MONTIER-EN-DER,52220,1.99 €,,2.08 €,2.00 €,4847951,477143
52,3  ROUTE DE LANGRES,CHAUMONT,52000,1.87 €,,1.98 €,1.96 €,4809000,514600
52,4 PLACE DE VERDUN,CHALINDREY,52600,1.87 €,,,1.93 €,4780383.4,542689.175
52,18 AVENUE DE HAUTE MEUSE,MONTIGNY LE ROI,52140,1.87 €,,1.98 €,1.97 €,4800500,548700
52,A31 Aire de Langres Perrogney,Perrogney-les-Fontaines,52160,1.93 €,0.99 €,2.01 €,2.02 €,4781600,522300
52,Route de Vesoul,FAYL-BILLOT,52500,1.88 €,,,1.92 €,4778400,561100
52,CENTRE COMMERCIAL LES FRANCHISES,Langres,52200,1.77 €,0.80 €,1.89 €,1.86 €,4787456,532348
