Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
42,28 RUE DU FOREZ,Saint-Genest-Malifaux,42660,,,1.97 €,1.72 €,4534286.9278199,442078.64105866
42,36 Rue de Terrenoire,Saint-Étienne,42100,1.82 €,,1.90 €,1.67 €,4543300,441500
42,Rue Jean de La Fontaine,MABLY,42334,1.85 €,,1.92 €,1.67 €,4606600,405700
42,140 Rue de la Montat  Quartier de Monthieu,SAINT-ÉTIENNE,42000,1.86 €,,1.95 €,1.71 €,4544237.1884059,441927.50511172
42,793 Avenue des Farges,Bellegarde-en-Forez,42210,,,,1.75 €,4564700,429700
42,Route de Tarare,Panissières,42360,,,,1.81 €,4579200,435400
42,RUE DE LA BRUYERE,LENTIGNY,42155,1.83 €,1.05 €,1.87 €,1.62 €,4599200,398200
42,Route de Roanne RN 82,CIVENS - FEURS,42110,1.79 €,1.05 €,1.85 €,1.68 €,4575338.7108442,421969.76236342
42,114 route de Roanne,Saint-Symphorien-de-Lay,42470,,1.34 €,,1.77 €,4595000,420400
42,100 route de lyon,SAINT SYMPHORIEN DE LAY,42470,1.89 €,,1.99 €,1.75 €,4594600,422000
42,LE GRAND GUERET,LA TOURETTE,42380,1.81 €,1.20 €,,1.66 €,4543234.69866,407188.405793
42,346 route de Saint Bonnet les Oules,Saint-Héand,42570,1.79 €,,,1.65 €,4553600,437300
42,17 BOULEVARD JEAN LOUIS RICHARD,BOURG ARGENTAL,42220,1.91 €,,1.99 €,1.76 €,4529990.9931008,458154.52261146
42,Lieu-Dit la Maison Rouge,SAINT-JEAN-BONNEFONDS,42650,2.03 €,,2.15 €,1.87 €,4544300,446200
42,11 Route de Saint-Genest,Marlhes,42660,,,,1.80 €,4528369.8,439677.4
42,Les Crozes,Le Chambon-Feugerolles,42500,1.76 €,,,1.67 €,4540500,434100
42,Rue de la Loire,SAINT-GERMAIN-LAVAL,42260,1.80 €,,,1.64 €,4583300,401900
42,Avenue Jean Moulin,Sury-le-Comtal,42450,,,,1.77 €,4554196,418553
42,Chemin de la Montalais,Charlieu,42190,1.89 €,,1.96 €,1.73 €,4615391,417359
42,ZA LA FAYETTE,SAINT-SYMPHORIEN-DE-LAY,42470,,,1.90 €,1.66 €,4595150.02,420605.36
42,La Varizelle,Saint-Chamond,42400,1.79 €,,1.88 €,1.65 €,4546200,449300
42,495 rue de la République,POUILLY-SOUS-CHARLIEU,42720,,,2.03 €,1.74 €,4613900,410800
42,2 RUE DU MOULIN GILLIER,SORBIERS,42290,1.82 €,,,1.67 €,4548100,444400
42,ZA LES RIVETS,Bourg-Argental,42220,,,1.90 €,1.65 €,4530600,455000
42,35 RUE HOLTZER,UNIEUX,42240,1.90 €,,1.99 €,1.76 €,4539332.2,427067.4
42,RUE ALEXANDRE RAFFIN,ROANNE,42300,,,1.89 €,1.65 €,4603273,406744
42,2990 route départementale 1082,La Fouillouse,42480,1.84 €,1.15 €,1.92 €,1.69 €,4549700,431900
42,68  boulevard Fayol,Firminy,42700,1.76 €,1.26 €,,1.67 €,4538800,429800
42,1500 route de renaison,SAINT-HAON-LE-CHâTEL,42370,,,1.95 €,1.70 €,4606300,392000
42,1 boulevard SAGNAT,Roche-la-Molière,42230,1.86 €,1.16 €,,1.67 €,4543436.14775,433156.142347
42,LES PLAINES,LE COTEAU,42120,,,1.89 €,1.66 €,4601373.57475,409309.733969
42,11 AV DE VERDUN,SAINT ETIENNE,42000,1.85 €,1.16 €,1.92 €,1.70 €,4546501.2875604,437799.11993643
42,114-114 rue des Aciéries,Saint-Étienne,42000,1.90 €,1.15 €,2.00 €,1.75 €,4546000,439700
42,148 RUE ANTOINE DURAFOUR,Saint-Étienne,42100,1.90 €,,1.99 €,1.76 €,4542200,439700
42,1 PLACE DU COMMERCE,RIVE DE GIER,42800,1.84 €,1.05 €,,1.65 €,4552100,460000
42,La Béraudière,La Ricamarie,42150,1.86 €,,1.95 €,1.71 €,4541339,437405
42,2715 Route de Roanne,ST ROMAIN LA MOTTE,42640,1.83 €,1.19 €,,1.66 €,4608250.9709837,402505.04264051
42,21  RUE NECKER,Saint-Étienne,42000,1.90 €,,2.00 €,1.72 €,4545700,440600
42,AUTOROUTE A47 - AIRE DU PAYS DU GIERS,Saint-Chamond,42400,1.98 €,1.26 €,1.99 €,1.83 €,4549500,452700
42, Chemin de Bois Vert,BALBIGNY,42510,1.80 €,,1.86 €,1.67 €,4581020,419681
42,2 Rue du Tacot,RENAISON,42370,,,1.89 €,1.63 €,4599900,393000
42,110 AVENUE DES GRANGES BLANCHES,SAINT JUST LA PENDUE,42540,,,,1.71 €,4589326.4,423973
42,Rue Lamartine,CHAZELLES-SUR-LYON,42140,,,1.88 €,1.67 €,4563504.6288028,438093.60850305
42,5 RUE EMILE ZOLA,LE CHAMBON-FEUGEROLLES,42500,,,1.92 €,1.68 €,4539700,432400
42,444 route de Saint Etienne,MONTROND-LES-BAINS,42210,1.90 €,1.28 €,,1.75 €,4563477,423902
42,AIRE DE LA LOIRE,NERONDE,42510,2.03 €,,2.13 €,1.87 €,4585087.905,422472.5645591
42,Place Sully,ROANNE,42300,,,,,4603700,407500
42,Rue du 11 Novembre,SURY-LE-COMTAL,42450,1.81 €,,1.90 €,1.68 €,4554100,418100
42,160 rue du pont de combre,Saint-Just-en-Chevalet,42430,,1.05 €,,1.64 €,4591500,384400
42,52 bd Jean-Baptiste Clément,ROANNE,42300,,1.28 €,1.92 €,1.69 €,4604100,408100
42,38 TER AVENUE PASTEUR,L'HORME,42152,1.80 €,1.15 €,1.89 €,1.65 €,4548500,454000
42,10 RUE DE PRESIDENT KENNEDY,UNIEUX,42240,,,1.84 €,1.67 €,4540000,425900
42,8 route de St Etienne,Montbrison,42600,1.89 €,,,1.73 €,4559938.5953082,407329.87546921
42,52 Boulevard Charles de Gaulle,LE COTEAU,42120,,1.22 €,,1.71 €,4601100,409700
42,ZAC de Migalon,Andrézieux-Bouthéon,42160,1.76 €,1.05 €,,1.65 €,4553600,428700
42,27 Boulevard Fauriat,Saint-Étienne,42000,1.90 €,1.39 €,,1.76 €,4544600,440700
42,ZA DE GIRAUD,BOEN,42130,1.83 €,1.05 €,,1.65 €,4573600,400900
42,9 Rue des Prairies,Saint-Cyprien,42160,1.82 €,1.05 €,1.90 €,1.68 €,4552800,423200
42,Charles NUNGESSER,Andrézieux-Bouthéon,42160,1.89 €,1.15 €,1.99 €,1.76 €,4552500,429600
42,2 Boulevard du Haut Forez,SAINT-BONNET-LE-CHATEAU,42380,1.90 €,1.20 €,,1.72 €,4542700,406400
42,19 Bis avenue Berthelot,L'Horme,42152,1.89 €,1.15 €,1.99 €,1.70 €,4549000,455200
42,603 rue du caporal Goutandier,Renaison,42370,1.89 €,,1.99 €,1.72 €,4605700,392800
42,9 boulevard karl marx,Saint-Étienne,42100,1.90 €,,1.99 €,1.76 €,4542386.0221887,441023.24108953
42,3 Boulevard Pierre et Marie Curie,Roche-la-Molière,42230,1.81 €,1.05 €,1.88 €,1.66 €,4542300,431500
42,RUE DES ABATTOIRS,FIRMINY,42700,1.90 €,,2.00 €,1.75 €,4539591.8115193,429109.70468295
42,Rue de Chazeau,FIRMINY,42700,1.79 €,1.27 €,1.87 €,1.67 €,4537500,427700
42,Route de Montbrison,Saint-Just-Saint-Rambert,42170,1.91 €,,2.00 €,1.76 €,4550600,424619
42,32 Route de Saint-Martin,Saint-Martin-la-Plaine,42800,,,,1.70 €,4554100,461100
42,Richelande,SAINT-GALMIER,42330,1.81 €,,1.88 €,1.67 €,4558585.81618,431195.404804
42,11 AV DE VERDUN,Saint-Étienne,42000,1.86 €,1.16 €,1.93 €,1.70 €,4546519,437809
42,55 rue de Corbines,BOëN,42130,,,1.97 €,1.66 €,4575315.42943,398710.39686
42,142 Rue Mulsant,ROANNE,42300,,,,,4603973,405404
42,Route de Charlieu,Roanne,42300,,,,,4605684,408682
42,4 route de Feurs,Montbrison,42600,,,,1.66 €,4560100,406100
42,ZA DES GRANGES,MONTBRISON,42600,1.81 €,1.05 €,,1.66 €,4559600,408300
42,BIORANGE ROUTE DE ST VICTOR,ST VICTOR SUR LOIRE,42230,,,1.98 €,1.92 €,4543200,430600
42,12 BD KARL MARX,Saint-Étienne,42100,1.93 €,,2.05 €,1.79 €,4542400,441100
42,Avenue de la Gare,USSON-EN-FOREZ,42550,,,2.00 €,1.70 €,4539024.88032,394694
42,Allée du Parc,Commelle-Vernay,42120,1.83 €,,,1.64 €,4599900,406100
42,ROUTE DE BONSON,Saint-Marcellin-en-Forez,42680,,,,1.76 €,4550000,417000
42,14 QUAI DE LA RIVE RN88,Saint-Chamond,42400,1.80 €,1.14 €,,1.65 €,4547933,451918
42,94 BOULEVARD MENDES FRANCE,Saint-Étienne,42000,1.82 €,1.16 €,1.89 €,1.67 €,4543755,437878
42,Avenue Maréchal Juin,RIVE-DE-GIER,42800,1.84 €,1.05 €,,1.65 €,4553180,462606
42,A 72 aire de la Plaine du Forez est,MAGNEUX HAUTE RIVE,42600,2.01 €,1.30 €,2.06 €,1.82 €,4567949,415646
42,12 rue Aubépine,NOIRéTABLE,42440,,,1.84 €,1.64 €,4583000,375500
42,LA GARE,Saint-Priest-la-Prugne,42830,,,,,4595600,375500
42,50 BD NORMANDIE NIEMEN,Saint-Étienne,42000,1.83 €,1.16 €,,1.67 €,4543739.8103719,441098.30690643
42,2 avenue Charles de Gaulle,SAVIGNEUX,42600,1.89 €,,1.99 €,1.74 €,4561035.7910068,406813.89768614
42,274 avenue Galliéni,RIORGES,42153,,1.18 €,1.87 €,1.66 €,4604300,405300
42, Grande Rue de Randan,FEURS,42110,1.87 €,,,1.74 €,4574069,421736
42,ZONE ACTIVITE LES GAGERES,VIOLAY,42780,,,1.99 €,1.76 €,4585000,434100
42,Le Parc des VERCHERES,Sury-le-Comtal,42450,1.81 €,1.05 €,,1.68 €,4553900,418900
42,15 rue Dorian,CHARLIEU,42190,,,,1.78 €,4615600,416700
42,100 RUE DE LA MONTAT,Saint-Étienne,42100,1.82 €,1.16 €,1.91 €,1.67 €,4544232,440992
42,82  rue Auguste Dourdein,Roanne,42300,,,,1.71 €,4604100,405500
42,RN 89,FEURS,42110,1.89 €,,1.99 €,1.75 €,4574300,420800
42,Z.A. LES PLAINES 1033 RUE DU COMMERCE,Perreux,42120,1.87 €,,1.89 €,1.66 €,4602900,409600
42,114 Rue du Rival,MONTROND-LES-BAINS,42210,,,1.87 €,1.66 €,4564400,423400
42,1 Rue du Moulin Gillier,Sorbiers,42290,1.90 €,,1.99 €,1.74 €,4548100,444400
42,4 rue des Tilleuls,NOIRéTABLE,42440,,,1.99 €,1.79 €,4581600,376400
42,Terre Ronde,Le Chambon-Feugerolles,42500,1.76 €,,,1.67 €,4539700,432400
42,Aire de la plaine du Forez Est,Magneux-Haute-Rive,42600,2.10 €,,2.22 €,1.90 €,4566958,417238
42,Boulevard de l'Europe,Saint-Bonnet-le-Château,42380,,,,1.72 €,4543200,406300
42,ZA La Grange  route de Rivas,CHAMBOEUF,42330,1.82 €,,1.89 €,1.68 €,4558400,430300
42,51 Route de Roanne,BALBIGNY,42510,,,,1.75 €,4582457,417705
42,RUE DU FAUBOURG MOLLIAN,Boën-sur-Lignon,42130,1.83 €,,1.90 €,1.65 €,4573800,401200
42,A-89 aire du Haut-Forez SUD,Les Salles,42440,2.15 €,,2.27 €,1.95 €,4585500,381300
42,ROUTE DE SAINT ETIENNE,Feurs,42110,1.82 €,,1.90 €,1.67 €,4572200,422700
42,15 Rue des trois Glorieuses,SAINT-PRIEST-EN-JAREZ,42270,1.92 €,1.26 €,2.00 €,1.74 €,4546700,438500
42,2A RUE DU 8 MAI 1945,ST ROMAIN LE PUY,42610,1.81 €,1.05 €,1.87 €,1.66 €,4555388.3973637,412054.72294829
42,2 Rue Lé Lagrange,SAINT-PRIEST-EN-JAREZ,42270,1.81 €,1.23 €,1.89 €,1.65 €,4547600,438300
42, Rue Jean-Baptiste Berlier,RIVE-DE-GIER,42800,,,1.88 €,1.66 €,4552641,460850
42,ROUTE DE VIVANS,La Pacaudière,42310,,,1.91 €,1.68 €,4617623.148066,387152.09189959
42,480 Avenue Charles de Gaulle,RIORGES,42153,1.83 €,1.05 €,1.87 €,1.66 €,4605465,406396
42,RUE DES GLACIERES,BALBIGNY,42510,1.81 €,1.13 €,1.89 €,1.68 €,4582099,417891
42,RUE D'ASSAILLY,LORETTE,42420,,,1.89 €,1.65 €,4551000,457400
42,Rond-Point Charles de Gaulle,SAINT-JUST-SAINT-RAMBERT,42170,1.89 €,,1.99 €,1.76 €,4550700,426400
42,ZA de Verlieu RN 86,CHAVANAY,42410,1.81 €,1.17 €,,1.67 €,4542694.682,474170.034
42,RN 82 LIEU DIT RATARIEUX,Saint-Priest-en-Jarez,42270,1.91 €,1.29 €,1.99 €,1.75 €,4547900,435800
42,53 Rue Jules Faron,RIORGES,42153,,,2.01 €,1.67 €,4604100,403800
42,365 route de verlieu RN86,Saint Michel,42410,1.89 €,1.16 €,1.99 €,1.73 €,4544400,475200
42,ZAC NOTRE DAME,Pélussin,42410,1.86 €,,1.92 €,1.70 €,4541800,468200
42,217 Chemin des Serrots,Les Salles,42440,2.10 €,,2.22 €,1.90 €,4585600,381400
42,RTE DE ST GALMIER,CHAZELLES-SUR-LYON,42140,1.89 €,1.18 €,1.99 €,1.75 €,4563500,437900
