Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
18,Autoroute A71 - La GazonnièreSens Bourges – Clermond-Ferrand,FARGE ALLICHAMPS,18200,2.10 €,,2.21 €,2.11 €,4675200,241600
18,Route de Blet,NéRONDES,18350,1.92 €,,1.96 €,1.91 €,4699750.6992,281838.622791
18,Rue Jean Moulin,SAINT-FLORENT-SUR-CHER,18400,,,1.97 €,1.89 €,4699600,224900
18,Z.A. les Noix Brulées,Orval,18200,1.93 €,1.07 €,,1.93 €,4672400,246100
18,Rue des Acacias,La Chapelle-Saint-Ursin,18570,,,1.98 €,1.94 €,4706300,232400
18,110 Avenue Marcel Haegelen,BOURGES,18000,,,1.98 €,1.93 €,4707082,237747
18,A71 AIRE DE BOURGES MARMAGNE,MARMAGNE,18500,2.14 €,,2.26 €,2.12 €,4709500,224300
18,CHAUSSE DE CHAPPE,BOURGES,18000,1.88 €,,1.97 €,1.89 €,4709300,242800
18,avenue de l'Europe,Le Châtelet,18170,,,1.90 €,1.93 €,4664200,228400
18,191 les Terres du fénestrelay,Saint-Germain-du-Puy,18390,,,1.97 €,1.89 €,4709558.9154531,244073.17790985
18,2 rue Agnès Sorel,AVORD,18520,1.93 €,1.07 €,1.96 €,1.91 €,4703200,264200
18,43 Rue de Juranville,Saint-Amand-Montrond,18200,,,,1.99 €,4672600,250300
18,153-155 RUE LOUIS MALLET,BOURGES,18000,1.87 €,1.10 €,1.97 €,1.88 €,4708200,236500
18,Route de Saint Pierre Le Moutier,SANCOINS,18600,,,1.97 €,1.92 €,4683300,293800
18,Avenue de Paris,AUBIGNY-SUR-NERE,18700,1.91 €,1.07 €,1.96 €,1.92 €,4749800,244100
18,1 Rue du Mouton,Vierzon,18100,1.88 €,,,1.91 €,4723100,208800
18,ZAC DE VARENNES 23 RUE NICEPHORE NIEPCE,Bourges,18000,1.90 €,1.10 €,2.00 €,1.91 €,4704186.7728406,234893.0007346
18,Rue de Beaumont,Belleville-sur-Loire,18240,1.92 €,,2.00 €,1.95 €,4750500,285200
18,Route de Levet,CHATEAUNEUF-SUR-CHER,18190,1.90 €,,,1.93 €,4686000,232800
18,7 rue Etienne Dolet,Vierzon,18100,1.88 €,,1.97 €,1.92 €,4722200,206900
18,Place Agénor Bardoux,BOURGES,18000,1.93 €,,2.05 €,1.91 €,4707900,238900
18,Route de Paris,SAINT-MARTIN-D'AUXIGNY,18110,,,1.94 €,1.93 €,4721054.78499,242521.747273
18,18 avenue du 19 mars 1962,Vierzon,18100,1.89 €,1.09 €,1.98 €,1.92 €,4723978.6394848,209204.74189544
18,Route de Bourges,SAINT-AMAND-MONTROND,18200,1.92 €,,1.97 €,1.90 €,4673600,249100
18,Route de Bourges,Sancerre,18300,,,2.05 €,2.05 €,4732500,282400
18,548  Route d'Orléans,SAINT-DOULCHARD,18230,1.90 €,,2.00 €,1.90 €,4711200,237800
18,21 RTE DE BOURGES,BLET,18350,,,,2.03 €,4689600,272900
18,AVENUE DE LATTRE DE TASSIGNY,BOURGES,18000,,,2.00 €,1.95 €,4710300,241000
18,Route de Bourges,SANCERGUES,18140,,,2.15 €,2.06 €,4715600,291200
18,Rue Raymond Boisdé,Bourges,18000,1.89 €,,1.96 €,1.91 €,4706500,239800
18,Avenue de Lattre de Tassigny,Vierzon,18100,1.88 €,1.10 €,,1.92 €,4720500,207200
18,114 Avenue de Dun-sur-Auron,Bourges,18000,1.90 €,,1.98 €,1.92 €,4706700,241600
18,70 RUE LEO MERIGOT,VIERZON,18100,1.89 €,1.12 €,1.99 €,1.89 €,4722712.57674,205324.708161
18,RD 940 Les Aubépins,ARGENT-SUR-SAULDRE,18410,1.91 €,,1.99 €,1.93 €,4754900,244800
18,Les Fouchards Route de Cosne,Boulleret,18240,1.97 €,1.20 €,,1.98 €,4742100,288400
18,25 RUE DES GARENNES,Châteaumeillant,18370,1.89 €,1.10 €,1.95 €,1.90 €,4655500,220100
18,10 AV. DES PRES LE ROI,BOURGES,18000,1.98 €,1.13 €,2.09 €,1.99 €,4709400,239100
18,RD 2076 ROUTE DE VIERZON,Saint-Doulchard,18230,1.87 €,,1.97 €,1.88 €,4712100,237000
18,11 rue du 11 novembre,VIERZON,18100,,,1.97 €,1.92 €,4722147.3011548,206528.97018218
18,1 Champ sous Creux ROUTE DE MENETREOL,Saint-Satur,18300,1.92 €,1.26 €,,1.92 €,4733400,285600
18,8-10 BOULEVARD DE L'AVENIR,BOURGES,18000,1.87 €,,1.97 €,1.89 €,4708173,238366
