Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,
91,AV DE BONNEVAUX,Étampes,91150,1.89 €,0.88 €,1.99 €,1.91 €,
91,32 AV. PIERRE BROSSOLETTE,Chilly-Mazarin,91380,1.97 €,0.88 €,2.08 €,2.04 €,
92,65 QUAI MARCEL DASSAULT,Saint-Cloud,92210,1.92 €,0.87 €,2.01 €,1.95 €,
92,18-22 BLD DES FRERES VOISIN,Issy-les-Moulineaux,92130,1.93 €,,2.03 €,1.94 €,
92,18 BD MARECHAL JOFFRE,Bourg-la-Reine,92340,2.01 €,,2.12 €,2.06 €,
92,320 AV DU GENERAL DE GAULLE,CLAMART,92140,2.00 €,,2.11 €,2.04 €,
92,38  AVENUE DU DELATTRE DE TASSIGNY,Meudon-la-Forêt,92360,1.98 €,,2.11 €,2.05 €,
92,263 BOULEVARD JEAN JAURES,Boulogne-Billancourt,92100,2.06 €,,2.21 €,2.12 €,
92,182 RUE P.VAILLANT COUTURIER,NANTERRE,92000,1.92 €,,2.01 €,1.95 €,
92,77  AVENUE LENINE,NANTERRE,92000,1.92 €,0.90 €,2.01 €,1.95 €,
92,143/145 BLD JEAN JAURES,CLICHY,92110,1.92 €,0.89 €,2.01 €,1.95 €,
92,448 AV GENERAL DE GAULLE,Clamart,92140,2.06 €,,2.17 €,2.05 €,
92,6 AVENUE CLAUDE TREBIGNAUD,CLAMART,92140,2.05 €,,2.16 €,2.04 €,
92,115 Avenue du Général de Gaulle,Issy-les-Moulineaux,92130,1.93 €,,2.03 €,1.94 €,
92,18 Rue Jean Moulin,Antony,92160,1.91 €,,2.02 €,1.97 €,
92,RUE ACHILE PERETTI - TOTAL,Neuilly-sur-Seine,92200,2.05 €,,2.16 €,2.09 €,
92,24 Rue Pasteur,Saint-Cloud,92210,1.93 €,,2.02 €,1.96 €,
92,21 Avenue Jeanne et Maurice Dolivet,Fontenay-aux-Roses,92260,2.06 €,0.85 €,2.17 €,2.05 €,
92,37 AVENUE LUCIEN LANTERNIER,GENNEVILLIERS,92230,1.93 €,0.87 €,2.01 €,1.95 €,
92,10 Boulevard de la République,La Garenne-Colombes,92250,null,null,null,null,
92,13 Avenue de Verdun-1916,La Garenne-Colombes,92250,1.95 €,,2.05 €,1.98 €,
92,12 Avenue Pierre Brossolette,MALAKOFF,92242,1.94 €,,2.04 €,1.97 €,
92,191 Rue de Versailles,Ville-d'Avray,92410,1.89 €,,2.02 €,1.94 €,
92,37 Avenue de Verdun,Villeneuve-la-Garenne,92390,1.99 €,,2.12 €,2.09 €,
92,32-40 AVENUE DU 18 JUIN 1940,Rueil-Malmaison,92500,1.99 €,,2.10 €,2.07 €,
92,96 Avenue d'Argenteuil,ASNIèRES-SUR-SEINE,92600,2.09 €,,2.19 €,2.09 €,
92,14 BD EDGAR QUINET,COLOMBES,92700,2.06 €,,2.18 €,2.08 €,
92,108 AV.A MORIZET,BOULOGNE BILLANCOURT,92100,2.02 €,0.88 €,2.13 €,2.08 €,
92,RUE BAUDIN PLACE CHARRAS,COURBEVOIE,92400,null,null,null,null,
92,151 AVENUE DIVISION LECLERC,Châtenay-Malabry,92290,2.03 €,0.85 €,2.16 €,2.08 €,
92,59 RUE JEAN BLEUZEN,VANVES,92170,2.01 €,0.88 €,2.12 €,2.06 €,
92,113 AV LAURENT CELY,GENNEVILLIERS,92230,1.90 €,,1.99 €,1.93 €,
92,47 BLD DU HAVRE,NANTERRE,92000,,0.90 €,2.12 €,,
92,10 BLD DU GENERAL LECLERC,CLICHY,92110,,,2.15 €,2.08 €,
92,155 RUE PAUL DOUMER,Rueil-Malmaison,92500,2.07 €,0.82 €,2.20 €,2.05 €,
92,16-22 AVENUE DE STALINGRAD,Colombes,92700,2.07 €,,2.19 €,2.07 €,
92,484 RUE ROGER SALENGRO,CHAVILLE,92370,1.98 €,,2.09 €,2.04 €,
92,36 Route des Fusillés de la Résistance 1940-1944,Nanterre,92000,2.04 €,,2.16 €,2.09 €,
92,138 BOULEVARD HENRI SELLIER,Suresnes,92150,2.00 €,,2.12 €,2.07 €,
92,AV DE L EUROPE,SEVRES,92310,2.02 €,,2.14 €,2.10 €,
92,162 RUE VICTOR HUGO,Levallois-Perret,92300,2.11 €,,2.26 €,2.13 €,
92,44-50 BD DE VALMY,COLOMBES,92700,2.04 €,,2.16 €,2.05 €,
92,93 Avenue Vladimir Illitch Lénine,Nanterre,92000,2.00 €,,2.12 €,2.04 €,
92,21 Rue Louis Calmel,GENNEVILLIERS,92230,1.98 €,,2.05 €,1.98 €,
92,Quai de Dion-Bouton,PUTEAUX,92800,2.08 €,,2.18 €,2.16 €,
92,43-47 BOULEVARD DE VERDUN,COURBEVOIE,92400,1.94 €,,2.04 €,1.97 €,
92,192 Avenue Louis Roche,GENNEVILLIERS,92230,1.92 €,,2.01 €,1.96 €,
92,77 Avenue Ãdouard Depreux,SCEAUX,92330,null,null,null,null,
92,40 RUE DE FONTENAY,CHATILLON,92320,2.15 €,,2.28 €,2.12 €,
92,64 BD CHARLES DE GAULLE,COLOMBES,92700,2.07 €,0.93 €,2.19 €,2.09 €,
92,119 AVENUE DU PDT POMPIDOU,Rueil-Malmaison,92500,1.99 €,,2.10 €,2.07 €,
92,82 Quai du Maréchal Joffre,Courbevoie,92400,2.03 €,,2.15 €,2.11 €,
92,29-31 AVENUE MORIZET,BOULOGNE BILLANCOURT,92100,2.02 €,,2.13 €,2.08 €,
92,141 RUE PV COUTURIER,NANTERRE,92000,1.92 €,,2.01 €,1.95 €,
92,22 Boulevard Gabriel Péri,MALAKOFF,92240,2.12 €,,2.17 €,2.10 €,
92,100 AV DU PRESIDENT KENNEDY,ANTONY,92160,1.91 €,,2.02 €,,
92,16 Avenue André Morizet,Boulogne-Billancourt,92100,,2.29 €,2.25 €,2.17 €,
92,265 AV GEORGES CLEMENCEAU,NANTERRE,92000,2.03 €,,2.15 €,2.06 €,
92,76 avenue Pierre LAROUSSE,Malakoff,92240,2.03 €,0.90 €,2.13 €,2.08 €,
92,91 Avenue Aristide Briand,MONTROUGE,92120,2.19 €,0.92 €,2.30 €,2.20 €,
92,35 Boulevard de la République,SAINT-CLOUD,92210,1.99 €,0.92 €,2.11 €,2.07 €,
92,38 avenue Henri Barbusse,COLOMBES,92700,,,1.73 €,1.60 €,
92,5 Rue de Vanves,CLAMART,92140,2.15 €,,2.28 €,2.15 €,
92,106  rue du président wilson,Levallois-Perret,92300,2.11 €,,2.26 €,2.13 €,
92,134 Rue Pascal,ANTONY,92160,1.99 €,,2.08 €,2.02 €,
92,84-90 AVENUE LENINE,NANTERRE,92000,2.00 €,0.88 €,2.11 €,2.03 €,
92,111 Avenue Gabriel Péri,GENNEVILLIERS,92230,2.13 €,,2.26 €,2.15 €,
92,72 BLD DE VERDUN,COURBEVOIE,92400,2.01 €,0.89 €,2.12 €,2.09 €,
92,41 QUAI PAUL DOUMER,COURBEVOIE,92400,2.02 €,0.89 €,2.13 €,2.09 €,
92,70-74 AV ARISTIDE BRIAND,MONTROUGE,92120,2.12 €,0.94 €,2.24 €,2.16 €,
92,131 BOULEVARD HENRI SELLIER,SURESNES,92150,1.99 €,,2.10 €,2.06 €,
92,155 AVENUE PAUL DOUMER,Rueil-Malmaison,92500,2.14 €,1.07 €,2.20 €,2.13 €,
92,97 TER ROUTE DU PAVE DES GARDES,MEUDON,92190,2.02 €,,2.13 €,2.06 €,
92,31 AVENUE DU ROULE,NEUILLY,92200,,,2.33 €,,
92,53-55 RUE DE L'ALMA,COURBEVOIE,92400,2.02 €,,2.13 €,2.07 €,
92,1 AVENUE CLAUDE TREBIGNAUD,CLAMART,92140,1.92 €,0.85 €,2.01 €,1.98 €,
92,1 RUE DE STRASBOURG,COURBEVOIE,92400,null,null,null,null,
92,AUTOROUTE A 86 - LA PRAIRIE,COLOMBES,92700,2.06 €,,2.18 €,2.07 €,
92,18 Boulevard de la République,VAUCRESSON,92420,1.88 €,,1.97 €,1.97 €,
92,246 ROUTE DE L'EMPEREUR,RUEIL MALMAISON,92500,2.00 €,,2.12 €,2.08 €,
92,173 179 RUE DE LA PORTE JAUNE,GARCHES,92380,2.01 €,,2.14 €,2.07 €,
92,98T AV DE BOURG LA REINE,BAGNEUX,92220,2.03 €,0.89 €,2.18 €,2.08 €,
92,42 QUAI DE DION BOUTON,PUTEAUX,92800,2.05 €,,2.17 €,2.13 €,
92,12 Avenue du Général de Gaulle,Bagneux,92220,2.03 €,,2.18 €,2.08 €,
92,BD REPUBLIQUE ZAC PEPINIERE,VAUCRESSON,92420,1.99 €,,2.09 €,2.07 €,
92,272 AVENUE DES GRESILLONS,Asnières-sur-Seine,92600,2.03 €,,2.14 €,2.06 €,
92,133 BOULEVARD DE VERDUN,COURBEVOIE,92400,,,2.04 €,1.97 €,
93,32 AV DE ROSNY,VILLEMOMBLE,93250,1.98 €,0.92 €,2.10 €,2.09 €,
93,41 RUE ALBERT DHALENNE,Saint-Ouen,93400,2.01 €,,2.12 €,2.08 €,
93,126 Avenue Victor Hugo,Aubervilliers,93300,2.03 €,,2.18 €,2.11 €,
93,112 AV P. VAILLANT COUTURIER,ST DENIS,93200,2.08 €,0.91 €,2.20 €,2.16 €,
93,9 TER BD MARECHAL FOCH,Neuilly-sur-Marne,93330,1.96 €,0.86 €,2.07 €,2.03 €,
93,274 avenue Jean-Jaures,DRANCY,93700,2.04 €,,2.16 €,2.10 €,
93,54 AVENUE LOUIS ARAGON,BOBIGNY,93000,1.87 €,,,1.96 €,
93,33 Avenue Médéric,Noisy-le-Grand,93160,1.98 €,,2.09 €,2.03 €,
93,300 Avenue Paul Vaillant-Couturier,Bobigny,93000,2.03 €,,2.15 €,2.09 €,
93,48-54 BOULEVARD THEOPHILE SUEUR,MONTREUIL,93100,1.92 €,0.88 €,2.03 €,1.99 €,
93,2 AV DU 8 MAI 1945,Le Blanc-Mesnil,93150,1.88 €,0.89 €,2.00 €,1.96 €,
93,108 Avenue Gallieni,Bondy,93140,1.88 €,,1.97 €,1.97 €,
93,205 Avenue Gallieni,Bondy,93140,1.87 €,,1.96 €,1.96 €,
93,60 - 68 PAUL VAILLANT COUTURIER,Le Blanc-Mesnil,93150,2.03 €,,2.15 €,2.09 €,
93,2 Rue des Hauts-Châteaux,Noisy-le-Grand,93160,1.91 €,,2.01 €,1.99 €,
93,44-48 AVENUE DE LA REPUBLIQUE,BAGNOLET,93170,2.02 €,,2.13 €,2.07 €,
93,22 Route de Neuilly,Noisy-le-Grand,93160,1.90 €,,2.02 €,1.96 €,
93,107 AVENUE JULES GUESDE,GAGNY,93220,null,null,null,null,
93,17 AVENUE MARCEL CACHIN,STAINS,93240,1.91 €,,1.98 €,1.96 €,
93,238 RUE DE PARIS,LES LILAS,93260,1.90 €,0.87 €,2.00 €,1.96 €,
93,DEVIATION CD 88 - 1 ROUTE DE ROI,Tremblay-en-France,93290,,,2.12 €,2.06 €,
93,100 RUE CHARLES TILLON,AUBERVILLIERS,93300,2.03 €,,2.18 €,2.11 €,
93,29 Avenue du Général Leclerc,SEVRAN,93270,2.05 €,,2.15 €,2.12 €,
93,29-33 BLD DU MARECHAL FOCH,Neuilly-sur-Marne,93330,1.89 €,,2.01 €,1.95 €,
93,7/9 AV DU 8 MAI 1945,LE BOURGET,93350,1.88 €,0.87 €,2.00 €,1.96 €,
93,42  BOULEVARD JEAN MERMOZ,Pierrefitte-sur-Seine,93380,1.86 €,0.85 €,1.97 €,1.94 €,
93,56-74 AVENUE MICHELET,Saint-Ouen,93400,1.97 €,,2.08 €,2.06 €,
93,226-232 AVENUE DU 8 MAI 1945,DUGNY,93440,1.99 €,,2.10 €,2.07 €,
93,Rue des Buttes,Villepinte,93420,2.04 €,,2.16 €,2.10 €,
93,86 Avenue de Lattre de Tassigny,Épinay-sur-Seine,93800,1.89 €,,2.01 €,1.97 €,
93,12/14 BD.GABRIEL PERI - TOTAL,Rosny-sous-Bois,93110,1.96 €,0.88 €,2.07 €,2.06 €,
93,43 Avenue du Président Roosevelt,Aubervilliers,93300,2.03 €,,2.18 €,2.11 €,
93,64 Rue de Meaux,Vaujours,93410,2.03 €,,2.15 €,2.10 €,
93,62-68 ROUTE DES PETITS PONTS,Tremblay-en-France,93290,1.90 €,0.85 €,2.01 €,,
93,3 CHEMIN DE MEAUX,Neuilly-Plaisance,93360,,,2.25 €,2.14 €,
93,86 RUE DE PARIS,MONTREUIL,93100,1.91 €,0.88 €,2.02 €,1.98 €,
93,4 Boulevard du Maréchal Foch,NOISY LE GRAND,93160,1.95 €,,2.00 €,2.06 €,
93,140 AVENUE DE LA REPUBLIQUE,Le Blanc-Mesnil,93150,1.98 €,0.88 €,2.09 €,,
93,262 AVENUE ARISTIDE BRIAND,Les Pavillons-sous-Bois,93320,1.97 €,0.86 €,2.08 €,2.05 €,
93,ZONE DE PARINOR SECTEUR N°2,AULNAY-SOUS-BOIS,93600,1.92 €,0.88 €,2.10 €,2.00 €,
93,19 AV JEAN JAURES,BOBIGNY,93000,1.93 €,,2.05 €,2.01 €,
93,69  AVENUE ARISTIDE BRIAND,LIVRY GARGAN,93190,1.98 €,,2.10 €,2.07 €,
93,16 Boulevard Aristide Briand,Montreuil,93100,2.07 €,,2.19 €,2.14 €,
93,107 RUE DE BREMENT,Noisy-le-Sec,93130,1.98 €,0.92 €,2.10 €,2.04 €,
93,175 AV MAL GALLIENI,BONDY,93140,1.98 €,,2.08 €,2.05 €,
93,137 Avenue Aristide Briand,LIVRY-GARGAN,93190,2.03 €,0.87 €,2.15 €,2.10 €,
93,32 Rue Jacques Duclos,AULNAY-SOUS-BOIS,93600,2.09 €,,,2.13 €,
93,207-213 AVENUE DU PDT WILSON,La plaine-saint-denis,93210,1.97 €,,2.08 €,2.04 €,
93,159 Route de Saint-Leu,EPINAY SUR SEINE,93800,1.87 €,0.83 €,2.00 €,1.97 €,
93,Rue de la Chasse,Noisy-le-Sec,93130,2.08 €,,2.20 €,2.14 €,
93,RUE MICHEL ANGE ROUTE N 370,AULNAY SOUS BOIS,93600,2.00 €,,2.15 €,2.08 €,
93,22 AVENUE LENINE,ROMAINVILLE,93230,1.97 €,,2.08 €,2.05 €,
93,AVENUE G CLEMENCEAU CD 40,VILLEPINTE,93420,2.02 €,,2.14 €,2.07 €,
93,A1 SENS LILLE/PARIS REP 5.541,LA COURNEUVE,93120,1.90 €,,2.01 €,1.95 €,
93,53 ROUTE DE SAINT LEU,Épinay-sur-Seine,93800,1.99 €,0.85 €,2.10 €,2.07 €,
93,50 avenue john fitzgerald kennedy,SEVRAN,93270,2.05 €,,2.29 €,2.12 €,
93,140 Rue de Paris,NOISY-LE-SEC,93130,1.93 €,,2.07 €,2.00 €,
93,130-132 AVENUE DU GENERAL LECLERC,PANTIN,93500,1.90 €,,2.00 €,1.96 €,
93,185 BD JEAN MERMOZ,Pierrefitte-sur-Seine,93380,1.86 €,0.85 €,1.98 €,1.94 €,
93,ZAC DES PRES CD N° 136,COUBRON,93470,1.91 €,0.85 €,2.01 €,1.99 €,
93,BLD MARC CHAGALL,Aulnay-sous-Bois,93600,1.98 €,,2.09 €,2.06 €,
93,86 rue de paris,Montreuil,93100,1.91 €,0.88 €,2.02 €,1.98 €,
93,CENTRE REGIONAL MONT D EST,Noisy-le-Grand,93160,1.98 €,0.86 €,2.09 €,2.06 €,
93,8 Avenue de Rosny-sous-Bois,Villemomble,93250,1.98 €,,2.13 €,2.09 €,
93,62-64 AVENUE DE LA REPUBLIQUE,AUBERVILLIERS,93300,1.98 €,0.88 €,2.09 €,2.06 €,
93,35-39 AVENUE HENRI BARBUSSE,DRANCY,93700,2.00 €,0.89 €,2.11 €,2.06 €,
93,AVENUE JEAN JAURES,Neuilly-sur-Marne,93330,1.89 €,,2.01 €,1.95 €,
93,12 Allée de la Fosse-Maussoin,CLICHY-SOUS-BOIS,93390,1.86 €,,1.96 €,1.96 €,
93,AV GILBERT BERGER,TREMBLAY-EN-FRANCE,93290,1.90 €,,,2.00 €,
93,41/45 BOULEVARD ROBERT SCHUMAN,Livry-Gargan,93190,1.94 €,0.85 €,2.05 €,1.98 €,
93,BD ROBERT BALLANGER D115,VILLEPINTE,93420,1.91 €,,2.02 €,1.96 €,
93,151  RUE NOUVELLE France,MONTREUIL,93100,2.06 €,,2.18 €,2.13 €,
93,21 AV.DE STALINGRAD - COURS ST L,STAINS,93240,1.97 €,,2.08 €,2.03 €,
93,ROUTE DES PETITS PONTS,Sevran,93270,1.90 €,,2.02 €,1.96 €,
93,41 Avenue de Rosny-sous-Bois,Villemomble,93250,2.04 €,,2.09 €,2.04 €,
93,56 avenue du pavé neuf,Noisy-le-Grand,93160,null,null,null,null,
93,104/106 AV MEDERIC,Noisy-le-Grand,93160,1.97 €,0.86 €,2.08 €,2.03 €,
93,55 Rue de la Commune de Paris,AUBERVILLIERS,93300,1.95 €,,2.04 €,2.00 €,
93,80  rue Saint Stenay,DRANCY,93700,1.87 €,,2.00 €,1.96 €,
93,70 Boulevard Marx Dormoy,LIVRY-GARGAN,93190,1.98 €,,,2.03 €,
93,20-30 RUE JULES AUFFRET,Noisy-le-Sec,93130,1.91 €,,2.03 €,1.98 €,
93,186  avenue jean-jaurès,MONTFERMEIL,93370,1.86 €,,1.96 €,1.96 €,
93,201 Avenue de Stalingrad,Stains,93240,2.15 €,,2.27 €,2.23 €,
93,110 Boulevard de Strasbourg,AULNAY-SOUS-BOIS,93600,,,,2.29 €,
93,192 Avenue Charles Floquet,Le Blanc-Mesnil,93150,1.90 €,,2.02 €,2.01 €,
93,1 Avenue Armand Esders,LE BLANC-MESNIL,93150,1.90 €,,2.02 €,2.01 €,
93,80 BOULEVARD MAXIME GORKI,STAINS,93240,1.91 €,,1.94 €,1.96 €,
93,Boulevard Robert Ballanger,VILLEPINTE,93420,1.89 €,,1.99 €,1.95 €,
93,Rue Isaac Newton,AULNAY-SOUS-BOIS,93600,1.90 €,0.85 €,2.00 €,1.98 €,
93,AUTOROUTE A1 - AIRE DE LA COURNEUVE EST,LA COURNEUVE,93120,1.97 €,,2.08 €,2.02 €,
93,23 Boulevard Victor Hugo,Saint-Ouen,93400,,,2.49 €,2.29 €,
93,2 allée de l est,LIVRY-GARGAN,93190,1.95 €,0.80 €,2.08 €,2.00 €,
94,26 AVENUE ARDOUIN,Le Plessis-Trévise,94420,2.01 €,,2.13 €,2.06 €,
94,29 bvd de créteil,Saint-Maur,94100,1.96 €,,,2.02 €,
94,57  Rue Delenue,SAINT-MAUR-DES-FOSSéS,94100,1.87 €,,2.04 €,1.99 €,
94,1 Rue Sadi Carnot,Noiseau,94880,1.94 €,,2.04 €,1.98 €,
94,85 Route de Provins Cc Pincevent,Ormesson-sur-Marne,94430,1.85 €,0.88 €,1.95 €,1.93 €,
94,135 AV DU GENERAL LECLERC,Maisons-Alfort,94700,1.96 €,0.86 €,2.07 €,2.02 €,
94,32 Avenue le Foll,VILLENEUVE-LE-ROI,94290,2.08 €,,2.19 €,2.10 €,
94,186 Avenue Gallieni,SAINT-MANDé,94160,2.25 €,,2.30 €,2.28 €,
94,17/19 BD DE L'EUROPE,JOINVILLE LE PONT,94340,2.00 €,,2.15 €,2.07 €,
94,RUE PT GAL DE GAULLE,Fontenay-sous-Bois,94120,1.98 €,,2.10 €,2.04 €,
94,247 AV CHARLES DE GAULLE,Champigny-sur-Marne,94500,1.97 €,0.88 €,2.08 €,2.06 €,
94,5 AVENUE DES ROSES,BONNEUIL SUR MARNE,94380,1.83 €,,1.93 €,1.91 €,
94,69 Avenue Pierre Brossolette,Créteil,94000,,,2.15 €,2.12 €,
94,AUTOROUTE A86 AIRE DE CARREFOUR POMPADOUR,Créteil,94000,1.88 €,0.88 €,1.99 €,1.96 €,
94,22 Avenue Pierre Brossolette,Créteil,94000,1.88 €,,2.05 €,1.93 €,
94,20 Avenue Paul Vaillant-Couturier,Arcueil,94110,1.95 €,0.88 €,2.03 €,2.02 €,
94,99/101 Avenue Foch,Saint-Maur-des-Fossés,94100,1.87 €,,2.04 €,1.93 €,
94,43 QUAI AUGUSTE BLANQUI,ALFORTVILLE,94140,1.97 €,,2.08 €,2.04 €,
94,264 Avenue du Général de Gaulle,Le Perreux-sur-Marne,94170,1.90 €,,2.02 €,1.96 €,
94,20 Rue Winston Churchill,Villeneuve-Saint-Georges,94190,1.87 €,,2.06 €,1.93 €,
94,168-180 BLD DE STALINGRAD,Ivry-sur-Seine,94200,1.96 €,0.88 €,2.07 €,2.04 €,
94,4 BIS AV DE LA LIBERTE,Charenton-le-Pont,94220,2.00 €,,2.11 €,2.06 €,
94,67 Avenue Raspail,Gentilly,94250,1.92 €,,2.00 €,2.03 €,
94,106 AVENUE LA VICTOIRE,ORLY,94310,1.86 €,,1.97 €,1.96 €,
94,ROUTE DE LA POMPADOUR,Bonneuil-sur-Marne,94380,1.91 €,,2.08 €,1.93 €,
94,1 Rue de Paris,Sucy-en-Brie,94370,1.84 €,,2.02 €,1.93 €,
94,159 Avenue Rouget de l'Isle,Vitry-sur-Seine,94400,1.90 €,,2.04 €,1.97 €,
94,34 AV. HENRI BARBUSSE,Vitry-sur-Seine,94400,1.89 €,0.88 €,1.98 €,1.96 €,
94,79 RUE DES FUSILLES DE CHATEAUBR,CHENNEVIERES SUR MARNE,94430,1.84 €,0.88 €,1.93 €,1.92 €,
94,1 BIS AV GABRIEL PERI,Limeil-Brévannes,94450,1.86 €,0.86 €,2.05 €,1.92 €,
94,92 centre commercial Boissy 2,BOISSY-SAINT-LéGER,94470,null,null,null,null,
94,FRUILEG - AVENUE DU VIADUC CP50,RUNGIS,94594,2.12 €,,2.23 €,2.23 €,
94,264 Avenue de Stalingrad,Chevilly-Larue,94550,1.89 €,,1.99 €,1.96 €,
94,14 Boulevard de Stalingrad,Choisy-le-Roi,94600,1.89 €,,1.98 €,1.96 €,
94,1 RUE DES LANCES,ORLY,94537,1.97 €,0.86 €,2.08 €,2.04 €,
94,5 Avenue Léon Blum,Maisons-Alfort,94700,1.91 €,,2.03 €,1.98 €,
94,117 BLD MAXIME GORKI,VILLEJUIF,94800,1.89 €,0.86 €,2.00 €,1.96 €,
94,172 RUE JEAN JAURES,Maisons-Alfort,94700,1.90 €,0.85 €,2.02 €,1.97 €,
94,63 Rue Maurice Berteaux,Le Plessis-Trévise,94420,1.98 €,,2.09 €,2.03 €,
94,75 RUE DE NOISY,VILLIERS SUR MARNE,94350,2.01 €,,2.13 €,2.10 €,
94,AVENUE CHARLES LINDBERGH,RUNGIS,94150,1.88 €,,1.98 €,1.95 €,
94,63/71 AV DU GENERAL LECLERC,Sucy-en-Brie,94370,1.86 €,,2.03 €,1.92 €,
94,Rue d'Yerres,Villecresnes,94440,1.94 €,,2.02 €,2.02 €,
94,128  BOULEVARD DE STRASBOURG,Nogent-sur-Marne,94130,1.97 €,,2.08 €,2.06 €,
94,AUTOROUTE A86 CARRE.POMPADOUR,CRETEIL,94000,1.88 €,0.86 €,1.98 €,1.95 €,
94,69 Route de la Queue en Brie,Sucy-en-Brie,94370,2.07 €,,2.21 €,2.11 €,
94,ROUTE DE CHOISY RN186,CRETEIL,94000,2.01 €,,2.13 €,2.06 €,
94,55 Av du général Leclerc,Boissy saint léger,94470,2.12 €,0.92 €,2.28 €,2.12 €,
94,23 Avenue Paul Doumer,Arcueil,94110,2.05 €,,2.15 €,2.12 €,
94,36 Avenue du Général Leclerc,Boissy-Saint-Léger,94470,1.97 €,,,2.05 €,
94,99 AVENUE DU GL LECLERC,MAISONS-ALFORT,94700,2.15 €,0.85 €,2.28 €,2.05 €,
94,79 AV. GEORGES GOSNAT,IVRY SUR SEINE,94200,2.00 €,,2.12 €,2.08 €,
94,60 AV DE STALINGRAD,VILLEJUIF,94800,1.89 €,0.86 €,2.00 €,1.96 €,
94,334 THAIS SUD C.C Belle Epine,Thiais,94651,2.01 €,,2.13 €,2.08 €,
94,97 AVENUE GENERAL DE GAULLE,Champigny-sur-Marne,94500,1.98 €,0.90 €,2.10 €,2.04 €,
94,2 Rue Eugène Hénaff,VITRY-SUR-SEINE,94400,1.88 €,,1.98 €,1.97 €,
94, Avenue de Fontainebleau,LE KREMLIN-BICêTRE,94270,1.88 €,,1.98 €,1.97 €,
94,ROUTE NATIONALE 186,RUNGIS,94150,1.89 €,,2.01 €,1.98 €,
94,ROUTE NATIONALE 186,RUNGIS,94150,1.89 €,,2.01 €,1.98 €,
94,57 BD DE CRETEIL,Saint-Maur-des-Fossés,94100,1.98 €,,2.08 €,2.04 €,
94,33 AV.DE LUGO,Choisy-le-Roi,94600,1.98 €,,,2.04 €,
94,2 Route de la Libération,Chennevières-sur-Marne,94430,,,2.06 €,1.98 €,
94,SARL Jaby  ORLY Ouest 453,ORLY,94542,2.10 €,0.85 €,2.23 €,2.20 €,
94,10 Rue Westermeyer,IVRY-SUR-SEINE,94200,1.93 €,,1.99 €,1.97 €,
94,156 Rue Alexandre Fourny,Champigny-sur-Marne,94500,1.84 €,,1.94 €,1.95 €,
94,64 AVENUE FOCH,ST MAUR DES FOSSES,94100,2.20 €,0.90 €,2.25 €,2.20 €,
94,AUTOROUTE A106 - AIRE DE RUNGIS DELTA PONDO,RUNGIS,94150,1.96 €,0.82 €,2.07 €,2.07 €,
94,13 Rue Maurice Berteaux,SUCY-EN-BRIE,94370,1.92 €,,2.03 €,1.97 €,
94,236 Avenue de la République,Fontenay-sous-Bois,94120,2.16 €,,2.27 €,2.19 €,
94,63 Avenue du Général de Gaulle,CRETEIL,94000,1.86 €,,2.03 €,1.93 €,
94,114 AV. DU GENERAL DE GAULLE,CHAMPIGNY SUR MARNE,94500,1.97 €,,2.08 €,2.04 €,
94,114 Rue de Paris,Charenton-le-Pont,94220,2.19 €,0.90 €,2.30 €,2.15 €,
94,AVENUE JEAN ROSTAND,Bonneuil-sur-Marne,94380,1.83 €,,1.93 €,1.92 €,
94,ROUTE DE CHOISY RN 186,CRETEIL,94000,1.87 €,0.85 €,1.97 €,1.92 €,
94,2 Rue du Général de Gaulle,LA QUEUE-EN-BRIE,94510,1.81 €,,1.92 €,1.91 €,
94,89 AV A. BRIAND,ARCUEIL,94110,,,,2.06 €,
94,14 AV DU GENERAL DE GAULLE,Chevilly-Larue,94550,,,2.08 €,2.04 €,
94,RUE DU VIADUC,RUNGIS CEDEX,94594,,,2.10 €,2.09 €,
94,8 Place Gaston Viens,Orly,94310,1.88 €,,1.98 €,1.99 €,
94,44 Avenue de Paris,VINCENNES,94300,,,2.07 €,2.05 €,
94,39 RUE CHAPSAL,Joinville-le-Pont,94340,2.07 €,,2.20 €,2.11 €,
94,110 Boulevard Paul Vaillant-Couturier,L'Hay-les-Roses,94240,2.06 €,,2.18 €,2.11 €,
94,44 rue Sablonnière,Valenton,94460,,,2.09 €,2.04 €,
94,44-46 Avenue de BRY,LE PERREUX SUR MARNE,94170,1.96 €,,2.10 €,2.08 €,
94,36 Avenue de Lugo,CHOISY-LE-ROI,94600,1.87 €,,1.98 €,1.97 €,
94,119 Avenue du Général de Gaulle,Créteil,94000,1.83 €,,1.95 €,1.91 €,
50,29 Le Bourg,La Lande-d'Airou,50800,1.99 €,0.89 €,,1.98 €,
50,25  rue de l'hotel saint denis,GAVRAY,50450,,,2.04 €,1.97 €,
50,2F Route de DENNEVILLE,DIGOSVILLE,50110,,,2.11 €,1.98 €,
50,1214 Avenue de Paris,Saint-Lô,50000,1.93 €,0.90 €,2.00 €,1.97 €,
50,41b Rue des Frères Fremine,Bricquebec-en-Cotentin,50260,1.96 €,,2.07 €,2.02 €,
50,Avenue de Normandie,Cherbourg-Octeville,50130,1.94 €,,2.11 €,1.94 €,
50,ZI PORTUAIRE DES MIELLES,Tourlaville,50110,1.94 €,,2.08 €,1.94 €,
