Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
56,97 route de PONT LOROIS,Belz,56550,1.90 €,,1.99 €,1.73 €,4767600,-319700
56,Route de Plouay,BUBRY,56310,1.79 €,,,1.64 €,4796100,-317900
56,Rue de la Croix Logé,GUER,56380,1.78 €,,1.85 €,1.62 €,4790500,-211300
56,RUE EMILE ZOLA,INZINZAC-LOCHRIST,56650,,,1.84 €,1.62 €,4782555.40453,-325230.41043
56,ROUTE DE DINAN,MAURON,56430,1.89 €,,1.99 €,1.73 €,4807774,-227185
56,ZA de Kermestre,BAUD,56150,1.78 €,,1.85 €,1.64 €,4787700,-302000
56,Le Champ de la Patience,Kervignac,56700,,,1.83 €,1.61 €,4775814.7046349,-323758.96664638
56,36 Avenue de l'Océan,AURAY,56400,1.79 €,1.10 €,1.89 €,1.63 €,4766400,-300300
56,Lann Er Velin,RIANTEC,56670,1.78 €,1.20 €,1.86 €,1.63 €,4772600,-332200
56,Le Lobréont,SURZUR,56450,1.80 €,,,1.65 €,4757600,-262800
56,Rue René Cassin,SULNIAC,56250,1.80 €,,1.88 €,1.64 €,4767500,-256900
56, Rue de Quimper,LE FAOUëT,56320,,,1.87 €,1.65 €,4803187,-349344
56,Coet digo,SAINT-AVé,56890,1.79 €,,1.87 €,1.62 €,4768300,-276400
56,LE CHENE HELEUC,Carentoir,56910,1.77 €,1.20 €,1.93 €,1.60 €,4781400,-213100
56,4 Rue Marcel Dassault,SAINT-AVé,56890,1.79 €,,1.87 €,1.62 €,4768147.1359867,-273736.50772103
56,Rue de Rosmadec,THEIX-NOYALO,56450,,,1.90 €,1.62 €,4762900,-265500
56,1079 rue arago,Caudan,56850,1.90 €,1.11 €,1.99 €,1.74 €,4778547.8202151,-333169.156421
56,Avenue des Salines,Carnac,56340,1.90 €,,1.97 €,1.71 €,4758100,-308200
56,Espace Commercial Oxygène,JOSSELIN,56120,1.80 €,1.30 €,1.93 €,1.62 €,4796400,-254500
56,21 Rue du Maréchal Leclerc,LE FAOUëT,56320,,,,1.76 €,4803600,-349400
56,Kersablen,Le Palais,56360,,,,2.00 €,4733923,-317575
56, Résidence de Coëtquidan,GUER,56380,1.77 €,1.10 €,1.85 €,1.62 €,4794146,-213503
56,5 Rue de la Madeleine,Merlevenez,56700,1.77 €,1.06 €,1.83 €,1.63 €,4773600,-323200
56,Rue de l'Ellé,PLOURAY,56770,,,,1.64 €,4814430.01,-339057.72
56,1  AVENUE ERIC TABARLY,Ploeren,56880,1.79 €,,1.90 €,1.64 €,4765958,-286920
56,KERNOUS,Kervignac,56700,1.96 €,,1.99 €,1.79 €,4776500,-330200
56,BOULEVARD DE LA PAIX,VANNES,56000,1.81 €,1.10 €,1.88 €,1.65 €,4766113,-275507
56,22 rue Albert de Mun,Pontivy,56300,,,,1.73 €,4805700,-296300
56,Giratoire de Kérabuse,Moréac,56500,1.80 €,,,1.64 €,4790027,-283932
56,101 AVENUE DE LA MARNE,VANNES,56000,1.84 €,1.05 €,1.92 €,1.67 €,4766000,-279200
56,78 Rue Ambroise Croizat,LANESTER,56600,1.85 €,,1.94 €,1.66 €,4777476,-334632
56,ZA de Kerbois,AURAY,56400,,,1.89 €,1.63 €,4766300,-300600
56,2 Rue du Colonel Jean Muller,LORIENT,56100,,,1.88 €,1.64 €,4776400,-339600
56,Bann er Lann,CLEGUEREC,56480,,,,1.68 €,4812700,-305600
56,2 RUE NATIONALE,Le Roc-Saint-André,56460,,,,1.77 €,4786969.73,-246345.33
