Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
93,48-54 BOULEVARD THEOPHILE SUEUR,MONTREUIL,93100,1.98 €,1.10 €,1.99 €,1.99 €,4886885,247055
93,2 AV DU 8 MAI 1945,Le Blanc-Mesnil,93150,1.96 €,1.09 €,2.04 €,1.99 €,4894800,243800
93,108 Avenue Gallieni,Bondy,93140,1.97 €,,2.05 €,1.99 €,4890600,248100
93,205 Avenue Gallieni,Bondy,93140,1.96 €,,2.04 €,1.99 €,4890700,248900
93,2 Rue des Hauts-Châteaux,Noisy-le-Grand,93160,1.93 €,,2.01 €,1.97 €,4884300,257700
93,22 Route de Neuilly,Noisy-le-Grand,93160,1.96 €,,2.04 €,1.97 €,4885100,253500
93,60 - 68 PAUL VAILLANT COUTURIER,Le Blanc-Mesnil,93150,2.09 €,,2.21 €,2.15 €,4892779.23,247399.54
93,107 AVENUE JULES GUESDE,GAGNY,93220,,,,,4888000,254600
93,86 Avenue de Lattre de Tassigny,Épinay-sur-Seine,93800,1.96 €,,2.04 €,1.97 €,4896000,230400
93,43 Avenue du Président Roosevelt,Aubervilliers,93300,1.98 €,,2.08 €,2.03 €,4891800,237900
93,64 Rue de Meaux,Vaujours,93410,,,,2.16 €,4893463,256721
93,33 Avenue Médéric,Noisy-le-Grand,93160,1.99 €,,1.99 €,1.99 €,4883000,256100
93,ZAC DES PRES CD N° 136,COUBRON,93470,1.92 €,1.00 €,2.00 €,1.97 €,4891500,258900
93,54 AVENUE LOUIS ARAGON,BOBIGNY,93000,1.96 €,,,1.99 €,4891400,244100
93,29-33 BLD DU MARECHAL FOCH,Neuilly-sur-Marne,93330,1.95 €,,,1.97 €,4885523,252475
93,86 RUE DE PARIS,MONTREUIL,93100,1.99 €,1.10 €,1.99 €,1.99 €,4885700,243000
93,12/14 BD.GABRIEL PERI - TOTAL,Rosny-sous-Bois,93110,1.99 €,1.10 €,1.99 €,1.99 €,4887800,248200
93,AUTOROUTE A1 - AIRE DE LA COURNEUVE EST,LA COURNEUVE,93120,1.99 €,1.22 €,1.99 €,1.99 €,4893392.1662064,238995.56342881
93,DEVIATION CD 88 - 1 ROUTE DE ROI,Tremblay-en-France,93290,,,1.99 €,1.99 €,4898400,255000
93,3 CHEMIN DE MEAUX,Neuilly-Plaisance,93360,,,1.96 €,1.95 €,4886200,251000
93,69  AVENUE ARISTIDE BRIAND,LIVRY GARGAN,93190,,,,,4891200,251900
93,16 Boulevard Aristide Briand,Montreuil,93100,2.12 €,,2.22 €,2.08 €,4886900,244800
93,175 AV MAL GALLIENI,BONDY,93140,2.09 €,,2.19 €,2.10 €,4890700,248500
93,42  BOULEVARD JEAN MERMOZ,Pierrefitte-sur-Seine,93380,1.93 €,0.99 €,1.99 €,1.96 €,4896609.70452,236413.094302
93,32 Rue Jacques Duclos,AULNAY-SOUS-BOIS,93600,2.11 €,,2.23 €,2.16 €,4894500,249600
93,53 ROUTE DE SAINT LEU,Épinay-sur-Seine,93800,1.99 €,0.99 €,1.99 €,1.99 €,4894900,234300
93,159 Route de Saint-Leu,EPINAY SUR SEINE,93800,1.93 €,1.00 €,1.97 €,1.93 €,4895400,233500
93,BLD MARC CHAGALL,Aulnay-sous-Bois,93600,1.99 €,,1.99 €,1.99 €,4895300,249700
93,AV GILBERT BERGER,TREMBLAY-EN-FRANCE,93290,1.99 €,,,1.97 €,4894674.60327,257048.818541
93,112 AV P. VAILLANT COUTURIER,ST DENIS,93200,2.16 €,1.00 €,2.28 €,2.21 €,4893500,236800
93,300 Avenue Paul Vaillant-Couturier,Bobigny,93000,2.09 €,,2.21 €,2.09 €,4890650,245646
93,100 RUE CHARLES TILLON,AUBERVILLIERS,93300,2.07 €,,2.22 €,2.14 €,4891900,239400
93,29 Avenue du Général Leclerc,SEVRAN,93270,2.18 €,,2.28 €,2.20 €,4893900,252700
