Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
49,boulevard edouard colbert,MAULéVRIER,49360,1.55 €,,1.66 €,1.75 €,4701000,-75600
49,3 ROUTE DE ST CLEMENT,BECON-LES-GRANITS,49370,1.52 €,,1.62 €,1.74 €,4750300,-79300
49,RUE FOULQUES NERRA,BAUGé,49150,1.42 €,,1.54 €,1.64 €,4753837,-10628
49,PORTE DE NORMANDIE,Candé,49440,,,1.60 €,1.75 €,4756817,-103284
49,6 PLACE DE COUBERTIN,Tiercé,49125,1.66 €,0.70 €,1.76 €,1.78 €,4761508,-46414
49,Zac de la Contrie,LE MAY-SUR-ÈVRE,49122,1.56 €,0.76 €,1.70 €,1.74 €,4714300,-89300
49,Avenue d'Angers,Baugé,49150,1.47 €,0.64 €,1.56 €,1.70 €,4754701,-11990.000000002
49,ZAC Actival,Beaufort-en-Vallée,49250,1.52 €,,1.63 €,1.75 €,4744056.6794541,-19439.166957871
49,ZAC DES FOUGERES,ST GEORGES SUR LOIRE,49170,1.50 €,0.72 €,1.62 €,1.73 €,4740100,-75600
49,2 RUE DES CLORIES,LE LOUROUX-BéCONNAIS,49370,1.54 €,,1.64 €,1.75 €,4752000,-88000
49,BD HENRI DUNANT,ANGERS,49100,,0.73 €,,1.64 €,4748300,-52700
49,76 RUE CHOLETAISE - ST MACAIRE EN MAUGES,Saint-Macaire-en-Mauges,49450,1.40 €,,1.50 €,1.66 €,4712100,-98400
49,28 BIS VILLAGE LA RIOTTIERE,INGRANDES LE FRESNE SUR LOIRE,49123,1.56 €,0.76 €,1.63 €,1.76 €,4741024.334305,-93675.465665287
49,Avenue Francis Bouet,CHOLET,49300,1.60 €,,1.70 €,1.86 €,4705900,-89000
49,18 Rue de Vendée,CHAMPTOCEAUX,49270,,,1.76 €,1.93 €,4733300,-126100
49,2 ROUTE DE VIHIERS,Martigné-Briand,49540,,,1.90 €,1.96 €,4723000,-43800
49,PARC COMMERCIAL DU CHALET,CHEMILLE,49120,1.50 €,0.66 €,1.68 €,1.73 €,4720813.35112,-71493.8497091
49,19 BIS RUE DES FONTAINES,DOUé-LA-FONTAINE,49700,1.41 €,,1.51 €,1.62 €,4719700,-27500
49,AIRE DES PORTES D'ANGERS NORD A11,Saint-Sylvain-d'Anjou,49480,1.81 €,0.88 €,1.91 €,1.95 €,4750000,-49100
49,BOULEVARD DU DOCTEUR LIONET,Doué-la-Fontaine,49700,1.49 €,,1.60 €,1.76 €,4719000,-29100
49,55 Rue des Mauges,La Pommeraye,49620,,,1.67 €,1.77 €,4734900,-85900
49,55 Boulevard Jacques Millot,ANGERS,49000,,0.64 €,,1.80 €,4745500,-53400
49,2 B Avenue de l'Evre,Montrevault sur Evre,49110,1.53 €,0.80 €,1.70 €,1.80 €,4726207.4749681,-103828.307453
49,85 RUE SADI CARNOT,CHOLET,49300,1.41 €,,1.52 €,1.64 €,4706200,-86800
49,30 Avenue Pierre Mendes France,Avrillé,49240,1.62 €,,,1.83 €,4750389.3800361,-58604.066482388
49,Rue Estienvrin,MONTREUIL-BELLAY,49260,,,1.64 €,1.76 €,4713000,-15300
49,RUE DE LA RIOTTIERRE,INGRANDES-SUR-LOIRE,49123,1.56 €,,1.63 €,1.76 €,4740757,-92848
49,25 rue Albert Pottier,Allonnes,49650,,,1.85 €,1.90 €,4729311.73,2420.89
49,4 rocade du Lion,LE LION D ANGERS,49220,,,,,4763100,-76200
49,PARC D'ACTIVITE DES FONTENELLES,Brissac-Quincé,49320,1.52 €,,1.67 €,1.76 €,4734100,-43200
49,centre commercial les courtils,VIHIERS,49310,1.50 €,0.66 €,1.62 €,1.75 €,4714700,-52200
49,ZAC DU CHAMP BLANCHARD RUE DE L'AVENIR,DISTRE,49400,1.59 €,0.67 €,1.70 €,1.77 €,4723100,-11700
49,9 rue de Verdun,St Barthélemy d'Anjou,49124,1.55 €,,1.68 €,1.78 €,4747730.34,-49113.58
49,place saint maurice,Montfaucon,49230,,,1.70 €,1.83 €,4715524.42,-120976.38
49,65 Boulevard Delhumeau-Plessis,CHOLET,49300,,,1.59 €,1.75 €,4705400,-87500
49,ZC LES ALOUETTES,SAINT-MACAIRE-EN-MAUGES,49450,1.53 €,0.78 €,1.70 €,1.74 €,4711430.5886,-99183.2348626
49,Parc d'activité VAL DE MOINE EST  6 Avenue des Pays Bas  SAINT GERMAIN SUR MOINE,SEVREMOINE,49230,1.56 €,0.80 €,,1.78 €,4711818.1477917,-109975.91906432
49,A 11 LES PORTES D'ANGERS SUD,Saint-Sylvain-d'Anjou,49480,1.83 €,,1.95 €,2.04 €,4750044,-49059
49,134 Rue de la Girardière,CHOLET,49300,1.49 €,0.61 €,,1.75 €,4704258.5385517,-90027.211165393
49,80 rue de la gare,Trélazé,49800,1.53 €,,1.65 €,1.74 €,4745211.42,-46839.08
49,zac de la grée,grez neuville,49220,1.50 €,,1.80 €,1.78 €,4761400,-70700
49,AUT A 85  AIRE LES COSSONIERES,Longué-Jumelles,49160,1.91 €,,2.03 €,2.04 €,4741800,-13500
49,26 rue Valentin des Ormeaux,MûRS-ERIGNé,49610,1.52 €,0.62 €,1.67 €,1.75 €,4739700,-52900
49,Corne - 11 rue de bellevue,LOIRE-AUTHION,49630,,,1.85 €,1.90 €,4747359.77,-34490.98
49,AUT A 85  AIRE DE LA COUAILLE,Longué-Jumelles,49160,1.82 €,,1.94 €,1.99 €,4741800,-13000
49,360 RUE HAUTE DES BANCHAIS,SAINT BARTHéLéMY D'ANJOU,49124,1.53 €,,1.68 €,1.78 €,4748298,-51446
49,Z.I. Croix Cadeau 6 Route Nationale 162,AVRILLé,49240,1.54 €,0.62 €,1.66 €,1.76 €,4751732.24504,-60807.2819189
49,ROUTE DE SAUMUR,LONGUé-JUMELLES,49160,1.52 €,0.70 €,1.62 €,1.76 €,4737100,-9800
49,ROND POINT DU MOULIN DES LANDES,BEGROLLES EN MAUGES,49122,,,,1.72 €,4713233.778866,-94277.831404732
49,23 Route Nationale,PELLOUAILLES-LES-VIGNES,49112,1.53 €,,1.66 €,1.75 €,4752200,-44200
49,38 Avenue de Nantes,LA SéGUINIèRE,49280,,,,,4706000,-94100
