Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
30,97 AVENUE GÉNÉRAL LECLERC,Villeneuve-lès-Avignon,30400,1.93 €,1.00 €,1.99 €,1.83 €,4395800,477800
30,10 CROIX PALMIER,UZèS,30700,,,,1.92 €,4400805,441802
30,390 AV PIERRE MENDES FRANCE,NIMES,30000,1.93 €,1.00 €,1.99 €,1.83 €,4382500,437900
30,120 Chemin du Mas Fléchier,NîMES,30900,1.85 €,,,1.76 €,4381600,437000
30,Route de Beaucaire,NîMES,30000,1.85 €,0.96 €,,1.76 €,4383700,439500
30,QUAI BILINA,ALES,30100,1.95 €,1.21 €,2.03 €,1.88 €,4413230.4967889,407406.47782629
30,42 chemin de brueges,Alès,30100,,,1.97 €,1.82 €,4414100,409000
30,58 Avenue Clément Ader ,Marguerittes,30320,1.86 €,0.97 €,1.95 €,1.79 €,4386701,444381
30,Route d'Alès,Montaren-et-Saint-Médiers,30700,1.92 €,1.00 €,1.98 €,1.82 €,4402500,438900
30,Route d'Uzès,Saint-Ambroix,30500,1.92 €,1.00 €,2.02 €,1.86 €,4425500,420300
30,Sauvegarde,BESSEGES,30160,,,2.04 €,1.90 €,4428700,411000
30,RN 113,FOURQUES,30300,1.99 €,,1.99 €,1.94 €,4369100,460500
30,2  rue du Levant,Calvisson,30420,1.95 €,,2.01 €,1.87 €,4378312.11,420360.04
30,ZI DOMITIA SUD Avenue jean Monnet,Beaucaire,30300,1.93 €,1.06 €,,1.87 €,4378900,464500
30,24 Avenue du Pasteur Rollin,Anduze,30140,,,2.02 €,1.85 €,4405184,398507
30,2705 RTE DE MONTPELLIER,NIMES,30900,1.92 €,1.00 €,1.99 €,1.82 €,4381000,432900
30, Route de Nîmes,SAINT-DIONIZY,30980,1.97 €,,2.06 €,1.93 €,4380672,423172
30,RD 310,Gaujac,30330,1.93 €,,2.00 €,1.85 €,4407600,458600
30,Le Gardiol,LANUéJOLS,30750,1.96 €,,,1.86 €,4413128,338283
30,940  route de Nîmes,AIGUES-MORTES,30220,1.90 €,,1.97 €,1.81 €,4357700,419900
30,Autoroute A9 - AIRE DE NIMES MARGUERITTES SUD,30320 MARGUERITTES,30320,2.09 €,,2.19 €,2.02 €,4386900,443500
30,ROUTE D'AVIGNON,ROQUEMAURE,30150,2.00 €,1.20 €,2.06 €,1.90 €,4404500,478700
30,Route de Nimes,BEAUCAIRE,30300,1.92 €,,2.02 €,1.82 €,4381700,461600
30,16  AVENUE DE FARCIENNES,BEAUCAIRE,30300,1.92 €,1.00 €,1.99 €,1.83 €,4381100,463500
30,ZAC du Rieu Rocade Est,Alès,30100,1.80 €,,1.90 €,1.74 €,4411700,410700
30,1600 Route de Saint-Jean-du-Gard,ANDUZE,30140,1.90 €,,,1.82 €,4406500,397100
30,route des plages,AIMARGUES,30470,1.90 €,,1.97 €,1.82 €,4368469.57,420930.07847336
30,Route de Codognan,VERGEZE,30310,1.90 €,,1.97 €,1.81 €,4374200,422100
30,89 RUE PIERRE SEMARD,NIMES,30000,2.16 €,1.05 €,2.28 €,2.08 €,4384100,437200
30,78 route d'Alès,NîMES,30000,,,2.01 €,1.88 €,4384748.9529364,434650.58716558
30,1121 Route de Nîmes,AIGUES-MORTES,30220,1.90 €,1.00 €,1.97 €,1.81 €,4357400,419600
30,RD 6313 - ROUTE DE LA PETITE CAM,AIMARGUES,30470,1.90 €,1.00 €,1.97 €,1.82 €,4369628.59226,420011.726025
30,ROUTE DE BARJAC,Cornillon,30630,,,,1.84 €,4421905,448438
30,Lotissement de la Tuilerie,Villevieille,30250,,1.00 €,1.97 €,1.84 €,4379100,409100
30,55 route de nimes,Bouillargues,30230,1.89 €,,,1.80 €,4380040.4,441862.47
30,86 avenue Geoffroy Perret,REMOULINS,30210,1.99 €,,1.99 €,1.91 €,4393900,457000
