Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
60,6 Avenue de l'Europe,VENETTE,60280,1.90 €,1.00 €,1.99 €,1.83 €,4940800,278100
60,45 Rue du 1er Septembre,CAUFFRY,60290,1.90 €,1.04 €,,1.88 €,4932348,244772
60,84 Avenue du Général Frère,Breteuil,60120,1.99 €,,1.99 €,1.95 €,4963500,228600
60,Rue du Général de Gaulle,Liancourt,60140,1.89 €,,1.98 €,1.85 €,4932593,246409
60,510 AVENUE MARECHAL FOCH,SENLIS,60300,2.13 €,1.03 €,2.25 €,2.04 €,4920774.4,259018.11
60,42 Rue Juliette Nevouet,Goincourt,60000,1.91 €,1.00 €,1.97 €,1.82 €,4943300,204600
60,125 RUE DE NOAILLES,HERMES,60370,1.92 €,,2.00 €,1.85 €,4935200,223900
60,Zone Artisanale,Lassigny,60310,1.91 €,,1.99 €,1.83 €,4959000,285400
60,ZAC LA REMIS DU FRIER,Sérifontaine,60590,,,1.99 €,1.85 €,4935600,177000
60,14 RUE DE CLERMONT,Beauvais,60000,2.05 €,1.03 €,2.17 €,2.02 €,4943300,209300
60,RUE EUGENE ST FUSCIEN,GRANDVILLIERS,60210,,,1.99 €,1.84 €,4966000,194100
60,BD KENNEDY,CRéPY-EN-VALOIS,60800,,,2.02 €,1.89 €,4922700,288400
60,ROUTE D'HAUCOURT,FORMERIE,60220,1.93 €,,2.00 €,1.87 €,4965000,172200
60, Z.a.c. Mont-Renaud,NOYON,60400,1.91 €,,1.98 €,1.84 €,4957117,297854
60,Z.A DE LA SEIGNEURIE,Lamorlaye,60260,1.93 €,1.00 €,1.98 €,1.86 €,4915012.446903,242470.54883607
60,CHEMIN DE LA CROIX VERTE,NANTEUIL-LE-HAUDOUIN,60440,1.91 €,1.00 €,1.98 €,1.85 €,4913600,280100
60,ROUTE DE SOISSONS- RN 31,Cuise-la-Motte,60350,1.91 €,,1.99 €,1.84 €,4940400,300800
60,39 41 RUE DE LA REPUBLIQUE,Pont-Sainte-Maxence,60700,1.91 €,1.01 €,1.99 €,1.83 €,4930600,260400
60,1 rue de londres,Amblainville,60110,1.92 €,1.10 €,1.99 €,1.83 €,4921400,212500
60,Avenue du Général de Gaulle,CRèVECOEUR-LE-GRAND,60360,1.87 €,,1.99 €,1.80 €,4960400,208500
60,Z.I. Nord,SAINT-JUST-EN-CHAUSSéE,60130,,1.02 €,2.02 €,1.87 €,4951200,243100
60,Rue des Pâturages,ORRY-LA-VILLE,60560,1.98 €,,2.04 €,1.90 €,4913100,252100
60,180 route nationale 1,Sainte-Geneviève,60730,1.99 €,1.15 €,,1.90 €,4929471.9957049,219868.64028575
60,13 Rue de Clermont,Compiègne,60200,,,,1.89 €,4941897,281861
60,AUTOROUTE A16 - AIRE HARDIVILLERS,HARDIVILLERS,60120,1.99 €,1.25 €,1.99 €,1.95 €,4960849,220488
60,100 rue de royaumont,Choisy-au-Bac,60750,1.95 €,,2.03 €,1.89 €,4944223.32,288295.44
60,16 ROUTE DE CHANTILLY LA PIERRE BLANCHE,CREIL,60100,2.06 €,1.20 €,2.12 €,2.03 €,4924800,247700
60,39 Route de Dieppe,SONGEONS,60380,,,2.02 €,1.88 €,4954793.33,184647.24
60,RN31 - LE VIVIER DANGER,ONS EN BRAY,60650,,,,1.86 €,4941700,192400
60,Rue d'Amiens,BRETEUIL,60120,,,1.96 €,1.83 €,4963618,229025
60,A1 SENS LILLE/PARIS REPERE 80.260,RESSONS SUR MATZ,60490,1.99 €,1.23 €,1.99 €,1.93 €,4951964.9613695,271955.33558196
60,ZAC DU GROS GRELOT,THOUROTTE,60150,1.90 €,1.00 €,1.95 €,1.84 €,4947900,286800
