Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
27,Le Becquet  Avenue des Peupliers,LOUVIERS,27400,1.76 €,1.00 €,1.82 €,1.67 €,4920900,118300
27,Route de Pont Saint-Pierre,ROMILLY-SUR-ANDELLE,27610,1.78 €,1.00 €,1.89 €,1.67 €,4933100,125900
27,10  AV.DE LA REPUBLIQUE,LES ANDELYS,27700,1.88 €,1.00 €,1.99 €,1.79 €,4924600,141500
27,109 rue saint maur,etrepagny,27150,,,1.99 €,1.84 €,4930500,162200
27,Le Petit Hanoy,RUGLES,27250,,,,2.00 €,4881100,69500
27,AUTOROUTE A13 - AIRE NORD DE BEUZEVILLE,BEUZEVILLE,27210,1.94 €,1.26 €,1.99 €,1.81 €,4932527,32879
27,7 RUE DU CARBONNIER GARAGE DU CARBONNIER,LA HAYE MALHERBE,27400,,,,1.81 €,4922288.4902553,106292.07645263
27,rue de Général de Gaulle,FLEURY-SUR-ANDELLE,27380,,,1.89 €,1.67 €,4936100,135500
27,53 BD SYLLA LEFEVRE,Bernay,27300,,1.15 €,1.99 €,1.83 €,4908866.9140506,60292.822220617
27,RN 15,la chapelle de longueville,27950,1.92 €,,1.99 €,1.79 €,4911000,145100
27,RUE DES CANADIENS,PERRIERS-SUR-ANDELLE,27910,1.80 €,,1.89 €,1.69 €,4941300,136600
27,405 RUE DES PORTES,Bourg-Achard,27310,,,1.88 €,1.68 €,4935260.35,80636.98
27,AUTOROUTE A13 - AIRE DE VIRONVAY NORD,Vironvay,27400,1.90 €,1.29 €,1.99 €,1.77 €,4921100,122000
27,4 place jean jaures,LOUVIERS,27400,1.82 €,,1.88 €,1.74 €,4921000,117000
27,Route de Rouen,MENNEVAL,27300,1.74 €,0.94 €,1.82 €,1.65 €,4910476,61341
27,Route de Beaumont,Beaumont-le-Roger,27170,,,1.82 €,1.66 €,4902978,74290.999999998
27,Boulevard du 14 Juillet,Évreux,27000,1.80 €,,1.90 €,1.68 €,4900700,116300
27,273 RUE ALBERT SOREL,Beuzeville,27210,,,1.86 €,1.70 €,4934689.1592656,33742.412939517
27,Boulevard de Normandie,EVREUX,27000,1.76 €,,1.83 €,1.66 €,4902200,113600
27,16 route de Lieurey,Thiberville,27230,1.90 €,1.10 €,1.93 €,1.70 €,4914100,45700
27,113 RUE ISAMBARD,PACY-SUR-EURE,27120,,,1.90 €,1.69 €,4901500,138500
27,Route d'Epaigne,Beuzeville,27210,1.79 €,1.00 €,1.85 €,1.69 €,4933721,35245
27,17 Rue d'Ézy,IVRY-LA-BATAILLE,27540,,,1.88 €,1.71 €,4888013,145854
27,71 Rue Marcel Moisson,Saint-Aquilin-de-Pacy,27120,1.78 €,1.04 €,1.90 €,1.69 €,4901300,137800
27,RD 52,SAINT-ANDRé-DE-L'EURE,27220,1.80 €,1.10 €,1.86 €,1.67 €,4891113.13187,126506.172983
27,Autoroute A13  sens Caen-Paris,BEUZEVILLE,27210,1.95 €,1.34 €,2.05 €,1.82 €,4937300,66000
27,aire de bosgouet sud,Bosgouet,27310,1.88 €,1.33 €,1.97 €,1.75 €,4936100,86000
27,RN313,LE BOSC-ROGER-EN-ROUMOIS,27670,1.76 €,,1.84 €,1.66 €,4929700,91100
27,Rue d'Aviron,Évreux,27000,,,1.85 €,1.70 €,4904200,112900
27,LES PRES DE LA BOUVERIE,Charleval,27380,,,1.92 €,1.67 €,4937100,138600
27,LA POTINIERE,NONANCOURT,27320,,,1.81 €,1.66 €,4877000,120200
27,RN 154 Caër,Normanville,27930,1.75 €,,1.83 €,1.65 €,4906757,117164
27,19  Rue Charles de Gaulle - Aubevoye,Le Val-d'Hazey,27940,1.78 €,1.00 €,1.84 €,1.69 €,4916700,133700
27,Rue de l'Étang,PONT-AUDEMER,27500,,,1.94 €,1.77 €,4935500,50000
27,65 Rue Saint-Denis,BRIONNE,27800,1.71 €,1.05 €,1.77 €,1.62 €,4919411,71471
27,Rue des Martyres,BRIONNE,27800,,,1.89 €,1.73 €,4919900,71600
27,RTE DE PONT AUDEMER,Bourneville SAINT CROIX,27500,1.91 €,1.04 €,1.99 €,1.79 €,4939000,61200
27,Avenue de l'Europe,PONT-AUDEMER,27500,1.79 €,,1.84 €,1.69 €,4934984.83373,53089.6138584
27,ROUTE DE LYONS,IGOVILLE,27460,1.77 €,1.00 €,,1.66 €,4931900,115700
27,530 RUE DU DOCTEUR DUVRAC,BOURG ACHARD,27310,1.77 €,1.00 €,1.84 €,1.67 €,4936100,81700
27,RN10 CC des Templiers,GISORS,27140,1.82 €,1.00 €,1.89 €,1.66 €,4927600,176200
27,LE CLOS DU LOUP,La Bonneville-sur-Iton,27190,1.77 €,,1.84 €,1.68 €,4899526.05199,102892.868372
27,Route du Neubourg,SAINT-PIERRE-DES-FLEURS,27370,1.77 €,1.00 €,1.84 €,1.68 €,4924800,96300
27,Rue du Roumois,ROUTOT,27350,,,1.89 €,1.73 €,4937865.23137,73159.2864799
27,AVENUE DE LA LIBERATION,Le Neubourg,27110,1.77 €,1.00 €,1.84 €,1.67 €,4914300,90300
