Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
29,Rue d'Armorique,Plouguerneau,29880,,,1.94 €,1.66 €,4860691.645,-451105.60012668
29,Rue Laënnec,Plonéis,29710,1.78 €,1.05 €,1.87 €,1.63 €,4801400,-420400
29,142 Rue Général Paulet,Brest,29200,,,,,4841533,-447533
29,Rue de Brest,PLOUDALMéZEAU,29830,1.90 €,,,1.71 €,4853800,-465900
29,rue du Pont de bois,Locmaria-Plouzané,29280,,,1.89 €,1.59 €,4837506,-464481
29,2 Avenue de Ty Bos,QUIMPER,29000,1.85 €,,2.00 €,1.70 €,4798190.33259,-407369.166369
29,Route de Quimper,Rosporden,29140,1.76 €,,1.84 €,1.61 €,4796500,-385200
29,150 Route de Brest,Quimper,29000,1.76 €,,1.86 €,1.62 €,4801593,-408164
29,137 Avenue Maréchal Foch,Landivisiau,29400,1.78 €,,1.89 €,1.61 €,4851488.7680274,-405375.14354554
29,33 Rue des Quatre Vents,LANMEUR,29620,,1.07 €,1.85 €,1.61 €,4864200,-372000
29,Rue de Bel Air,Plouénan,29420,,,1.88 €,1.64 €,4862800,-398800
29,Vern Deredec,DAOULAS,29460,1.77 €,,1.86 €,1.59 €,4835900,-425400
29,PLACE DE L'EVECHE,SAINT-POL-DE-LéON,29250,,1.21 €,1.89 €,1.63 €,4868765.64083,-398867.020449
29,10 RUE DE LA LIBERTE,Pont-Croix,29790,,,1.88 €,1.62 €,4804389.8054157,-448960.91624
29,Rue Anne de Bretagne,GUIPAVAS,29490,1.77 €,1.21 €,,1.61 €,4843600,-440500
29,119 Rue du Couëdic,QUIMPERLE,29300,1.73 €,1.10 €,,1.60 €,4788000,-355400
29,place kerjean,CHâTEAULIN,29150,1.76 €,,1.84 €,1.62 €,4820011,-408904
29,ZA du Pont Bleu,Sizun,29450,,,1.88 €,1.64 €,4841100,-408700
29,AVENUE DU MARECHAL LECLERC,PLOUIGNEAU,29610,1.85 €,,,1.75 €,4857000,-370800
29,Z.A. de Croas-ar-Nézic,SAINT-THONAN,29800,1.74 €,,,1.59 €,4847200,-432300
29,Lieu-Dit Lannechuen,BRIEC,29510,1.76 €,1.05 €,1.86 €,1.62 €,4810000,-401300
29,rue de Verdun - La Gare,Lannilis,29870,1.73 €,1.05 €,1.83 €,1.60 €,4857000,-451200
29,RUE DU PONT DE BOIS,Saint-Renan,29290,,1.10 €,1.86 €,1.58 €,4842890,-461368
29,RUE DES SARDINIERS,Camaret-sur-Mer,29570,,,2.06 €,1.64 €,4827454,-459482
29,97 Rue Paul Masson,Brest,29200,1.80 €,1.05 €,1.85 €,1.66 €,4840200,-447900
29,ROUTE DE CADOL,MELGVEN,29140,,,1.92 €,1.70 €,4790841.1231294,-383794.93198518
29,Domaine de Penfoul Bihan,BENODET,29950,1.76 €,,1.86 €,1.62 €,4788200,-411200
29,63 RUE DU GENERAL DE GAULLE,LANDIVISIAU,29400,,1.07 €,1.91 €,1.64 €,4850972,-407554
29,Rue de Lesconil,PLOBANNALEC-LESCONIL,29740,,,1.84 €,1.60 €,4782465.95841,-424275.383367
29,Place Léon Cheminant,Saint-Renan,29290,1.92 €,1.30 €,1.99 €,1.74 €,4843500,-462200
29,Clos Saint-Fiacre,Plourin-lès-Morlaix,29600,1.77 €,,,1.62 €,4855800,-382400
29,Rue du Petit Train,PONT-L'ABBé,29120,1.76 €,,1.84 €,1.59 €,4786496.041,-423022.262
