Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
53,32 Rue des Avaloirs,Saint-Pierre-des-Nids,53370,,,1.99 €,1.85 €,4840000,-10500
53,Route de St Jean le grand pre,Louverne,53950,,,2.00 €,1.89 €,4812171.3110301,-72369.040092064
53,Bld Louis Armand BP 4239,LAVAL,53940,1.83 €,0.99 €,1.88 €,1.74 €,4806544.87762,-81053.2731764
53,ROUTE DE MAYENNE,ERNéE,53500,1.99 €,,1.99 €,1.92 €,4829700,-91300
53,Route de Laval,LE BOURGNEUF-LA-FORêT,53410,,,1.97 €,1.83 €,4816100,-96800
53,PLACE DU CHAMP DE FOIRE,CHâTEAU-GONTIER,53200,1.90 €,,,1.85 €,4782400,-70700
53,ROUTE DU MANS,Villaines-la-Juhel,53700,1.89 €,,1.97 €,1.80 €,4834056.1388988,-26950.407978172
53,ROUTE DE MAYENNE - RN 162,LAVAL,53000,1.99 €,1.00 €,1.99 €,1.94 €,4807900,-75300
53,1 Rue de l'Europe,LASSAY-LES-CHâTEAUX,53110,1.91 €,,1.97 €,1.83 €,4844400,-48100
53,zone Normandie Maine,PRé-EN-PAIL,53140,,,1.94 €,1.82 €,4845927.72097,-20190.7855867
53,4 RUE DES VALLEES,Ambrières-les-Vallées,53300,,,1.99 €,1.90 €,4839606.95,-62468.13
53,11 Avenue René Cassin,Azé,53200,,,,1.92 €,4783600,-68900
53,8  Avenue des Sports,ÉVRON,53600,1.87 €,,1.94 €,1.80 €,4815261.37425,-40444.2846935
53,le perray,Vaiges,53480,,,2.00 €,1.84 €,4803900,-47500
53, Rue de Bretagne,MAYENNE,53100,,,1.95 €,1.81 €,4830817,-62956
53,46 avenue de lattre de tassigny,LAVAL,53000,1.92 €,1.05 €,1.97 €,1.82 €,4807900,-79900
53,RUE DES TILLEULS,Meslay-du-Maine,53170,1.89 €,1.05 €,1.95 €,1.80 €,4795400,-56100
53,Rue de la Libération,Montsûrs,53150,,,1.96 €,1.81 €,4814066,-55581
53,A81,Bonchamp-lès-Laval,53960,2.06 €,,2.16 €,2.01 €,4809500,-69500
53,30 Avenue des Sablonnières,Saint-Fort,53200,1.85 €,,1.96 €,1.78 €,4781500,-70700
53,HAUT DU PLESSIS ROUTE DE LANDIVY,Fougerolles-du-Plessis,53190,1.89 €,,,1.83 €,4847500,-98100
53,61 Boulevard Félix Grat,LAVAL,53000,1.92 €,,1.97 €,1.82 €,4806828.48174,-76181.8336311
53,ZONE ARTIZ DE L'AUBEPIN,L'HUISSERIE,53970,,,1.96 €,1.82 €,4802500,-76900
53,ZA DE LA MALADRERIE,ANDOUILLE,53240,,,2.00 €,1.87 €,4817300,-79300
53,Z.A. LA PEPINIERE,CRAON,53400,1.91 €,1.04 €,1.98 €,1.83 €,4784300,-97100
53,69 Boulevard Lucien de Montigny,Mayenne,53100,1.93 €,,2.02 €,2.00 €,4830200,-61100
53,Rue du Bois-Hedin,BONCHAMP-LèS-LAVAL,53960,,,1.95 €,1.80 €,4807324.52705,-69312.6691
53,route de Sillé,Evron,53600,,1.06 €,,1.80 €,4815600,-40300
53,582  rue du Prieuré de Berne,Mayenne,53102,1.85 €,,,1.75 €,4829798.1428724,-63079.603647268
53,248 RUE DE BRETAGNE,LAVAL,53000,1.90 €,1.00 €,1.97 €,1.82 €,4807000,-79400
53,ROUTE DE LAVAL,ÉVRON,53600,1.88 €,,1.95 €,1.80 €,4814700,-41300
53,1 RUE FREDERIC CHAPLET,Andouillé,53240,,,1.99 €,1.87 €,4817400,-78300
