Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
51,Route de louvois,CORMONTREUIL,51350,1.84 €,1.10 €,2.00 €,1.64 €,4921600,405700
51,Rue Clos de la Noue,Châtillon-sur-Marne,51700,1.80 €,,1.88 €,1.65 €,4908766,376238
51,7 avenue Jacques Simon,SAINT-MEMMIE,51470,,,1.97 €,1.74 €,4895300,438200
51,ROUTE D'EPERNAY,Châlons-en-Champagne,51000,1.82 €,,1.90 €,1.65 €,4895500,433200
51,RD9 CHEMIN DU PARADIS,AVIZE,51190,1.79 €,,1.87 €,1.64 €,4897752.40381,403031.448288
51,RN44,Pogny,51240,1.84 €,,1.87 €,1.67 €,4886100,448500
51,14 ROUTE NATIONALE,Beaumont-sur-Vesle,51360,1.94 €,,,1.74 €,4917360,418370
51,A4 - Aire de Valmy Orbeval,VALMY,51800,1.98 €,,2.06 €,1.86 €,4907228,478800
51,Avenue de la Gare,SAINTE-MENEHOULD,51800,1.83 €,1.09 €,1.95 €,1.65 €,4909000,490300
51,208 AVENUE DE CHAMPAGNE,FRIGNICOURT,51300,1.81 €,,1.95 €,1.62 €,4871260.45884,459023.351401
51,RN 31,TINQUEUX,51430,1.84 €,1.05 €,1.90 €,1.64 €,4925403.6765205,397585.14761331
51,A4 - PARIS STRASBOURG,LES PETITES LOGES,51400,1.96 €,,,1.79 €,4912029,424286
51,2 Avenue de Champagne,Damery,51480,,,,1.85 €,4907200,388200
51,Avenue de la Gare,GIVRY-EN-ARGONNE,51330,2.03 €,,2.10 €,1.90 €,4894187,488631
51,Rue Jules Lobet,PIERRY,51530,1.83 €,1.11 €,1.90 €,1.65 €,4902500,394400
51,Aire de Gueux A4,Gueux,51390,2.00 €,,2.13 €,1.90 €,4924464.2982916,392341.51280944
51,rue du faubourg chavenay,DORMANS,51700,,,,1.66 €,4907200,363800
51,360  AVENUE DE LAON,REIMS,51100,1.92 €,1.11 €,1.99 €,1.75 €,4927500,401700
51,31 Rue de Neufchâtel,Reims,51100,,,1.97 €,1.79 €,4927198,402634
51,A4 - STRASBOURG PARIS,LES PETITES LOGES,51400,1.96 €,,1.99 €,1.79 €,4911881.5358985,424656.27917213
51,Rue du Mont l'Hermitte - CC Les Vertes Voyes,Sainte-Menehould,51800,1.86 €,,1.95 €,1.76 €,4909515.8877001,491631.43583495
51,RD 43 - ZA BUISSON SAVIN LIEU DIT LES NOUSEAUX,FERE-CHAMPENOISE,51230,1.80 €,1.10 €,1.85 €,1.66 €,4874900,400100
51,12  AVENUE BREBANT,REIMS,51100,,1.11 €,,1.64 €,4925775,401178
51,252 BIS  AVENUE JEAN JAURES,REIMS,51100,1.83 €,1.11 €,1.90 €,1.64 €,4926460,405954
51,Route de Troyes,SEZANNE,51120,1.83 €,1.12 €,1.97 €,1.64 €,4870900,373400
51,13 avenue du general de gaulle,blancs coteaux,51130,1.81 €,1.19 €,1.96 €,1.64 €,4889900,400900
51,FAUBOURG DE CHALONS,Vitry-le-François,51300,1.81 €,1.10 €,1.90 €,1.62 €,4873539,459033
51,Rue des Tournières,Mourmelon-le-Grand,51400,1.83 €,1.05 €,1.93 €,1.67 €,4913500,436600
51,16 route de cernay,REIMS,51100,1.87 €,,1.94 €,1.70 €,4926000,406300
51,ROUTE DE CHALONS,REIMS,51100,,,,1.82 €,4923284.2029411,408142.42999886
51,83 CHEMIN DES LOGES,FèRE-CHAMPENOISE,51230,,,1.96 €,1.73 €,4875900,398600
51,32 AVENUE DU BOIS DU ROI,Pargny-sur-Saulx,51340,1.91 €,,,1.73 €,4876891.6720338,484407.3806546
51,RN 51 CHAMPFLEURY,CHAMPFLEURY,51500,1.84 €,1.05 €,1.90 €,1.64 €,4920000,401600
51,RN 44 - ROUTE DE VITRY LE FRANC,Châlons-en-Champagne,51000,1.82 €,,,1.65 €,4893515.2878588,440157.06702793
51,10 Rue du Faubourg de Condé,Montmirail,51210,1.81 €,,1.90 €,1.62 €,4887300,354000
51,RN 31 - CROIX ROUGE,FISMES,51170,1.92 €,,1.99 €,1.73 €,4930900,369700
51,2 RUE ARMAND BOUXIN,REIMS,51100,1.87 €,,1.99 €,1.68 €,4922495.14,402548.51
51,1 RUE FRANCIS GARNIER,Reims,51100,1.84 €,1.10 €,1.95 €,1.64 €,4928700,402600
51,38 rue de sezanne,Anglure,51260,,,2.00 €,1.90 €,4858900,381300
51,16 FBG LEON BOURGEOIS,Vitry-le-François,51300,1.81 €,1.10 €,,1.63 €,4872504,458843
51,RUE DE LA GARE,FISMES,51170,1.85 €,,1.88 €,1.68 €,4930961.06289,368670.452849
