Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
60,Rue de la Sècherie,Moyvillers,60190,,,1.92 €,1.86 €,4941449,264666
60,8 avenue du Général de Gaulle,Crèvecœur-le-Grand,60360,1.76 €,,,1.79 €,4960400,208500
60,Route de Beauvais,ANGY,60250,1.73 €,0.85 €,1.95 €,1.77 €,4932115.47948,232962.861226
60,Rue André Ginisti,MONTATAIRE,60160,1.74 €,,1.84 €,1.78 €,4925300,242800
60,1 AVE KENNEDY,Beauvais,60000,1.80 €,,1.98 €,1.87 €,4943000,209200
60,20 Rue de Clermont,Compiègne,60200,1.77 €,,1.94 €,1.84 €,4941900,282000
60,142 RUE DE PARIS,COMPIEGNE,60200,1.77 €,0.85 €,1.88 €,1.79 €,4940728,281295
60,12 Avenue des Martyrs de la Liberté,Compiègne,60200,1.77 €,,1.93 €,1.84 €,4940100,280700
60,45 ROUTE DE PARIS,Le Plessis-Belleville,60330,1.80 €,0.88 €,1.91 €,1.83 €,4909785.08,275154.02
60,41 Avenue du Général Leclerc,Chantilly,60500,1.79 €,,1.91 €,1.85 €,4917800,245600
60,RN 17,CUVILLY,60490,1.79 €,,,1.82 €,4953930,270182
60,RS ST CLAUDE - 70 AV. J.JAURES,NOYON,60400,1.77 €,0.87 €,1.89 €,1.82 €,4957500,299000
60,6 Avenue de l'Europe,VENETTE,60280,1.76 €,0.76 €,1.88 €,1.79 €,4940800,278100
60,Centre Commercial du Château,SAINTE-GENEVIèVE,60730,1.86 €,,1.94 €,1.90 €,4929011.78368,220047.948383
60,RN31 - LE VIVIER DANGER,ONS EN BRAY,60650,,,1.94 €,1.89 €,4941700,192400
60,6 Rue des frères Lumière,Compiègne,60200,1.78 €,0.80 €,1.90 €,1.81 €,4939837,279884
60,79 Avenue de la Libération,LAMORLAYE,60260,1.82 €,,1.93 €,1.91 €,4915600,244500
60,2 RUE ALAVOINE,Formerie,60220,,0.81 €,1.93 €,1.84 €,4965206.0192996,172790.58102307
60, Z.a.c. Mont-Renaud,NOYON,60400,1.78 €,,1.90 €,1.81 €,4957117,297854
60,510 AVENUE MARECHAL FOCH,SENLIS,60300,1.92 €,0.91 €,2.04 €,1.98 €,4920774.4,259018.11
60,28 Avenue du Maréchal Joffre,Chantilly,60500,1.92 €,0.90 €,2.04 €,1.95 €,4919100,246400
60,ZAC DU GROS GRELOT,THOUROTTE,60150,1.79 €,0.70 €,1.90 €,1.80 €,4947900,286800
60,Zone Artisanale,Lassigny,60310,1.77 €,,1.87 €,1.80 €,4959000,285400
60,39 41 RUE DE LA REPUBLIQUE,Pont-Sainte-Maxence,60700,1.78 €,0.87 €,1.88 €,1.79 €,4930600,260400
60,125 RUE DE NOAILLES,HERMES,60370,1.79 €,,1.94 €,1.85 €,4935200,223900
60,Rue des Pâturages,ORRY-LA-VILLE,60560,1.90 €,,2.00 €,1.97 €,4913100,252100
60,Route Nationale,Saint-Aubin-en-Bray,60650,1.91 €,,1.99 €,1.94 €,4943798,189020
60,14 RUE DE CLERMONT,Beauvais,60000,1.86 €,0.82 €,1.98 €,1.92 €,4943300,209300
60,Rue d'Amiens,BRETEUIL,60120,,,1.99 €,1.82 €,4963618,229025
60,ROUTE D'HAUCOURT,FORMERIE,60220,1.79 €,,1.89 €,1.86 €,4965000,172200
60,8 Route de Chantilly,CREIL,60100,1.97 €,,2.09 €,1.99 €,4925100,247600
60,RN1 ROUTE PARIS,CHAMBLY,60230,1.78 €,,1.89 €,1.80 €,4918800,223500
60,69 Rue du Moulin,LA NEUVILLE-SUR-RESSONS,60490,1.87 €,,2.02 €,1.93 €,4955100,275200
60,LA VALLEE DE NOGENT-RN16,CREIL,60100,1.86 €,,1.97 €,1.90 €,4927200,248600
60,100 rue de royaumont,Choisy-au-Bac,60750,1.85 €,,1.95 €,1.92 €,4944223.32,288295.44
60,Z.A DE LA SEIGNEURIE,Lamorlaye,60260,1.80 €,0.80 €,1.90 €,1.87 €,4915012.446903,242470.54883607
60,ZAC LA REMIS DU FRIER,Sérifontaine,60590,,,2.02 €,2.00 €,4935600,177000
60,13 Rue de Clermont,Compiègne,60200,,,,1.90 €,4941897,281861
60,180 route nationale 1,Sainte-Geneviève,60730,1.97 €,,2.08 €,2.02 €,4929000,220100
60,RN 181,Trie-Château,60590,1.82 €,,1.92 €,1.86 €,4928900,180700
60,202 RUE DE PICARDIE,Longueil-Sainte-Marie,60126,,,,1.85 €,4935900,271800
60,Route d' Amiens,BEAUVAIS,60000,1.90 €,,2.01 €,1.94 €,4945600,210000
60,Rue Truffaut,CHAMBLY,60230,1.79 €,,1.87 €,1.80 €,4915669.74955,225606.811395
60,RUE EUGENE ST FUSCIEN,GRANDVILLIERS,60210,,,1.94 €,1.85 €,4966034,194107
60,2 rue de la croix de coivrel,Maignelay-Montigny,60420,,,2.00 €,1.90 €,4955300,253300
60,AUTOROUTE A16 - AIRE HARDIVILLERS,HARDIVILLERS,60120,1.83 €,0.86 €,1.94 €,1.87 €,4960849,220488
60,39 Route de Dieppe,SONGEONS,60380,,,1.96 €,1.92 €,4954793.33,184647.24
60,A1 SENS LILLE/PARIS REPERE 80.260,RESSONS SUR MATZ,60490,1.84 €,0.86 €,1.95 €,1.87 €,4951964.9613695,271955.33558196
60,ROUTE DE SOISSONS- RN 31,Cuise-la-Motte,60350,1.78 €,,1.89 €,1.82 €,4940400,300800
60,ZONE DE LA COUTURELLE,Bresles,60510,1.78 €,0.80 €,1.91 €,1.81 €,4941938,225509
60,BD KENNEDY,CRéPY-EN-VALOIS,60800,,,1.95 €,1.90 €,4922700,288400
60,Rue du Général de Gaulle,Liancourt,60140,1.89 €,,1.98 €,1.99 €,4932593,246409
60,84 Avenue du Général Frère,Breteuil,60120,1.87 €,,1.98 €,1.91 €,4963500,228600
60,ZONE ARTISANALE RN 16,Chantilly,60500,1.79 €,,1.90 €,1.85 €,4920476.22946,246187.665476
60,Rue de Dieppe,Troissereux,60112,1.86 €,,1.97 €,1.89 €,4948300,204100
60,6 Rue Victor Hugo,Liancourt,60140,,,,1.89 €,4932900,246400
60,100 ROUTE DE GISORS,Auneuil,60390,1.91 €,,2.02 €,1.98 €,4937000,198700
60,Rue du Marais Sec,NOGENT-SUR-OISE,60180,1.78 €,,1.91 €,1.84 €,4927600,248600
60,RD 931 Lieu dit Bois du Renard,Saint-Paul,60650,1.74 €,,1.83 €,1.80 €,4942200,197800
60,176  Avenue de la Gare,BéTHISY-SAINT-PIERRE,60320,1.83 €,0.79 €,1.89 €,1.85 €,4929800,279800
60,Avenue des Pommiers,VILLERS-SAINT-PAUL,60870,1.85 €,,2.00 €,1.90 €,4928900,250000
60,Rue Blanche,GOUVIEUX,60270,,,2.09 €,1.97 €,4918700,241400
60,avenue d'auvelais,pont sainte maxence,60700,1.78 €,0.76 €,1.90 €,1.81 €,4931700,260600
60,ZAC SAINT-MATHURIN - RD1001,Allonne,60000,1.76 €,0.88 €,1.86 €,1.81 €,4940249.5035409,212786.69713141
60,Route de Crèvecoeur,Grandvilliers,60210,1.78 €,0.80 €,,1.81 €,4966600,195900
60,A16 - SORTIE 13,MERU,60110,1.83 €,,,1.87 €,4921043,215118.7
60,42 Rue Juliette Nevouet,Goincourt,60000,1.74 €,,1.83 €,1.80 €,4943300,204600
60,145 DU GENERAL LECLERC,MARSEILLE EN BEAUVAISIS,60690,1.86 €,0.80 €,1.95 €,1.89 €,4958200,195400
60,Avenue de l' Europe,Compiègne,60200,1.91 €,,2.02 €,1.98 €,4938626,278480
60,20 Rue Charles de Gaulle,CRéPY-EN-VALOIS,60800,,,1.96 €,1.90 €,4923366,288727
