Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
95,2 Avenue Gabriel Péri,Argenteuil,95100,1.86 €,0.89 €,1.97 €,1.96 €,4894300,225300
95,5-7 BLD DES MARTYRS DE CHATEAUBRIAND,Argenteuil,95100,1.83 €,,1.92 €,1.92 €,4895229.65,221302.82310984
95,13 BIS ROUTE NATIONALE 1,Maffliers,95560,1.99 €,,2.11 €,2.08 €,4908300,231500
95,38-42 BOULEVARD GABRIEL PERI,SANNOIS,95110,1.84 €,,2.00 €,1.95 €,4896700,226200
95,180 Rue d'Herblay,TAVERNY,95150,,,1.94 €,1.93 €,4901594.09245,220719.526702
95,66 Boulevard Victor Bordier,MONTIGNY-LèS-CORMEILLES,95370,1.80 €,0.81 €,1.90 €,1.88 €,4899300,219800
95,14 AVENUE DU GENERAL DE GAULLE,FREPILLON,95740,1.83 €,0.86 €,1.94 €,1.90 €,4904800,220100
95,RN 16,ÉPINAY-CHAMPLâTREUX,95270,,,2.09 €,2.02 €,4908500,241600
95,RN 311 QUAI ST DENIS,Argenteuil,95100,2.07 €,,2.19 €,2.10 €,4894500,226300
95,RN 1 - BP4,Domont,95331,1.98 €,,2.10 €,2.08 €,4902800,234700
95,27  29  31  Boulevard Clemenceau,CORMEILLES-EN-PARISIS,95240,1.97 €,,2.08 €,2.05 €,4897100,219200
95,RUE DES GRIVES - ZAC FOSSE AUX L,ARGENTEUIL,95100,1.84 €,0.85 €,1.96 €,1.94 €,4894889,220959
95,RUE JACQUES BREL,ARGENTEUIL,95100,1.93 €,0.88 €,2.04 €,2.01 €,4895763,227971
95,17 Route de Saint-Denis,Deuil-la-Barre,95170,1.83 €,,1.97 €,1.93 €,4896100,232600
95,9 Boulevard du Bel Air,Franconville,95130,1.82 €,,1.97 €,1.91 €,4898600,223800
95,32/38 AV DE LA GARE,GOUSSAINVILLE,95190,1.94 €,0.88 €,2.05 €,2.03 €,4902417,246504
95,61 Boulevard DU HAVRE,Herblay,95220,1.81 €,,1.98 €,1.91 €,4900600,217200
95,34  AV. DE LA LIBERATION,HERBLAY,95220,1.92 €,0.85 €,2.03 €,2.01 €,4900291,218698
95,AVENUE DES ERABLES,Villiers-le-Bel,95400,1.81 €,,1.93 €,1.92 €,4900053,239389
95,5 A 11 Avenue JEAN-JAURES,Persan,95340,2.01 €,,2.11 €,2.10 €,4914666.712,228372.882
95,100 Avenue de la République,Arnouville-lès-Gonesse,95400,1.83 €,,1.99 €,1.93 €,4898200,243100
95,177 BD VICTOR BORDIER,Montigny-lès-Cormeilles,95370,1.80 €,,,1.90 €,4899694,218922
95,47 AVENUE DU GENERAL DE GAULLE,Saint-Brice-sous-Forêt,95350,1.96 €,0.86 €,2.07 €,2.05 €,4899300,235900
95,RN 14,CHARMONT,95420,1.83 €,,,1.92 €,4913514,178964
95,Boulevard de l'Oise,Cergy,95490,,,,,4904733,205370
95,5 Avenue Voltaire,Eaubonne,95600,1.85 €,0.87 €,1.96 €,1.92 €,4899400,228000
95,RN1,Moisselles,95570,1.87 €,,2.00 €,1.97 €,4904100,234300
95,CD 916 - ROUTE DE GISORS,GENICOURT,95650,1.84 €,0.85 €,1.97 €,1.93 €,4908059.3609,207055.138774
95,Boulevard d'Osny,Cergy,95800,1.86 €,,1.99 €,1.95 €,4905000,204500
95,ROUTE NATIONALE 184,Eragny-sur-Oise,95610,1.97 €,0.89 €,2.09 €,2.05 €,4902597.406,210397.381
95,179 Boulevard Gabriel Péri,BEZONS,95870,1.97 €,,2.09 €,2.06 €,4893676,220715
95,151 Avenue Gabriel Péri,BEZONS,95870,1.84 €,,1.95 €,1.93 €,4893556.8,220762.8
95,1 Rue Georges Pompidou,GONESSE,95500,1.85 €,0.85 €,1.94 €,1.91 €,4899100,243100
95,56 Rue de la Libération,Écouen,95440,1.82 €,,1.91 €,1.91 €,4902675,236867
95,56 Rue de Paris,Saint ouen l'aumone,95310,,,,,4903900,211600
95,28 Avenue de la Division Leclerc,Deuil-la-Barre,95170,1.98 €,,2.10 €,2.07 €,4896829,231584
95,52 RUE DE PARIS,Saint-Ouen-l'Aumône,95310,2.01 €,,2.11 €,2.11 €,4903967.589846,211607.77021733
95,9 RD 104,ATTAINVILLE,95570,2.00 €,,2.12 €,2.08 €,4906000,234800
95,RN184  direction St germain,Eragny sur Oise,95610,1.97 €,,2.09 €,2.05 €,4902632.479,210290.854
95,RN14 - LIEU DIT LA MARLIERE,SAGY,95450,1.83 €,0.89 €,1.93 €,1.92 €,4906419.5539574,198270.89208983
95,20 AV.DE PARIS,Soisy-sous-Montmorency,95230,1.92 €,,2.03 €,2.03 €,4898690,229595
95,41 Avenue du Général Leclerc,Saint-Prix,95390,1.84 €,,1.94 €,1.91 €,4900317,226178
95,CENTRE COMMERCIAL LES PORTES DE TAVERNY,TAVERNY,95150,1.80 €,,1.90 €,1.89 €,4901466.69398,222190.168155
95,19 RUE GABRIEL PERI,GONESSE,95500,1.81 €,0.85 €,1.93 €,1.92 €,4899401,242407
95,48 RUE DE L'ISLE ADAM - RN322,Beaumont-sur-Oise,95260,,0.89 €,1.94 €,1.89 €,4913800,227500
95,1 Côte des Auges,MENUCOURT,95180,,,1.98 €,1.93 €,4902938,199173
95,AUTOROUTE A1 - AIRE DE VEMARS OUEST,VEMARS,95470,1.89 €,0.86 €,2.00 €,1.97 €,4907000,255200
95,20 avenue robert schumann,SAINT-BRICE-SOUS-FORêT,95350,1.81 €,,1.91 €,1.91 €,4900763,235163
95,Rue du 8 Mai 1945,PERSAN,95340,1.82 €,,1.93 €,1.93 €,4914600,228200
95,11  AV DU GAL DELARUE,PONTOISE,95300,1.86 €,,1.96 €,1.95 €,4904500,209600
95,59 Avenue Charles Vaillant,ARNOUVILLE,95400,1.84 €,,1.96 €,1.93 €,4898600,241300
95,RN 370,GONESSE,95500,1.94 €,0.85 €,2.05 €,2.02 €,4896700,246500
95,82 BLD GABRIEL PERI,SANNOIS,95110,1.84 €,,2.00 €,1.95 €,4896344,226040
95,239 Route d'Enghien,Argenteuil,95100,1.96 €,,2.08 €,2.03 €,4895679,228390
95,16 Rue du 18 Juin,Ermont,95120,1.96 €,,2.08 €,2.03 €,4898975,225717
95, Avenue de Domont,MONTMORENCY,95160,1.97 €,,2.08 €,2.02 €,4900536,231694
95,Boulevard André Brémond,Saint-Leu-la-Forêt,95320,1.95 €,,2.08 €,2.04 €,4900805,224185
95,ROND POINT DES CHENES (BD DE LOISE),CERGY,95800,1.99 €,,2.11 €,2.06 €,4905300,203800
95,Route Nationale 16,ÉCOUEN,95440,2.04 €,,,2.04 €,4903000,239000
95,211 Boulevard de Pontoise,MONTIGNY-LES-CORMEILLES,95370,1.96 €,,2.08 €,2.05 €,4899200,218200
95,chemin du Poirier Charles Guérin,OSNY,95520,1.83 €,,,1.93 €,4907700,207700
95,8 R DES MARTYRS CHATEAUBRIANT,ARGENTEUIL,95100,1.83 €,0.85 €,1.92 €,1.92 €,4895200,221300
95,VOIE P5 ET F2 BP 20212,Roissy-en-France,95700,1.93 €,0.89 €,2.04 €,2.04 €,4899981.73201,252286.702801
95,RN 14 LIEUDIT LA MARLIERE,SAGY,95450,1.83 €,0.89 €,1.93 €,1.92 €,4906461.0342954,197894.64314269
95,LE CLOS PONTCEL D 316,LUZARCHES,95270,,,1.93 €,1.93 €,4911865.8474551,242689.62159043
95,avenue des entrepreneurs,Villiers-le-Bel,95400,,,,,4900800,239800
95,Avenue des Violettes,Le Thillay,95500,1.89 €,0.87 €,,1.96 €,4900778.6,246490.9
95,RUE NEUVE,PUISEUX-PONTOISE,95650,1.86 €,,1.96 €,1.98 €,4905575,201880
95,Rue de Pontoise,MéRY-SUR-OISE,95540,1.80 €,0.80 €,1.90 €,1.87 €,4906100,217000
95,Route de Mantes,Magny-en-Vexin,95420,1.84 €,,1.94 €,1.91 €,4914700,178700
95,145 Rue de Paris,LOUVRES,95380,1.97 €,,2.15 €,1.99 €,4904806.137,250257.752
95,63 AVENUE DE PARIS,SOISY SOUS MONTMORENCY,95230,1.93 €,,2.04 €,2.06 €,4899075.3655031,228923.81272629
95,Autoroute A1 - Aire de vémars Est,VEMARS,95470,2.15 €,,2.26 €,2.12 €,4907200,255300
95,176 AVE STALINGRAD,ARGENTEUIL,95100,1.83 €,,1.94 €,1.93 €,4895463,227332.595196
95,182  RUE ALBERT SARRAUT,GOUSSAINVILLE,95190,1.82 €,,1.93 €,1.95 €,4903800,245500
95,63 Avenue Jean Jaurès,Argenteuil,95100,1.98 €,0.93 €,2.10 €,2.08 €,4894000,223300
95,1 rue Jacques Anquetil,GOUSSAINVILLE,95190,1.82 €,,1.93 €,1.91 €,4902200,245600
95,ZAC DES MEUNIERS - 7 RUE STEPHANE HESSEL,Bessancourt,95550,1.80 €,0.84 €,1.90 €,1.88 €,4903300,220500
95,Rue Saint-Roch,BEAUMONT-SUR-OISE,95260,1.84 €,,1.93 €,1.92 €,4914100,227800
95,Avenue du Président Georges Pompidou,ERMONT,95120,1.96 €,,2.08 €,2.01 €,4898700,224700
95,ANGLE AV GROUETTES BLD L'HAUTIL,Cergy,95000,1.98 €,,2.10 €,2.07 €,4903200,206900
95,AUTOROUTE A 15,Pierrelaye,95480,1.84 €,,2.02 €,1.92 €,4901547.848852,214642.88181662
95,ROUTE DE ROYAUMONT,VIARMES,95270,,,1.93 €,1.93 €,4913700,237300
95,LIEUDIT LES 4 CHEMINS-RN1,MERY SUR OISE,95540,1.94 €,,2.06 €,2.02 €,4905400,217500
95,LIEUDIT LE CHAMP POURRI CD 915,OSNY,95520,1.98 €,,2.10 €,2.06 €,4906100,208400
95,193 AVENUE HENRI BARBUSSE,ARGENTEUIL,95100,1.84 €,,1.95 €,1.94 €,4893300,223272
95,AVENUE DE LA DIVISION LECLERC,TAVERNY,95150,1.86 €,0.88 €,1.98 €,1.95 €,4901800,222000
95,44 AVENUE DE PARIS,L'Isle-Adam,95290,1.95 €,0.86 €,2.06 €,2.04 €,4911045.09641,222459.192177
95,AV JEAN ROSTAND,Saint-Leu-la-Forêt,95320,1.81 €,0.85 €,1.91 €,1.90 €,4901300,224900
95,59 Avenue Kellermann,Soisy-sous-Montmorency,95230,1.91 €,0.90 €,2.03 €,2.02 €,4897800,229200
95,RN 16,CHAUMONTEL,95270,1.83 €,,1.94 €,1.94 €,4912300,242700
95,2 AVENUE HENRI BARBUSSE,FOSSES,95470,1.92 €,,2.03 €,2.05 €,4910021,252395
95,2 avenue du Lycée,Domont,95330,1.99 €,,2.20 €,2.05 €,4902700,233900
95,ROUTE D'ECOUEN RN 370,EZANVILLE,95460,1.92 €,0.86 €,2.03 €,2.05 €,4907312.805,232307.911
95,4 Chaussée Jules César,OSNY,95520,1.93 €,,2.04 €,2.03 €,4904993.93333,207483.188605
95,RN 184 - ZI VERT GALANT,Saint-Ouen-l'Aumône,95310,1.92 €,0.85 €,2.03 €,2.00 €,4904775.666,213195.072
95,Route Nationale 1,MOISSELLES,95570,1.81 €,,1.91 €,1.90 €,4904117.7467468,234220.49553388
95,175 BOULEVARD DE PONTOISE,Montigny-lès-Cormeilles,95370,1.81 €,,1.91 €,1.90 €,4898505.42078,218181.283895
95,AUTOROUTE A15 - AIRE DE PIERRELAYE,PIERRELAYE,95480,1.79 €,,1.90 €,1.88 €,4901263,214895
95,AVENUE DES VIOLETTES,LE THILLAY,95500,,,,,4900779.66,246490.94
95,1 RUE DE L'OR - BP.20212,Roissy-en-France,95700,1.93 €,0.89 €,2.04 €,2.04 €,4900910,253736
95,3 Avenue des Trois Fontaines,Cergy,95000,2.05 €,,2.15 €,2.07 €,4903710,207560
95,RD 370 RUE NUNGESSER ET COLI,GONESSE,95500,1.82 €,0.85 €,1.94 €,1.93 €,4898112.74725,244507.480254
95,421 Route de Conflans,Herblay,95220,1.88 €,,1.98 €,1.98 €,4900469,212666
95,Boulevard de la MUETTE,GARGES-LèS-GONESSE,95140,1.94 €,,2.06 €,2.00 €,4897498.75923,241765.64324
95,zi de la briquetterie,LOUVRES,95380,1.88 €,,1.98 €,1.98 €,4904900,249800
95,48 AVENUE KELLERMANN,EAUBONNE,95600,1.91 €,,2.02 €,2.02 €,4897800,229100
95,BOULEVARD TILSIT,L'ISLE-ADAM,95290,1.82 €,0.86 €,1.93 €,1.88 €,4912400,224800
95,136 Rue Jules Ferry,Montmagny,95360,1.99 €,0.85 €,2.09 €,2.00 €,4896300,233900
95,Chemin des Hayettes,Osny,95520,1.84 €,0.95 €,1.97 €,1.93 €,4906800,208800
95,Les versants de l'Hautil,Jouy-le-Moutier,95280,,,1.91 €,1.91 €,4900000,201600
95,AVENUE DE LA DIVISION LECLERC,SARCELLES,95200,1.81 €,,1.91 €,1.91 €,4898486.69,237359.23
95,route de rouen,MAGNY-EN-VEXIN,95420,,,2.22 €,2.03 €,4915700,178400
95,BOULEVARD GAMBETTA,MARINES,95640,1.90 €,,1.99 €,1.97 €,4914700,197500
95,27 Rue d'Épluches,SAINT-OUEN-L'AUMONE,95310,1.80 €,0.80 €,1.90 €,1.88 €,4905700,212400
95,362 Rue du Général Leclerc,FRANCONVILLE,95130,1.79 €,,1.90 €,1.88 €,4898700,221800
