Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
49,PORTE DE NORMANDIE,Candé,49440,,,1.90 €,1.80 €,4756817,-103284
49,les chaussees  rocade angers segre,le lion d'angers,49220,,,,2.04 €,4763056.48,-76160.9
49,RUE FOULQUES NERRA,BAUGé,49150,1.80 €,,1.92 €,1.87 €,4753837,-10628
49,220 AVENUE MENDES FRANCE,Trélazé,49800,1.77 €,0.75 €,1.87 €,1.83 €,4744900,-50500
49,25 rue Albert Pottier,Allonnes,49650,,,1.97 €,1.98 €,4729311.73,2420.89
49,Zac de la Contrie,LE MAY-SUR-ÈVRE,49122,1.81 €,0.80 €,1.93 €,1.86 €,4714300,-89300
49,Avenue d'Angers,Baugé,49150,1.79 €,0.73 €,1.91 €,1.86 €,4754701,-11990.000000002
49,23 Route Nationale,PELLOUAILLES-LES-VIGNES,49112,1.81 €,,1.90 €,1.85 €,4752200,-44200
49,BD HENRI DUNANT,ANGERS,49100,1.91 €,0.88 €,2.02 €,1.96 €,4748300,-52700
49,Rue Estienvrin,MONTREUIL-BELLAY,49260,,,1.96 €,1.86 €,4713000,-15300
49,3 ROUTE DE ST CLEMENT,BECON-LES-GRANITS,49370,1.77 €,,1.87 €,1.83 €,4750300,-79300
49,2 ROUTE DE VIHIERS,Martigné-Briand,49540,,,2.12 €,2.02 €,4723000,-43800
49,Avenue Francis Bouet,CHOLET,49300,1.87 €,,1.97 €,1.93 €,4705900,-89000
49,76 RUE CHOLETAISE - ST MACAIRE EN MAUGES,Saint-Macaire-en-Mauges,49450,1.89 €,,2.00 €,1.93 €,4712100,-98400
49,6 PLACE DE COUBERTIN,Tiercé,49125,1.81 €,0.71 €,2.01 €,1.88 €,4761508,-46414
49,PARC COMMERCIAL DU CHALET,CHEMILLE,49120,1.74 €,0.68 €,1.89 €,1.79 €,4720813.35112,-71493.8497091
49,AIRE DES PORTES D'ANGERS NORD A11,Saint-Sylvain-d'Anjou,49480,2.01 €,1.00 €,2.11 €,2.02 €,4750000,-49100
49,BOULEVARD DU DOCTEUR LIONET,Doué-la-Fontaine,49700,1.78 €,,1.90 €,1.86 €,4719000,-29100
49,2 AVENUE DU PIN,BEAUCOUZE,49070,1.80 €,0.86 €,1.87 €,1.83 €,4746800,-62600
49,30 Avenue Pierre Mendes France,Avrillé,49240,1.91 €,,,1.99 €,4750389.3800361,-58604.066482388
49,ZAC DU CHAMP BLANCHARD RUE DE L'AVENIR,DISTRE,49400,1.80 €,0.85 €,1.96 €,1.87 €,4723100,-11700
49,55 Boulevard Jacques Millot,ANGERS,49000,1.80 €,0.85 €,,1.85 €,4745500,-53400
49,2 B Avenue de l'Evre,Montrevault sur Evre,49110,1.80 €,0.88 €,2.06 €,1.86 €,4726207.4749681,-103828.307453
49,85 RUE SADI CARNOT,CHOLET,49300,1.91 €,,2.02 €,1.96 €,4706200,-86800
49,RUE DE LA RIOTTIERRE,INGRANDES-SUR-LOIRE,49123,1.84 €,,1.93 €,1.89 €,4740757,-92848
49,ZC LES ALOUETTES,SAINT-MACAIRE-EN-MAUGES,49450,1.81 €,0.79 €,1.98 €,1.85 €,4711430.5886,-99183.2348626
49,BD CH.BARANGE,ANGERS,49000,1.80 €,,1.90 €,1.86 €,4745800,-57300
49,centre commercial les courtils,VIHIERS,49310,1.78 €,0.70 €,1.89 €,1.83 €,4714700,-52200
49,Route de Laval,Segré en Anjou Bleu,49500,1.70 €,,1.80 €,1.77 €,4769700,-87100
49,9 rue de Verdun,St Barthélemy d'Anjou,49124,1.80 €,,1.92 €,1.86 €,4747730.34,-49113.58
49,place saint maurice,Montfaucon,49230,,,2.21 €,1.91 €,4715524.42,-120976.38
49,Z.I. Croix Cadeau 6 Route Nationale 162,AVRILLé,49240,1.79 €,0.77 €,1.88 €,1.85 €,4751732.24504,-60807.2819189
49,65 Boulevard Delhumeau-Plessis,CHOLET,49300,,,1.90 €,1.86 €,4705400,-87500
49,Parc d'activité VAL DE MOINE EST  6 Avenue des Pays Bas  SAINT GERMAIN SUR MOINE,SEVREMOINE,49230,1.96 €,0.96 €,,1.94 €,4711818.1477917,-109975.91906432
49,ROND POINT DU MOULIN DES LANDES,BEGROLLES EN MAUGES,49122,,,,2.18 €,4713233.778866,-94277.831404732
49,A 11 LES PORTES D'ANGERS SUD,Saint-Sylvain-d'Anjou,49480,2.19 €,,2.31 €,2.18 €,4750044,-49059
49,134 Rue de la Girardière,CHOLET,49300,1.72 €,0.64 €,,1.77 €,4704258.5385517,-90027.211165393
49,80 rue de la gare,Trélazé,49800,1.80 €,,1.92 €,1.89 €,4745211.42,-46839.08
49,2 RUE DES CLORIES,LE LOUROUX-BéCONNAIS,49370,1.79 €,,1.89 €,1.84 €,4752000,-88000
49,AUT A 85  AIRE LES COSSONIERES,Longué-Jumelles,49160,2.19 €,,2.31 €,2.17 €,4741800,-13500
49,26 rue Valentin des Ormeaux,MûRS-ERIGNé,49610,1.76 €,0.70 €,1.93 €,1.86 €,4739700,-52900
