Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
50,4 charrière du commerce,Agon-Coutainville,50230,1.79 €,,1.87 €,1.80 €,4904900,-159300
50,25  rue de l'hotel saint denis,GAVRAY,50450,,,1.89 €,1.83 €,4891277,-135262
50,ZA DE L ETRIER,SAINT-SYMPHORIEN-LE-VALOIS,50250,1.75 €,,,1.80 €,4928400,-156700
50,rue de l'oratoire  parc de l'odyssée,Agneaux,50180,1.77 €,0.80 €,1.88 €,1.80 €,4910762.8700786,-113383.4250679
50,2F Route de DENNEVILLE,DIGOSVILLE,50110,,,1.98 €,1.90 €,4965345.9148478,-154932.46887909
50,Route de Montebourg - La Victoire,VALOGNES,50700,1.78 €,,1.89 €,1.80 €,4950200,-145600
50,Chemin amour ZA les landelles,BLAINVILLE-SUR-MER,50560,,,1.86 €,1.84 €,4906500,-159500
50,ZONE DE BEAUFOUR,Saint-James,50240,,,1.86 €,1.79 €,4852100,-133900
50,Avenue de Normandie,Cherbourg-Octeville,50130,1.91 €,,2.11 €,1.86 €,4962600,-162800
50,ZI PORTUAIRE DES MIELLES,Tourlaville,50110,1.85 €,,2.04 €,1.83 €,4964500,-159900
50,10 Avenue Amiral Lemonnier,Cherbourg-Octeville,50100,,,,,4963442,-161233
50,1 Rue Jules Labiche,SOURDEVAL,50150,,,,,4872613,-91975
50,2  AVENUE DE VERDUN,COUTANCES,50200,1.76 €,0.83 €,1.88 €,1.79 €,4903827,-144603
50,Parc Mairie Gardin,Beaumont-Hague,50440,1.81 €,,,1.85 €,4966203,-183636
50,ROUTE NATIONALE 13,Les Veys,50500,1.91 €,,2.05 €,1.93 €,4930500,-115600
50,1214 Avenue de Paris,Saint-Lô,50000,1.83 €,0.88 €,1.94 €,1.87 €,4911630.1972112,-105833.12301737
50,41b Rue des Frères Fremine,Bricquebec-en-Cotentin,50260,1.87 €,,1.98 €,1.86 €,4947300,-162800
50,Avenue de la division Leclerc,Coutances,50200,1.80 €,0.80 €,1.91 €,1.81 €,4906200,-143700
50,10 RUE ARGANCHY,CONDé-SUR-VIRE,50890,,,1.91 €,1.89 €,4905800,-103000
50,14 Rue de Carneville,PICAUVILLE,50360,1.86 €,,2.00 €,1.89 €,4937900,-142300
50,Rue de Carentan,PéRIERS,50190,,,1.92 €,1.88 €,4918900,-140400
50,29 Le Bourg,La Lande-d'Airou,50800,1.97 €,0.89 €,,1.94 €,4881600,-129000
50,147 RUE JOSEPH CUGNOT,Saint-Lô,50000,1.82 €,,,1.87 €,4911200,-105100
50,ZA DES CLOS DES MARES,BREHAL,50290,,0.76 €,1.92 €,1.87 €,4890238.7822164,-151415.85110863
50,AUTOROUTE A84 - AIRE DU MONT SAINT MICHEL,Saint-Aubin-de-Terregatte,50240,1.83 €,0.87 €,1.94 €,1.85 €,4858491,-132638
50,LA VERTE CAMPAGNE,SAINT-HILAIRE-DU-HARCOUëT,50600,,,2.07 €,1.99 €,4857600,-108800
50,Rond point des Estuaires,VILLEDIEU-LES-POêLES,50800,1.86 €,0.81 €,,1.97 €,4884741,-120906
