Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
94,186 Avenue Gallieni,SAINT-MANDé,94160,2.06 €,,2.10 €,2.10 €,4884700,241600
94,26 AVENUE ARDOUIN,Le Plessis-Trévise,94420,1.94 €,,2.06 €,2.03 €,4881012.7157257,257218.11878052
94,57  Rue Delenue,SAINT-MAUR-DES-FOSSéS,94100,1.82 €,,1.94 €,1.90 €,4880200,248700
94,85 Route de Provins Cc Pincevent,Ormesson-sur-Marne,94430,1.74 €,0.85 €,1.84 €,1.80 €,4879300,255400
94,32 Avenue le Foll,VILLENEUVE-LE-ROI,94290,1.99 €,,2.09 €,2.03 €,4872873.9311158,243184.46308188
94,29 bvd de créteil,Saint-Maur,94100,1.84 €,,,1.88 €,4879842.16,247652.35
94,17/19 BD DE L'EUROPE,JOINVILLE LE PONT,94340,1.95 €,,2.10 €,1.99 €,4881400,246600
94,RUE PT GAL DE GAULLE,Fontenay-sous-Bois,94120,1.91 €,,2.03 €,1.98 €,4885300,248500
94,247 AV CHARLES DE GAULLE,Champigny-sur-Marne,94500,1.85 €,0.86 €,1.96 €,1.92 €,4882800,251300
94,69 Avenue Pierre Brossolette,Créteil,94000,,,2.12 €,2.05 €,4879014,246408
94,AUTOROUTE A86 AIRE DE CARREFOUR POMPADOUR,Créteil,94000,1.76 €,0.83 €,1.87 €,1.81 €,4877803.209,244099.206
94,22 Avenue Pierre Brossolette,Créteil,94000,1.77 €,,1.91 €,1.82 €,4879100,246200
94,20 Avenue Paul Vaillant-Couturier,Arcueil,94110,1.86 €,0.87 €,1.94 €,1.88 €,4880100,234000
94,99/101 Avenue Foch,Saint-Maur-des-Fossés,94100,1.80 €,,1.92 €,1.86 €,4879900,250000
94,43 QUAI AUGUSTE BLANQUI,ALFORTVILLE,94140,1.85 €,,1.96 €,1.90 €,4880430,241212
94,264 Avenue du Général de Gaulle,Le Perreux-sur-Marne,94170,1.80 €,,1.92 €,1.85 €,4885100,249500
94,20 Rue Winston Churchill,Villeneuve-Saint-Georges,94190,1.80 €,,1.92 €,1.82 €,4875400,245000
94,168-180 BLD DE STALINGRAD,Ivry-sur-Seine,94200,1.83 €,0.86 €,1.94 €,1.90 €,4880595,237609
94,4 BIS AV DE LA LIBERTE,Charenton-le-Pont,94220,1.87 €,,1.98 €,1.92 €,4882225,240285
94,67 Avenue Raspail,Gentilly,94250,1.83 €,,1.91 €,1.88 €,4881400,234800
94,106 AVENUE LA VICTOIRE,ORLY,94310,1.76 €,,1.86 €,1.79 €,4874588,238308
94,ROUTE DE LA POMPADOUR,Bonneuil-sur-Marne,94380,1.76 €,,1.95 €,1.82 €,4876500,247800
94,1 Rue de Paris,Sucy-en-Brie,94370,1.77 €,,1.91 €,1.81 €,4877300,250000
94,159 Avenue Rouget de l'Isle,Vitry-sur-Seine,94400,1.79 €,,1.89 €,1.84 €,4878200,239500
94,34 AV. HENRI BARBUSSE,Vitry-sur-Seine,94400,1.76 €,0.86 €,1.85 €,1.82 €,4879281,239050
94,79 RUE DES FUSILLES DE CHATEAUBR,CHENNEVIERES SUR MARNE,94430,1.72 €,0.84 €,1.83 €,1.78 €,4879923,254333
94,1 BIS AV GABRIEL PERI,Limeil-Brévannes,94450,1.79 €,0.83 €,1.90 €,1.79 €,4875536,248431
94,92 centre commercial Boissy 2,BOISSY-SAINT-LéGER,94470,,,,,4875191,251145
94,FRUILEG - AVENUE DU VIADUC CP50,RUNGIS,94594,1.85 €,,1.96 €,1.89 €,4874980.1861,235008.478657
94,264 Avenue de Stalingrad,Chevilly-Larue,94550,1.80 €,,1.91 €,1.84 €,4876700,236800
94,14 Boulevard de Stalingrad,Choisy-le-Roi,94600,1.78 €,,1.92 €,1.83 €,4876800,240300
94,1 RUE DES LANCES,ORLY,94537,1.85 €,0.84 €,1.96 €,1.90 €,4875000,238900
94,5 Avenue Léon Blum,Maisons-Alfort,94700,1.82 €,,1.94 €,1.86 €,4880200,243600
94,117 BLD MAXIME GORKI,VILLEJUIF,94800,1.79 €,0.84 €,1.90 €,1.83 €,4879261,236955
94,172 RUE JEAN JAURES,Maisons-Alfort,94700,1.79 €,0.83 €,1.91 €,1.83 €,4879694,243334
