Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
41,341  route de Blois,MUR-DE-SOLOGNE,41230,,,,1.97 €,4741300,160500
41,93 Avenue de Vierzon,LAMOTTE-BEUVRON,41600,1.80 €,0.76 €,1.90 €,1.99 €,4758500,202600
41,4 Avenue de Villefranche,ROMORANTIN-LANTHENAY,41200,,,,2.04 €,4735300,174400
41,35 Rue Gustave Marc,ONZAIN,41150,1.76 €,,1.86 €,2.00 €,4749700,117800
41, Rue Nationale,CHAILLES,41120,,,,,4753659,130771
41,Avenue de la Braye,SAVIGNY-SUR-BRAYE,41360,,,,,4788094.33569,80797.2144133
41,5 AV. DE L'HOTEL DE VILLE,Lamotte-Beuvron,41600,1.81 €,,1.92 €,2.07 €,4759944.4952,202315.857653
41,AUTOROUTE A 71,CHAUMONT-SUR-THARONNE,41600,1.99 €,,2.10 €,2.07 €,4761800,196300
41,20 RUE GAUGIRAN,LAMOTTE-BEUVRON,41600,1.95 €,,1.90 €,1.99 €,4760100,202700
41,60 Route de Tours,MONTRICHARD,41400,1.74 €,,1.84 €,2.00 €,4734200,117800
41,avenue de la Paix,Montoire-sur-le-Loir,41800,1.74 €,0.76 €,1.83 €,1.97 €,4775900,87600
41,Zone Commerciale de la Valstière,Herbault,41190,1.76 €,,1.87 €,1.85 €,4760500,114000
41,Route de Cloyes,Mondoubleau,41170,1.75 €,,1.85 €,1.93 €,4798300,91300
41,RUE PAUL VALERY,Vineuil,41350,1.74 €,,1.83 €,1.93 €,4758400,137500
41,1 rue Duguay Trouin,Blois,41000,,,1.86 €,1.92 €,4759557.563159,130107.17505701
41,AVENUE DE SOLOGNE,Saint-Laurent-Nouan,41220,1.71 €,0.79 €,1.85 €,1.97 €,4771500,161300
41,12 Rue André Boulle. ZA LES PLANTES,NOYERS-SUR-CHER,41140,1.71 €,0.76 €,1.85 €,1.95 €,4728300,137100
41,Avenue Cher Sologne,SELLES-SUR-CHER,41130,1.77 €,,1.87 €,1.95 €,4728400,154300
41,ROUTE DE VENDOME,VILLEBAROU,41000,1.76 €,,1.90 €,1.87 €,4762400,129700
41,za la varenne,Morée,41160,,0.72 €,,1.90 €,4791000,123200
41,AVENUE DE LA RESISTANCE,Salbris,41300,1.77 €,,1.88 €,1.94 €,4742900,206000
41,A71 - Aire de salbris la loge,Theillay,41300,1.97 €,1.00 €,2.07 €,2.03 €,4734800,205000
41,RTE DE BLOIS,MER,41500,,0.88 €,1.86 €,1.92 €,4769700,150100
41,Autoroute A71  Sens Paris-Vierzon,Theillay,41300,1.94 €,1.00 €,2.04 €,2.01 €,4731400,204200
41,Bd des Déportés - Angle rue des Merisiers / av Déportés,LA CHAUSSEE-SAINT-VICTOR,41260,1.75 €,,1.85 €,2.02 €,4760500,135100
41,ROUTE DE MER,JOSNES,41370,,,2.25 €,2.19 €,4778296.94401,151275.676194
41,ROUTE NATIONAL 10,Vendôme,41100,1.73 €,0.80 €,1.81 €,1.92 €,4780500,107100
41,AIRE DE CHAUMONT SUR THARONNE,Lamotte-Beuvron,41600,1.95 €,,2.08 €,2.15 €,4781100,195600
41,69 Route de Cheverny,CONTRES,41700,1.72 €,0.76 €,1.82 €,1.92 €,4743007,143427
41,A10 Aire de Blois Ménars,Villerbon,41000,1.95 €,0.98 €,1.98 €,2.09 €,4766300,138700
41,1 route Nationale 152,LA CHAUSSéE-SAINT-VICTOR,41260,,,1.81 €,1.90 €,4761100,135900
41,Lieu-dit La Croûte,Neung-sur-Beuvron,41210,,,1.90 €,1.90 €,4752500,181300
41,5 bis avenue de la Braye,Savigny-sur-Braye,41360,,,1.85 €,1.85 €,4788100,80800
41,Route de Blois,MARCHENOIR,41370,,,1.98 €,1.93 €,4782078.655,139260.119
41, Impasse des Terres Rouges,SAINT-AIGNAN,41110,1.71 €,,1.85 €,1.95 €,4726053,136226
41,Route de Blois La Pierre Levée,Vendôme,41100,1.72 €,,1.82 €,1.93 €,4778200,107100
41,RN 76,SAINT-GEORGES-SUR-CHER,41400,1.80 €,,1.91 €,2.06 €,4733005.50513,115291.482041
41,ZI Les Gâts de Coeur,VINEUIL,41350,1.72 €,,1.81 €,1.89 €,4756900,137100
41,RUE DE LA LIBERATION,CHAILLES,41120,1.74 €,,1.86 €,1.95 €,4752356,130304
41,88 rue Nationale,châtres sur cher,41320,,,1.86 €,1.87 €,4726759.1521387,188331.18791535
41,35  AVENUE GERARD YVON,VENDOME,41100,1.72 €,,1.81 €,1.96 €,4779700,105900
41,D 174,VINEUIL,41350,1.71 €,0.85 €,1.80 €,1.96 €,4757023.447,137039.328
