Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
71,STATION TOTAL RN.73,DAMEREY,71620,,,,2.01 €,4683800,499600
71,AUX TEPPES SOLDATS,PERONNE,71260,1.80 €,0.87 €,1.89 €,1.95 €,4644018.08,481076.04
71,1  AVENUE VAN DE WALLE,Chauffailles,71170,,,2.00 €,1.98 €,4620400,433600
71,2144 avenue de la gare,Romenay,71470,,0.89 €,2.10 €,2.08 €,4650242.4842894,506360.51453162
71,710 Route de Cluny,CHARNAY-LèS-MâCON,71850,1.96 €,,2.08 €,2.06 €,4631100,479100
71,Allée de la Balme,SAINT-GERMAIN-DU-BOIS,71330,1.77 €,,1.87 €,1.90 €,4675500,524500
71,26 Place Roger Salengro,SAINT-VALLIER,71230,2.07 €,,,2.13 €,4664300,437200
71,Rue du Pranet,Ouroux-sur-Saône,71370,,,1.84 €,1.88 €,4672600,496800
71,Carrefour de l'Europe,Mâcon,71000,,,,,4629928,482714
71,37 AV NICEPHORE NIEPCE,Chalon-sur-Saône,71100,1.76 €,,2.06 €,2.01 €,4678200,484700
71,22 Avenue Monnot,Chalon-sur-Saône,71100,1.90 €,,2.00 €,1.99 €,4678900,486100
71,52 RTE DE LYON,Saint-Remy,71100,1.89 €,,2.00 €,2.01 €,4676543,484228
71,75 ROUTE DE MONTCENIS,LE CREUSOT,71200,1.92 €,,2.00 €,1.98 €,4680000,440600
71,Route de Tournus,Cuisery,71290,1.92 €,,,1.93 €,4655800,499300
71,ZI de la Saule,SAINT-VALLIER,71230,1.79 €,,1.90 €,1.91 €,4664800,434000
71,15  AVENUE DE LA REPUBLIQUE,AUTUN,71400,1.81 €,0.88 €,1.91 €,1.89 €,4695558.42829,429508.202897
71,AVENUE DU 2 EME DRAGON RD 978,AUTUN,71400,1.81 €,,,1.89 €,4695595.17637,431256.303356
71,47 Rue du Guidon,Louhans,71500,,,,,4663738,521381
71,ZA RD 69,Givry,71640,1.90 €,,,1.88 €,4678300,474500
71,RN 79,Sainte-Cécile,71250,1.89 €,,2.00 €,2.01 €,4638622.56868,461930.855867
71,55 Rue du Château,Sennecé-lès-Mâcon,71000,1.92 €,,2.04 €,1.92 €,4636497.6029845,484266.12371789
71,AUTOROUTE A6 - AIRE DE MACON LA SALLE,Saint-Albain,71260,1.87 €,0.87 €,1.98 €,1.98 €,4641766,486506
71,22 avenue du Clos Mouron,TOURNUS,71700,1.82 €,,1.92 €,1.89 €,4657300,490400
71,ROUTE DE LA MADELEINE,SAINT-MARTIN-EN-BRESSE,71620,,,2.15 €,2.17 €,4681448.41387,506320.372838
71,Aire de Mâcon St Albain - A6,SAINT-ALBAIN,71260,1.41 €,,1.52 €,1.36 €,4642122.92035,486381.594018
71,14 route de la Digue,Cluny,71250,2.06 €,,2.12 €,2.11 €,4642800,466400
71,3-5 RUE NICEPHORE NIEPCE,AUTUN,71400,1.80 €,0.80 €,1.88 €,1.88 €,4696800,430400
71,128 Rue François Mitterrand,SANVIGNES-LES-MINES,71410,2.08 €,0.86 €,2.17 €,2.16 €,4666500,428700
71,Rue Frédéric Mistral,Mâcon,71000,1.78 €,,1.82 €,1.88 €,4629200,481100
71,98 ROUTE DE CHALON,PIERRE-DE-BRESSE,71270,1.83 €,,1.95 €,1.95 €,4688300,526300
71,5 Rue de la Coudraie,Montceau-les-Mines,71300,,,2.20 €,2.06 €,4669100,435500
71,RN 6 LA MAISON BLANCHE,Romanèche-Thorins,71570,,,1.89 €,1.91 €,4618534.6,475238.6
71,99 Route de Saint-Germain,Saillenard,71580,,,1.98 €,1.96 €,4669067,536630
71,14 Quai du Commerce,Paray-le-Monial,71600,,,,1.99 €,4644800,411600
71,Route de Dommartin,CUISEAUX,71480,2.00 €,,2.09 €,2.00 €,4649200,538600
71,Route Nationale 6,Mâcon,71000,2.05 €,,2.17 €,2.05 €,4633058.2484667,484296.00632095
71,RN 80 ROND POINT J. ROSE,MONTCHANIN,71210,1.81 €,0.87 €,1.93 €,1.93 €,4675547,448622
71,AVENUE DU MARECHAL LECLERC,Montceau-les-Mines,71300,1.93 €,0.84 €,,1.99 €,4668098,437140
71, Rue de la Chapelle,CHARNAY-LèS-MâCON,71850,1.81 €,,,2.00 €,4630944,481183
71,RN6,LUX,71100,2.15 €,0.90 €,2.20 €,2.09 €,4674800,485000
