Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
54,Avenue de la Meurthe,Maxéville,54320,,,1.93 €,1.85 €,4871000,617500
54,6 ter avenue de la division leclerc,Badonviller,54540,1.85 €,0.76 €,2.04 €,1.92 €,4849800,689000
54,3 route de BRIEY,Lantéfontaine,54150,,,,2.15 €,4924900,592700
54,ROUTE D'ARRANCY,LONGUYON,54260,1.78 €,0.86 €,,1.85 €,4945000,559600
54,144 rue du fbg Trois Maisons,NANCY,54000,,,,2.01 €,4870500,617000
54,CENTRE COMMERCIAL MONTRICHARD,PONT-à-MOUSSON,54700,1.78 €,0.80 €,1.89 €,1.83 €,4890900,604400
54,11 GRANDE RUE,AVRICOURT,54450,,,,1.99 €,4864400,680600
54,Avenue Albert de Briey,BRIEY,54150,,,,1.95 €,4925400,593700
54,2 Rue Paul Keller,TOUL,54200,1.94 €,,2.05 €,1.96 €,4867302,588646
54,10 AVENUE DE LA RESISTANCE,LAXOU,54520,1.77 €,,1.89 €,1.80 €,4869400,613300
54,47 Boulevard Jean Jaurès,Nancy,54000,1.81 €,,1.99 €,1.85 €,4868100,617900
54,40 Avenue de la Libération,Nancy,54000,1.77 €,,1.93 €,1.83 €,4869200,616800
54,69 Rue Gabriel Péri,Dombasle-sur-Meurthe,54110,1.84 €,,1.93 €,1.92 €,4862300,634900
54,5 BOULEVARD LOBAU,NANCY,54000,1.89 €,0.86 €,2.00 €,1.96 €,4869081,619331
54,97 Rue Carnot,COLOMBEY-LES-BELLES,54170,,,,1.98 €,4852333,589412
54,96 Rue de Franchepré,Joeuf,54240,1.87 €,,1.95 €,1.94 €,4922500,601400
54,49 Rue du Colonel Driant,Malzéville,54220,1.82 €,,1.96 €,1.85 €,4870500,619200
54,46 Rue du Capitaine Caillon,Neuves-Maisons,54230,1.81 €,,1.91 €,1.84 €,4861500,610400
54,83 rue Franchepré,JOEUF,54240,,,,,4922573,601531
54,55 Avenue du 69ème Régiment d'Infanterie,Essey-lès-Nancy,54270,1.80 €,,1.95 €,1.86 €,4870800,623500
54,2 rue de Virecourt,BAYON,54290,,,2.07 €,1.93 €,4847017.85367,631258.506253
54,16 AVENUE DE GERBEVILLER,LUNEVILLE,54300,,,,,4858440,648198
54,AUTOROUTE A 31,Dommartin-lès-Toul,54200,2.08 €,,2.20 €,2.13 €,4866400,591200
54,AUTOROUTE A 330,Richardménil,54630,1.93 €,,2.03 €,1.98 €,4860700,617400
54,22 Avenue Jeanne d'Arc,Vandoeuvre-lès-Nancy,54500,1.81 €,0.86 €,1.99 €,1.85 €,4866000,618300
54,CENTRE COMMERCIAL LA CASCADE,Laxou,54520,,,,,4867947.5141,611971.749249
54,R.N.57 LE DERNIER SOU,Vandœuvre-lès-Nancy,54500,1.81 €,0.84 €,1.92 €,1.85 €,4865457.19983,618581.501692
54,41 RUE DU GAL LECLERC,CUSTINES,54670,1.87 €,0.88 €,1.98 €,1.94 €,4879284.5,614503.3
54,40 Avenue Lafayette,JARNY,54800,,,1.96 €,1.96 €,4915977,588111
54,AVENUE PATTON,JARNY,54800,,,,,4916055,587253
54,104 Avenue Carnot,Saint-Max,54130,1.98 €,,2.06 €,1.99 €,4870200,621400
54,avenue de saulxures,ESSEY-LèS-NANCY,54270,1.80 €,,1.94 €,1.87 €,4870300,624600
54,RUE PAUL KELLER,TOUL,54200,1.88 €,0.86 €,1.99 €,1.95 €,4867219,588828
54,1.RUE DU PARTERRE,CIREY-SUR-VEZOUZE,54480,,,2.11 €,1.94 €,4857900,694300
54,ZA de la Louviére,THIAUCOURT,54470,,,1.93 €,1.90 €,4894700,587600
54,AUTOROUTE A33 - AIRE D'ANTHELUPT,VITRIMONT,54300,1.80 €,,1.92 €,1.86 €,4859080.8732744,641838.68421211
54,ZA TURLOMONT,POMPEY,54340,1.90 €,1.00 €,2.00 €,1.93 €,4876812.91,612356.12
54,127 Boulevard Lobau,Nancy,54000,1.78 €,,1.88 €,1.82 €,4868200,619800
54,74. avenue du Général de Gaulle,LUNEVILLE,54300,,,2.06 €,1.95 €,4859700,648200
54,35 route nationale,VILLERS LA MONTAGNE,54920,,,,2.00 €,4947100,582100
54,Rue Nicolas Pierson,PONT-à-MOUSSON,54700,1.84 €,,1.94 €,1.90 €,4892100,605800
54,1  rue du Beuhot,Blâmont,54450,,,,2.09 €,4858692,684452
54,Route de Lachapelle,DENEUVRE,54120,1.80 €,,1.93 €,1.90 €,4844200,673700
54,18-32  rue de Metz,JARNY,54800,1.87 €,,1.98 €,1.94 €,4915400,589200
54,8 route de strasbourg,OGEVILLER,54450,,,,1.97 €,4855000,672500
54,60 Boulevard Georges Pompidou,LUNéVILLE,54300,1.90 €,,2.00 €,1.95 €,4859664,647738
54,1 Avenue du Général DE GAULLE,DIEULOUARD,54380,,,1.87 €,1.80 €,4884400,607000
54,2 Rue Bernard Palissy,VANDOEUVRE-LèS-NANCY,54500,1.88 €,,1.99 €,1.93 €,4865400,617700
54,AUTOROUTE A31AIRE DE LOISY,LOISY,54700,1.90 €,,2.01 €,1.97 €,4886058.8172143,609169.35288608
54,RUE JEAN MOULIN,Homécourt,54310,1.86 €,,1.95 €,1.93 €,4922448,599863
54,Rue de la Croix Saint-Nicolas,Gondreville,54840,,,1.87 €,1.85 €,4869100,596900
54,25 Avenue Pierre Semard,Blainville-sur-l'Eau,54360,,,1.89 €,1.90 €,4855609.81,639785.39
54,AUTOROUTE A31 - AIRE L'OBRION,LOISY,54700,1.81 €,0.86 €,1.92 €,1.87 €,4885585.63022,608777.352389
54,153 Avenue du 15ème Génie,Écrouves,54200,1.83 €,0.80 €,1.94 €,1.86 €,4868000,587200
54,RN 333,VITRIMONT,54300,1.89 €,,1.99 €,1.96 €,4859100,642600
54, Route de Nancy,NOMENY,54610,1.93 €,,2.03 €,1.94 €,4888701,623214
54,6 rue tuilier,Moncel-lès-Lunéville,54300,1.83 €,0.76 €,1.95 €,1.91 €,4857879.09256,651831.142347
54,28  rue Charles de Gaulle,VANDIèRES,54121,1.93 €,,2.04 €,1.97 €,4895100,603800
54,91 Rue de Metz,FROUARD,54390,,,2.06 €,1.91 €,4875800,613600
54,Route de Ceintrey,Ceintrey,54134,,,,2.00 €,4853224,614953
54,cc frunshopping bat 5 route de ville en vermois,Saint-Nicolas-de-Port,54210,1.84 €,,1.95 €,1.92 €,4862000,628200
54,33 Rue de Lorraine,DAMELEVIèRES,54360,,,,1.95 €,4855700,639300
54,32  Route de Frouard,LIVERDUN,54460,1.87 €,,1.97 €,1.91 €,4875000,608100
54,Rue Emile Gallé,DIEULOUARD,54380,1.80 €,1.00 €,,1.80 €,4883800,606600
54,1 Avenue de la Paix,LONGWY,54400,,,2.42 €,2.28 €,4952800,576300
54,Rue Jean Jaurès,Pagny-sur-Moselle,54530,,,1.85 €,1.85 €,4897800,602700
54,1 rue Victor Prouvé,DOMBASLE-SUR-MEURTHE,54110,1.82 €,,1.93 €,1.90 €,4861000,635200
54,5 AVENUE DE LA RESISTANCE,LAXOU,54520,1.77 €,0.88 €,1.89 €,1.80 €,4869407.41618,613189.717093
54,BD DES AIGUILLETTES,Villers-lès-Nancy,54600,1.87 €,,1.98 €,1.95 €,4867308,615342
54,110 Avenue Paul Muller,VILLERS-LèS-NANCY,54600,1.78 €,0.80 €,1.87 €,1.83 €,4865700,611200
54,N.I. du Val de l'Orne CONFLANS EN JARNISY,JARNY,54800,1.78 €,,1.93 €,1.86 €,4916400,583600
54,RD 674,SEICHAMPS,54280,1.79 €,0.86 €,1.91 €,1.83 €,4871324.3511792,624935.70160388
54,2 AVENUE DE BOURGOGNE,Vandœuvre-lès-Nancy,54500,1.81 €,,1.91 €,1.84 €,4864965,614633
54,Rue Pasteur,NEUVES-MAISONS,54230,1.77 €,,1.89 €,1.83 €,4861300,609600
54,rue de la Sapinière,LAXOU,54520,1.79 €,,,1.83 €,4869121.06069,612776.14592
54,48 Rue de Verdun,JARNY,54800,1.78 €,,1.93 €,1.88 €,4916569.54684,586370.855867
54,2 Rue du Bois,Frouard,54390,1.79 €,,1.91 €,1.81 €,4874200,614900
54,17 Rue du Curtin,Colombey-les-Belles,54170,1.81 €,,2.00 €,1.86 €,4857800,584400
54,1 Rue Denis Papin,Chanteheux,54300,1.82 €,,1.93 €,1.90 €,4859200,652800
54,6  Avenue Jacques Leclerc,VÉZELISE,54330,,,1.95 €,1.87 €,4848700,609400
54,RD 570,HEILLECOURT,54180,1.88 €,0.91 €,1.98 €,1.93 €,4864100,618300
54,19 RUE NATIONALE,TELLANCOURT,54260,,,,1.94 €,4950700,563200
54,37 Rue de Verdun,Landres,54970,1.86 €,0.80 €,1.98 €,1.89 €,4931900,579900
54,Route de Frouard,CHAMPIGNEULLES,54250,1.81 €,,1.92 €,1.90 €,4871500,608800
54,Rue de la République,Jarville-la-Malgrange,54140,1.84 €,0.80 €,1.93 €,1.89 €,4867000,620700
54,18 Rue du Général Leclerc,Gerbéviller,54830,,,1.93 €,1.96 €,4849700,651400
54,6 Avenue de Boufflers,Nancy,54000,,,1.97 €,1.91 €,4868939.2259323,616175.66153138
54,POLE COMMERCIAL JEANNE D'ARC,DOMMARTIN-LèS-TOUL,54200,1.83 €,0.76 €,1.94 €,1.86 €,4867400,592500
54,Le Pré Latour,PONT-à-MOUSSON,54700,1.81 €,,1.90 €,1.88 €,4891700,606500
54,Chemin du Bon Curé,LUDRES,54710,,0.80 €,1.94 €,1.89 €,4861646.7979919,617530.41191102
54,31 boulevard de Baudricourt,VILLERS-LèS-NANCY,54600,,,2.00 €,1.92 €,4867500,616300
54,12 Avenue de la Résistance,Laxou,54520,1.90 €,1.00 €,2.00 €,1.90 €,4869400,613100
54,Avenue Marguerite Puhl Demange,BRIEY,54150,,,1.97 €,1.91 €,4925800,594100
54,Rue Boutet de Monvel,LUNEVILLE,54300,1.83 €,0.71 €,1.94 €,1.90 €,4860000,649200
54,AVENUE EUGENE POTTIER,TOMBLAINE,54510,1.78 €,,1.88 €,1.82 €,4868500,621900
54,678 Avenue du Général Bigeard,TOUL,54200,1.86 €,,2.00 €,1.93 €,4866434.57679,588844.048044
54,16 Rue Sainte-Catherine,Baccarat,54120,1.87 €,,1.98 €,1.94 €,4845803,674080
