Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
52,Avenue de Lorraine,JOINVILLE,52300,1.76 €,0.80 €,1.86 €,2.00 €,4844500,515000
52,Avenue Léon Blum,SAINT-DIZIER,52100,1.75 €,,1.83 €,1.94 €,4864300,496900
52,FAUBOURG DE LA COLLINIERE,LANGRES,52200,1.66 €,0.85 €,1.77 €,1.97 €,4787000,533000
52,24 AVENUE TURENNE,LANGRES,52200,1.80 €,0.90 €,1.90 €,1.95 €,4785500,533300
52,Faubourg du Moulin Neuf,Chaumont,52000,1.70 €,,1.80 €,1.99 €,4812276,514906
52,1 Avenue Pierre Burello,Chaumont,52000,1.69 €,,1.80 €,1.97 €,4811800,514300
52,ROUTE DE VITRY,Saint-Dizier,52100,1.77 €,,1.85 €,2.00 €,4864100,490800
52,ROUTE NATIONALE 4 - LIEU DIT 'LA BOBOTTE',HALLIGNICOURT,52100,1.83 €,,1.94 €,2.09 €,4864761.005902,486741.03692652
52, Rue du Maréchal de Lattre de Tassigny,FRONCLES,52320,,,,,4829340,515146
52,Rue de la Gare,BAYARD-SUR-MARNE,52170,1.77 €,,1.85 €,2.00 €,4855100,507500
52,2 route nationale 19,JUZENNECOURT,52330,,,,2.04 €,4818200,498200
52,ROUTE DE BAR LE DUC,SAINT-DIZIER,52100,1.76 €,,1.87 €,1.91 €,4864900,495900
52,AV. DU PIEMONT,Valcourt,52100,2.17 €,,,2.08 €,4861700,491200
52,39 Route de Vesoul,FAYL-BILLOT,52500,,,1.90 €,1.96 €,4778400,561500
52,Avenue de la Marne,JOINVILLE,52300,1.74 €,,1.85 €,1.96 €,4845000,514600
52,AIRE DE MONTIGNY LE ROI A31,Val-de-Meuse,52140,1.85 €,,1.93 €,2.08 €,4797666.9951581,549884.45503445
52,Rue de la Madeleine,WASSY,52130,,,1.90 €,2.03 €,4850400,494400
52,RN4 sens nancy-paris,Hallignicourt,52100,,,,2.18 €,4864243.5001388,490265.66657231
52,RN4 SENS VITRY NANCY,HALLIGNICOURT,52100,,,,2.18 €,4864205.4454094,490146.66700679
52,2 route de Vittel,BOURBONNE-LES-BAINS,52400,,,1.90 €,2.04 €,4795822.281,575465.051617
52,15 Rue Camille Perfetti,HORTES,52600,,,1.90 €,2.04 €,4784100,554900
52,Grande rue,Foulain,52800,,0.90 €,,1.90 €,4804001.8214029,521015.85649123
52,Route de Saint-Dizier,MONTIER-EN-DER,52220,1.83 €,,1.94 €,2.08 €,4849100,477800
52,AIRE DE CHATEAUVILLAIN SUR ORGE,Châteauvillain,52120,1.85 €,,1.97 €,2.19 €,4805600,495700
52,A31 aide de Langres Noidant,Perrogney-les-Fontaines,52160,1.85 €,,1.93 €,2.08 €,4781604.1214475,522281.6771347
52,Rue des Loyes,Saint-Dizier,52100,1.71 €,0.76 €,1.81 €,1.98 €,4862700,497300
52,46 Rue de Langres,CHALINDREY,52600,,,1.90 €,2.03 €,4780400,542600
52,Rue Carnot,SAINT-THIéBAULT,52150,,,,2.04 €,4820154.29189,558106.596982
52,13 Rue de Mandres,Nogent,52800,,,1.90 €,2.04 €,4803543,534692
52,ZI LES PATIS,MONTIER-EN-DER,52220,1.75 €,,1.84 €,2.02 €,4847951,477143
52,3  ROUTE DE LANGRES,CHAUMONT,52000,1.78 €,,1.89 €,2.08 €,4809000,514600
52,4 PLACE DE VERDUN,CHALINDREY,52600,1.64 €,,,1.84 €,4780383.4,542689.175
52,A31 Aire de Langres Perrogney,Perrogney-les-Fontaines,52160,1.85 €,0.93 €,1.93 €,2.08 €,4781600,522300
52,Route de Vesoul,FAYL-BILLOT,52500,1.74 €,,,1.97 €,4778400,561100
52,18 AVENUE DE HAUTE MEUSE,MONTIGNY LE ROI,52140,1.78 €,,1.89 €,2.09 €,4800500,548700
