Departement,Adresse,Ville,Code postale,E10,E85,SP98,GAZOLE,Latitude,Longitude
12,2 Avenue Paul Ramadier,DECAZEVILLE,12300,1.86 €,,1.98 €,1.93 €,4455500,225900
12,3 AVENUE DU SEGALA,RIEUPEYROUX,12240,1.70 €,,,1.75 €,4430812.1642119,224202.33682987
12,AUTOROUTE A75 - AIRE DE L'AVEYRON,Sévérac-le-Château,12150,1.79 €,0.88 €,1.90 €,1.84 €,4433042.8713435,308156.17808555
12,59 Avenue Étienne Soulié,Villefranche-de-Rouergue,12200,1.74 €,,1.82 €,1.84 €,4436000,204000
12,32 Rue Gambetta,Decazeville,12300,1.83 €,,1.92 €,1.90 €,4456200,224900
12,616 AVENUE DE DECAZEVILLE,RODEZ,12000,,,,1.86 €,4437000,254800
12,9 Avenue des Croates,VILLEFRANCHE-DE-ROUERGUE,12200,1.76 €,,1.87 €,1.83 €,4436100,204100
12,150 Boulevard Georges Brassens,Millau,12100,1.72 €,,1.91 €,1.86 €,4411714,306997
12,Z.A. Bel air,Camarès,12360,1.76 €,,,1.83 €,4383200,287300
12,AV DE LA REPUBLIQUE,SAINT ROME DE CERNON,12490,,,1.95 €,1.92 €,4401173.43716,296353.2162
12,Route de Saint-Affrique,Vabres-l'Abbaye,12400,1.66 €,0.80 €,,1.80 €,4395400,285000
12,144 Avenue Jean Jaurès,Millau,12100,1.80 €,,1.91 €,1.87 €,4411000,308200
12,Espace Les Cayres,Laguiole,12210,,,1.91 €,1.92 €,4468300,285100
12,LE MOULIN DE GARY,Sévérac d'Aveyron,12150,,,,1.90 €,4432989.0067081,305290.5638624
12,82 Avenue Jean Jaurès,MILLAU,12100,1.69 €,,1.79 €,1.79 €,4410700,308100
12,Avenue de Rodez,LUC-LA-PRIMAUBE,12450,1.70 €,0.75 €,1.80 €,1.85 €,4429682,255795
12,Chemin de la Cassagne,Rignac,12390,,,1.84 €,1.86 €,4440500,229600
12,241 Avenue de Marengo,Baraqueville,12160,,,,1.90 €,4427800,243000
12,Rue du General de Gaulle,Sévérac-le-Château,12150,,,2.00 €,1.90 €,4431970,306825
12,D840,NUCES,12330,,,,1.91 €,4444100,244100
12,18 AVENUE DU SÉGALA,RODEZ,12000,,,,1.98 €,4434513.578907,256769.57284615
12,LE MOULINET,ENTRAYGUES SUR TRUYERE,12140,,,2.04 €,1.99 €,4464900,256800
12,Boulevard de Guizard,ESPALION,12500,,,,1.93 €,4452400,276500
12,Avenue du rouergue,LANUEJOULS,12350,1.84 €,,1.94 €,1.96 €,4442400,215600
12,41ter Avenue Adam Grange,Viviez,12110,1.83 €,,1.93 €,1.96 €,4456086,223115
12,28 Avenue de la Vallée du Tarn,REQUISTA,12170,1.65 €,,,1.78 €,4402900,253400
12,LE BOURG,Saint-Laurent d'Olt,12560,,,,2.02 €,4444500,310900
